Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
24845,0.00,-1.56,14.70,14.36,13.60,194,0.26,672,17.50,1.17,104,0,0.00,6.53,-7.84,3.00,3.14,0,1,0,14.80
24903,0.00,-1.56,14.70,14.36,13.60,194,0.26,683,17.00,1.17,104,0,0.00,6.53,-7.84,3.00,3.14,0,1,0,14.80
24978,0.00,-1.56,14.70,14.36,13.68,194,0.26,694,17.00,1.18,104,0,0.00,6.53,-7.84,3.00,3.14,0,1,0,14.70
25043,0.00,-1.56,14.70,14.36,13.52,194,0.26,701,16.50,1.19,104,0,0.00,6.53,-7.84,3.00,3.14,0,1,0,14.70
25111,0.00,-1.56,14.70,14.36,13.68,194,0.26,695,17.00,1.19,104,0,0.00,6.53,-7.84,3.02,3.14,0,1,0,14.70
25174,0.78,-1.56,14.70,14.36,13.60,194,0.26,693,17.00,1.20,104,0,0.00,6.53,-7.84,3.02,3.14,0,1,0,14.70
25255,0.78,-1.56,14.70,14.36,13.68,194,0.26,699,16.50,1.19,104,0,0.00,6.53,-7.84,3.02,3.14,0,1,0,14.80
25327,0.78,-1.56,14.70,14.36,13.68,194,0.26,696,16.50,1.19,104,0,0.00,6.53,-7.84,3.02,3.14,0,1,0,14.80
25393,0.78,-1.56,14.81,14.36,13.68,194,0.26,702,16.50,1.18,104,0,0.00,6.53,-7.84,3.00,3.14,0,1,0,14.80
25455,0.78,-1.56,14.81,14.36,13.52,194,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.84,3.02,3.14,0,1,0,14.90
25519,0.78,-1.56,14.81,14.36,13.76,194,0.26,695,17.00,1.21,104,0,0.00,6.38,-7.84,3.02,3.14,0,1,0,14.80
25594,0.78,-1.56,14.81,14.36,13.60,194,0.26,704,16.50,1.20,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
25671,0.78,-1.56,14.81,14.36,13.68,194,0.26,688,17.00,1.18,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
25726,0.78,-1.56,14.81,14.36,13.60,194,0.26,702,16.50,1.20,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.10
25810,0.78,-1.56,14.81,14.36,13.68,194,0.26,704,16.50,1.20,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.10
25877,0.78,-1.56,14.81,14.36,13.76,194,0.26,707,17.00,1.21,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.10
25943,0.78,-1.56,14.93,14.36,13.60,194,0.26,703,16.50,1.20,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,14.80
26011,1.56,-1.56,14.93,14.36,13.68,194,0.26,702,16.50,1.20,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.80
26076,1.56,-1.56,14.93,14.36,13.60,194,0.26,705,16.50,1.18,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.00
26153,1.56,-1.56,14.93,14.36,13.68,194,0.26,695,17.00,1.19,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.00
26219,1.56,-1.56,14.93,14.36,13.60,194,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.00
26293,1.56,-1.56,14.93,14.36,13.60,194,0.27,690,17.00,1.19,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,15.00
26359,1.56,-1.56,14.81,14.36,13.60,194,0.27,690,17.00,1.18,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,14.90
26425,1.56,-1.56,14.93,14.36,13.68,194,0.26,699,17.00,1.18,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,14.90
26488,1.56,-1.56,14.81,14.36,13.60,194,0.26,697,17.00,1.19,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,15.00
26568,1.56,-1.56,14.81,14.36,13.68,194,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.00
26624,1.56,-1.56,14.81,14.36,13.60,194,0.27,682,17.00,1.17,104,0,0.00,6.38,-7.98,3.02,3.14,0,1,0,15.00
26704,1.56,-1.56,14.81,14.36,13.68,194,0.27,684,17.00,1.17,104,0,0.00,6.53,-7.84,3.02,3.14,0,1,0,15.00
26767,1.56,-1.56,14.81,14.36,13.60,194,0.26,694,17.00,1.18,104,0,0.00,6.53,-7.84,3.05,3.14,0,1,0,15.00
26840,1.56,-1.56,14.81,14.36,13.60,194,0.26,689,17.00,1.18,104,0,0.00,6.53,-7.84,3.05,3.14,0,1,0,14.90
26905,1.56,-1.56,14.81,14.36,13.76,194,0.26,687,17.00,1.19,104,0,0.00,6.53,-7.84,3.05,3.14,0,1,0,14.90
26980,1.56,-1.56,14.81,14.36,13.52,194,0.26,695,17.00,1.19,104,0,0.00,6.53,-7.84,3.05,3.14,0,1,0,15.10
27043,1.56,-1.56,14.81,14.36,13.68,194,0.26,706,17.00,1.21,104,0,0.00,6.53,-7.84,3.02,3.14,0,1,0,15.00
27120,1.56,-1.56,14.81,14.36,13.60,194,0.26,719,16.00,1.22,104,0,0.00,6.38,-7.84,3.05,3.14,0,1,0,15.00
27175,1.56,-1.56,14.81,14.36,13.60,194,0.25,728,16.50,1.24,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,15.00
27259,1.56,-1.56,14.70,14.36,13.68,194,0.25,733,16.00,1.25,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,15.00
27326,1.56,-1.56,14.70,14.36,13.68,194,0.25,729,16.00,1.25,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,15.00
27390,1.56,-1.56,14.70,14.36,13.60,194,0.25,724,15.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
27458,1.56,-1.56,14.70,14.36,13.68,194,0.26,715,16.00,1.22,104,0,0.00,6.38,-7.98,3.05,3.14,0,1,0,14.90
27533,1.56,-1.56,14.70,14.36,13.68,194,0.26,724,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
27591,1.56,-1.56,14.70,14.36,13.60,194,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
27672,1.56,-1.56,14.70,14.36,13.68,194,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
27736,1.56,-1.56,14.70,14.36,13.68,194,0.26,709,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
27800,1.56,-1.56,14.70,14.36,13.68,194,0.26,712,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
27872,1.56,-1.56,14.70,14.36,13.68,194,0.26,712,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
27941,1.56,-1.56,14.70,14.36,13.68,194,0.26,722,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
28008,1.56,-1.56,14.70,14.36,13.52,194,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
28074,1.56,-1.56,14.70,14.36,13.76,194,0.26,713,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28152,1.56,-1.56,14.70,14.36,13.60,194,0.26,708,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28224,1.56,-1.56,14.70,14.36,13.68,194,0.26,714,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
28288,1.56,-1.56,14.70,14.36,13.60,194,0.26,717,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
28358,1.56,-1.56,14.70,14.36,13.68,194,0.26,709,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28425,1.56,-1.56,14.70,14.36,13.68,194,0.26,720,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28488,1.56,-1.56,14.59,14.36,13.68,194,0.26,714,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
28567,1.56,-1.56,14.70,14.36,13.68,194,0.26,708,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28639,1.56,-1.56,14.70,14.36,13.60,194,0.26,708,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28703,1.56,-1.56,14.70,14.36,13.68,194,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28766,1.56,-1.56,14.59,14.36,13.60,194,0.25,723,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28839,1.56,-1.56,14.59,14.36,13.68,194,0.26,717,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28903,1.56,-1.56,14.59,14.36,13.52,194,0.26,714,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
28983,1.56,-1.56,14.59,14.36,13.60,196,0.26,716,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29040,1.56,-1.56,14.59,14.36,13.68,196,0.26,706,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29120,1.56,-1.56,14.59,14.36,13.68,196,0.26,714,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29190,1.56,-1.56,14.59,14.36,13.60,196,0.26,720,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
29259,1.56,-1.56,14.59,14.36,13.68,196,0.26,714,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29319,1.56,-1.56,14.70,14.36,13.60,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29399,1.56,-1.56,14.59,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29459,1.56,-1.56,14.70,14.36,13.68,196,0.26,705,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
29524,1.56,-1.56,14.70,14.36,13.60,196,0.26,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29602,1.56,-1.56,14.70,14.36,13.68,196,0.26,690,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29673,1.56,-1.56,14.70,14.36,13.60,196,0.27,690,17.00,1.18,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29740,1.56,-1.56,14.70,14.36,13.68,196,0.26,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29804,1.56,-1.56,14.59,14.36,13.68,196,0.26,702,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29873,1.56,-1.56,14.70,14.36,13.60,196,0.26,706,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
29940,1.56,-1.56,14.70,14.36,13.68,196,0.26,708,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30006,1.56,-1.56,14.70,14.36,13.68,196,0.26,698,17.00,1.18,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30084,1.56,-1.56,14.70,14.36,13.68,196,0.27,684,17.00,1.17,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30156,1.56,-1.56,14.70,14.36,13.68,196,0.27,693,17.00,1.18,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30220,1.56,-1.56,14.70,14.36,13.60,196,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30289,0.78,-1.56,14.59,14.36,13.60,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
30360,0.78,-1.56,14.70,14.36,13.68,196,0.26,698,17.00,1.20,104,0,0.00,6.38,-7.84,3.07,3.14,0,1,0,14.70
30423,0.78,-1.56,14.59,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30499,0.78,-1.56,14.70,14.36,13.68,196,0.26,709,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30561,0.78,-1.56,14.70,14.36,13.60,196,0.26,708,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
30640,0.78,-1.56,14.70,14.36,13.68,196,0.26,717,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30698,0.78,-1.56,14.70,14.36,13.52,196,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30776,0.78,-1.56,14.59,14.36,13.60,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30840,0.78,-1.56,14.59,14.36,13.60,196,0.26,704,16.50,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30904,0.78,-1.56,14.59,14.36,13.68,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
30984,0.78,-1.56,14.70,14.36,13.60,196,0.26,706,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31047,0.78,-1.56,14.70,14.36,13.68,196,0.26,696,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31122,0.78,-1.56,14.70,14.36,13.60,196,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31189,0.78,-1.56,14.70,14.36,13.68,196,0.26,697,16.50,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31260,0.78,-1.56,14.70,14.36,13.68,196,0.26,703,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31327,0.78,-1.56,14.70,14.36,13.60,196,0.26,717,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31384,0.78,-1.56,14.70,14.36,13.76,196,0.26,710,16.50,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
31463,0.78,-1.56,14.70,14.36,13.60,196,0.26,697,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
31537,0.78,-1.56,14.70,14.36,13.76,196,0.27,692,17.00,1.18,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
31605,0.78,-1.56,14.70,14.36,13.68,196,0.27,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
31673,0.78,-0.78,14.70,14.36,13.60,196,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
31738,0.78,-0.78,14.70,14.36,13.68,196,0.26,702,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31805,0.78,-0.78,14.70,14.36,13.68,196,0.26,696,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31872,0.78,-0.78,14.70,14.36,13.68,196,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
31949,0.78,-0.78,14.70,14.36,13.68,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32019,0.78,-0.78,14.70,14.36,13.60,196,0.26,710,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32089,0.78,-0.78,14.70,14.36,13.68,196,0.26,722,17.00,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32155,0.78,-0.78,14.70,14.36,13.68,196,0.26,720,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32219,0.78,-0.78,14.70,14.36,13.60,196,0.26,709,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32291,0.78,-0.78,14.70,14.36,13.68,196,0.26,707,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
32365,0.78,-0.78,14.70,14.36,13.68,196,0.26,722,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32432,0.78,-0.78,14.70,14.36,13.52,196,0.26,718,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32496,0.78,-0.78,14.70,14.36,13.60,196,0.25,724,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32571,0.78,-0.78,14.70,14.36,13.60,196,0.26,715,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
32639,0.78,-0.78,14.70,14.36,13.60,196,0.26,714,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
32704,0.78,-0.78,14.70,14.36,13.68,196,0.26,714,16.50,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
32779,0.78,-0.78,14.70,14.36,13.60,196,0.26,708,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
32847,0.78,-0.78,14.70,14.36,13.68,196,0.26,716,17.00,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
32914,0.78,-0.78,14.70,14.36,13.60,196,0.26,712,17.00,1.22,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
32987,0.78,-0.78,14.70,14.36,13.52,196,0.26,710,16.50,1.21,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
33055,0.78,-0.78,14.70,14.36,13.68,196,0.26,713,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
33120,0.78,-0.78,14.70,14.36,13.60,196,0.26,719,16.50,1.22,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.80
33193,0.78,-0.78,14.70,14.36,13.60,196,0.26,719,17.00,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
33259,0.78,-0.78,14.70,14.36,13.68,196,0.26,724,16.50,1.24,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
33330,0.78,-0.78,14.70,14.36,13.76,196,0.26,722,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
33410,0.78,-0.78,14.70,14.36,13.52,196,0.26,723,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
33471,0.78,-0.78,14.70,14.36,13.68,196,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
33539,0.78,-0.78,14.70,14.36,13.68,196,0.25,726,16.50,1.22,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
33595,0.78,-0.78,14.70,14.36,13.60,196,0.26,726,17.00,1.24,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
33670,0.78,-0.78,14.70,14.36,13.68,196,0.25,732,16.50,1.25,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
33735,0.78,-0.78,14.70,14.36,13.68,196,0.26,726,16.50,1.24,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
33803,0.78,-0.78,14.70,14.36,13.60,196,0.26,720,16.50,1.23,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
33878,0.78,-0.78,14.70,14.36,13.68,196,0.26,727,16.50,1.24,104,0,0.00,6.24,-8.13,3.09,3.14,0,1,0,14.70
33953,0.78,-0.78,14.70,14.36,13.68,196,0.25,734,16.50,1.24,104,0,0.00,6.24,-8.13,3.09,3.14,0,1,0,14.70
34020,0.78,-0.78,14.59,14.36,13.60,196,0.25,729,16.50,1.24,104,0,0.00,6.24,-8.13,3.09,3.14,0,1,0,14.70
34086,0.78,-0.78,14.70,14.36,13.68,196,0.26,726,16.50,1.24,104,0,0.00,6.24,-8.13,3.09,3.14,0,1,0,14.80
34147,0.78,-0.78,14.59,14.36,13.60,196,0.26,721,17.00,1.25,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
34222,0.78,-0.78,14.59,14.36,13.60,196,0.25,730,16.50,1.25,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
34286,0.78,-0.78,14.59,14.36,13.68,196,0.26,714,16.50,1.22,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.80
34366,0.78,-0.78,14.59,14.36,13.60,196,0.26,717,17.00,1.21,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
34437,0.78,-0.78,14.59,14.36,13.52,196,0.26,719,17.00,1.23,104,0,0.00,6.24,-8.13,3.09,3.14,0,1,0,14.70
34504,0.00,-0.78,14.59,14.36,13.68,196,0.26,721,17.00,1.23,104,0,0.00,6.24,-8.13,3.11,3.14,0,1,0,14.70
34573,0.00,-0.78,14.59,14.36,13.60,196,0.26,713,17.00,1.22,104,0,0.00,6.24,-8.13,3.09,3.14,0,1,0,14.70
34642,0.00,-0.78,14.59,14.36,13.60,196,0.26,703,17.00,1.20,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.60
34711,0.00,-0.78,14.59,14.36,13.60,196,0.26,706,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
34780,0.00,-0.78,14.59,14.36,13.52,196,0.26,707,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
34849,0.00,-0.78,14.59,14.36,13.60,196,0.26,712,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
34918,0.00,-0.78,14.59,14.36,13.60,196,0.26,706,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
34988,0.00,-0.78,14.59,14.36,13.60,196,0.27,694,17.00,1.18,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
35056,0.00,-0.78,14.59,14.36,13.68,196,0.27,700,17.00,1.18,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
35125,0.00,-0.78,14.59,14.36,13.60,196,0.27,694,17.00,1.19,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
35194,0.00,-0.78,14.59,14.36,13.68,196,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35263,0.00,-0.78,14.59,14.36,13.68,196,0.26,697,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
35331,0.00,-0.78,14.59,14.36,13.52,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35402,0.00,-0.78,14.59,14.36,13.68,196,0.26,700,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35471,0.00,-0.78,14.70,14.36,13.60,196,0.26,698,17.00,1.19,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35539,0.00,-0.78,14.59,14.36,13.60,196,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35608,0.00,-0.78,14.70,14.36,13.68,196,0.26,705,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35678,0.00,-0.78,14.59,14.36,13.60,196,0.26,704,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35747,0.00,-0.78,14.70,14.36,13.68,196,0.26,705,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35815,0.00,-0.78,14.59,14.36,13.68,196,0.26,711,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
35885,0.00,-0.78,14.59,14.36,13.60,196,0.26,715,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
35953,0.00,-0.78,14.59,14.36,13.60,196,0.26,712,17.00,1.21,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
36023,0.00,-0.78,14.59,14.36,13.60,196,0.26,711,17.00,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36091,0.00,-0.78,14.70,14.36,13.60,196,0.26,714,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36161,0.00,-0.78,14.70,14.36,13.68,196,0.26,717,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36230,0.00,-0.78,14.70,14.36,13.60,196,0.25,726,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36299,0.00,-0.78,14.70,14.36,13.60,196,0.25,727,16.50,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36368,0.00,-0.78,14.70,14.36,13.60,196,0.25,728,16.50,1.24,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
36437,0.00,-0.78,14.70,14.36,13.60,196,0.26,718,16.50,1.24,104,0,0.00,6.38,-7.98,3.11,3.14,0,1,0,14.70
36506,0.00,-0.78,14.70,14.36,13.60,196,0.26,720,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36575,0.00,-0.78,14.70,14.36,13.60,196,0.26,724,16.50,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
36644,0.00,-0.78,14.70,14.36,13.68,196,0.25,723,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36713,0.00,-0.78,14.70,14.36,13.60,196,0.25,727,17.00,1.24,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
36782,0.00,-0.78,14.70,14.36,13.68,196,0.26,721,16.50,1.23,104,0,0.00,6.24,-8.13,3.07,3.14,0,1,0,14.70
36851,0.00,-0.78,14.70,14.36,13.60,196,0.26,711,16.50,1.23,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
36920,0.00,-0.78,14.70,14.36,13.68,196,0.26,718,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.60
36989,0.00,-0.78,14.70,14.36,13.60,196,0.26,725,16.50,1.22,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.90
37058,0.00,-0.78,14.70,14.36,13.60,196,0.26,720,17.00,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
37127,0.00,-0.78,14.70,14.36,13.68,196,0.26,721,17.00,1.23,104,0,0.00,6.38,-7.98,3.09,3.14,0,1,0,14.70
37196,0.00,-0.78,14.70,14.36,13.68,196,0.26,712,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.70
37264,0.00,-0.78,14.70,14.36,13.60,196,0.26,707,17.00,1.21,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
37334,0.00,-0.78,14.70,14.36,13.68,196,0.26,703,17.00,1.20,104,0,0.00,6.38,-7.98,3.07,3.14,0,1,0,14.80
