Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
24153,-3.91,-4.69,14.47,14.36,13.68,203,0.25,1579,26.00,2.67,100,19,0.00,5.80,-8.56,6.63,6.67,0,0,0,14.50
24223,-4.69,-4.69,14.47,14.36,13.68,203,0.26,1562,26.50,2.67,100,19,0.00,5.80,-8.56,6.63,6.67,0,0,0,14.50
24291,-4.69,-4.69,14.47,14.36,13.68,203,0.26,1554,26.50,2.67,100,19,0.00,5.80,-8.56,6.66,6.67,0,0,0,14.40
24360,-4.69,-4.69,14.47,14.36,13.60,203,0.26,1530,26.00,2.65,100,19,0.00,5.95,-8.42,6.66,6.67,0,0,0,14.40
24430,-4.69,-4.69,14.47,14.36,13.60,203,0.26,1547,26.00,2.62,100,19,0.00,5.95,-8.42,6.66,6.67,0,0,0,14.50
24498,-4.69,-4.69,14.47,14.36,13.68,203,0.26,1545,26.00,2.59,100,19,0.00,5.95,-8.42,6.66,6.67,0,0,0,14.40
24567,-5.47,-4.69,14.47,14.36,13.60,203,0.26,1511,26.00,2.61,100,19,0.00,5.95,-8.42,6.63,6.67,0,0,0,14.50
24636,-5.47,-4.69,14.47,14.36,13.68,203,0.26,1525,26.00,2.61,100,20,0.00,5.95,-8.42,6.66,6.67,0,0,0,14.50
24706,-4.69,-4.69,14.47,14.36,13.44,203,0.26,1525,25.50,2.59,100,20,0.00,5.95,-8.42,6.63,6.67,0,0,0,14.60
24774,-5.47,-4.69,14.47,14.36,13.68,203,0.26,1534,26.00,2.60,100,20,0.00,5.95,-8.42,6.59,6.67,0,0,0,14.50
24843,-6.25,-4.69,14.47,14.36,13.60,203,0.27,1504,26.00,2.57,100,20,0.00,5.95,-8.42,6.63,6.67,0,0,0,14.50
24912,-6.25,-4.69,14.47,14.36,13.68,203,0.27,1494,25.50,2.58,100,20,0.00,5.95,-8.42,6.67,6.67,0,0,0,14.50
24981,-5.47,-4.69,14.59,14.36,13.60,203,0.27,1520,26.00,2.56,100,20,0.00,6.09,-8.27,6.67,6.67,0,0,0,14.50
25050,-4.69,-4.69,14.59,14.36,13.36,203,0.27,1505,26.00,2.57,100,20,0.00,6.09,-8.27,6.67,6.67,0,0,0,14.50
25119,-5.47,-4.69,14.59,14.36,13.36,203,0.26,1498,26.00,2.57,100,19,0.00,6.09,-8.27,6.63,6.67,0,0,0,14.50
25189,-6.25,-4.69,14.47,14.36,13.60,203,0.27,1477,25.50,2.52,100,19,0.00,5.95,-8.42,6.67,6.67,0,0,0,14.50
25257,-6.25,-4.69,14.47,14.36,13.60,203,0.27,1480,25.50,2.52,100,16,0.00,5.95,-8.42,6.67,6.67,0,0,0,14.50
25326,-5.47,-4.69,14.59,14.36,13.52,203,0.27,1472,25.50,2.54,100,14,0.00,5.95,-8.42,6.67,6.67,0,0,0,14.60
25396,-4.69,-4.69,14.59,14.36,13.76,203,0.27,1474,25.50,2.55,100,12,0.00,5.95,-8.42,6.67,6.67,0,0,0,14.50
25464,-4.69,-4.69,14.70,14.36,13.60,203,0.27,1504,25.50,2.55,100,9,0.00,5.95,-8.42,6.63,6.67,0,0,0,14.60
25533,-3.91,-4.69,14.81,14.36,13.68,203,0.26,1519,26.00,2.59,100,6,0.00,5.80,-8.56,6.67,6.67,0,0,0,14.60
25602,-2.34,-4.69,14.93,14.36,13.60,203,0.26,1524,26.00,2.63,100,4,0.00,5.80,-8.56,6.60,6.67,0,0,0,14.40
25671,-1.56,-4.69,15.04,14.36,13.60,203,0.26,1535,26.00,2.65,100,3,0.00,5.80,-8.56,6.64,6.67,0,0,0,15.20
25741,-0.78,-4.69,15.16,14.36,13.60,203,0.26,1565,26.00,2.65,100,2,0.00,5.66,-8.71,6.68,6.67,0,0,0,15.20
25809,0.00,-4.69,15.04,14.36,13.68,203,0.25,1578,26.50,2.68,100,1,0.00,5.66,-8.71,6.68,6.67,0,0,0,15.10
25878,0.00,-4.69,15.04,14.36,13.68,203,0.25,1576,26.50,2.73,100,1,0.00,5.66,-8.71,6.68,6.67,0,0,0,15.10
25947,0.00,-4.69,14.93,14.36,13.60,203,0.25,1592,26.50,2.75,100,0,0.00,5.66,-8.71,6.68,6.67,0,0,0,15.10
26016,-0.78,-4.69,14.81,14.36,13.68,203,0.25,1611,26.50,2.79,100,0,0.00,5.51,-8.85,6.68,6.67,0,0,0,15.00
26085,-0.78,-4.69,14.70,14.36,13.68,203,0.25,1625,27.00,2.81,100,0,0.00,5.51,-8.85,6.71,6.67,0,0,0,14.80
26154,-0.78,-4.69,14.59,14.36,13.68,203,0.25,1651,27.00,2.79,100,0,0.00,5.51,-8.85,6.75,6.67,0,0,0,14.80
26224,-0.78,-4.69,14.47,14.36,13.36,203,0.25,1660,27.50,2.82,100,0,0.00,5.37,-9.00,6.75,6.67,0,0,0,14.30
26292,-1.56,-4.69,14.47,14.36,13.68,203,0.24,1673,27.50,2.84,100,0,0.00,5.37,-9.00,6.75,6.67,0,0,0,14.50
26361,-1.56,-4.69,14.47,14.36,13.60,203,0.24,1683,27.50,2.85,100,0,0.00,5.37,-9.00,6.75,6.67,0,0,0,14.50
26431,-1.56,-4.69,14.47,14.36,13.76,203,0.24,1681,28.00,2.84,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.40
26500,-1.56,-4.69,14.47,14.36,13.68,203,0.24,1684,28.00,2.85,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.40
26568,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1672,28.00,2.86,100,0,0.00,5.22,-9.14,6.79,6.67,0,0,0,14.40
26637,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1669,28.00,2.87,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.40
26707,-0.78,-4.69,14.59,14.36,13.52,203,0.24,1677,28.00,2.88,100,0,0.00,5.22,-9.14,6.79,6.67,0,0,0,14.60
26775,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1675,28.00,2.88,100,0,0.00,5.22,-9.14,6.79,6.67,0,0,0,14.50
26844,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1678,27.50,2.89,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.50
26913,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1672,28.00,2.88,100,0,0.00,5.22,-9.14,6.79,6.67,0,0,0,14.60
26983,-1.56,-4.69,14.59,14.36,13.60,203,0.24,1678,27.50,2.89,100,0,0.00,5.22,-9.14,6.79,6.67,0,0,0,14.60
27052,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1677,27.50,2.86,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.60
27120,-1.56,-4.69,14.59,14.36,13.52,203,0.24,1693,27.50,2.87,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.50
27190,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1687,27.50,2.85,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.50
27259,-1.56,-4.69,14.59,14.36,13.52,203,0.24,1694,27.50,2.87,100,0,0.00,5.22,-9.14,6.76,6.67,0,0,0,14.50
27327,-1.56,-4.69,14.47,14.36,13.60,203,0.24,1700,28.00,2.87,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
27396,-1.56,-4.69,14.47,14.36,13.60,203,0.24,1696,28.00,2.87,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
27466,-2.34,-4.69,14.47,14.36,13.60,203,0.24,1696,28.00,2.88,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
27534,-1.56,-4.69,14.47,14.36,13.76,203,0.24,1704,28.00,2.89,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
27603,-1.56,-4.69,14.59,14.36,13.52,203,0.24,1703,28.00,2.88,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
27673,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1692,28.00,2.91,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.40
27742,-1.56,-4.69,14.59,14.36,13.60,203,0.24,1686,28.00,2.90,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.40
27810,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1681,28.00,2.89,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.50
27879,-1.56,-4.69,14.59,14.36,13.44,203,0.24,1674,28.00,2.88,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.60
27949,-1.56,-4.69,14.59,14.36,13.52,203,0.24,1680,28.00,2.90,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.60
28018,-1.56,-4.69,14.59,14.36,13.60,203,0.24,1685,28.00,2.91,100,0,0.00,5.22,-9.14,6.70,6.67,0,0,0,14.60
28087,-1.56,-4.69,14.59,14.36,13.60,203,0.24,1680,28.00,2.90,100,0,0.00,5.22,-9.14,6.70,6.67,0,0,0,14.70
28155,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1682,27.50,2.90,100,0,0.00,5.22,-9.14,6.70,6.67,0,0,0,14.70
28225,-1.56,-4.69,14.59,14.36,13.68,203,0.24,1682,28.00,2.90,100,0,0.00,5.08,-9.29,6.73,6.67,0,0,0,14.60
28293,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1697,28.00,2.88,100,0,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.60
28362,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1698,28.00,2.88,100,0,0.00,5.22,-9.14,6.70,6.67,0,0,0,14.60
28431,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1708,28.00,2.89,100,0,0.00,5.22,-9.14,6.73,6.67,0,0,0,14.60
28501,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1710,28.00,2.89,100,0,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.70
28570,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1708,28.00,2.89,100,0,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.60
28638,-0.78,-4.69,14.59,14.36,13.60,203,0.23,1710,28.00,2.90,100,0,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.60
28708,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1708,28.50,2.88,100,0,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.60
28777,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1705,28.00,2.88,100,1,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.50
28845,-0.78,-4.69,14.70,14.36,13.60,203,0.23,1707,28.00,2.89,100,1,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.50
28914,0.00,-4.69,14.70,14.36,13.68,203,0.23,1704,28.00,2.88,100,1,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.50
28985,-0.78,-4.69,14.59,14.36,13.60,203,0.23,1708,28.00,2.91,100,1,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.70
29052,0.00,-4.69,14.59,14.36,13.68,203,0.23,1697,28.00,2.92,100,2,0.00,5.08,-9.29,6.63,6.67,0,0,0,14.70
29122,0.00,-4.69,14.59,14.36,13.60,203,0.23,1696,28.00,2.91,100,2,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.60
29191,0.00,-4.69,14.59,14.36,13.52,203,0.23,1694,28.00,2.91,100,2,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.60
29260,0.00,-4.69,14.59,14.36,13.52,203,0.23,1700,28.00,2.92,100,2,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.60
29328,0.00,-4.69,14.59,14.36,13.68,203,0.23,1696,28.00,2.91,100,3,0.00,5.08,-9.29,6.70,6.67,0,0,0,14.50
29398,0.00,-4.69,14.59,14.36,13.44,203,0.23,1694,28.00,2.91,100,3,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.60
29468,0.00,-4.69,14.59,14.36,13.28,203,0.24,1700,28.00,2.92,100,3,0.00,5.22,-9.14,6.67,6.67,0,0,0,14.60
29536,0.00,-4.69,14.59,14.36,13.68,203,0.24,1702,28.00,2.92,100,3,0.00,5.08,-9.29,6.64,6.67,0,0,0,14.60
29605,0.00,-4.69,14.59,14.36,13.68,203,0.24,1696,28.00,2.92,100,4,0.00,5.08,-9.29,6.71,6.67,0,0,0,14.60
29673,0.00,-4.69,14.59,14.36,13.60,203,0.24,1702,28.00,2.93,100,4,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.50
29743,0.00,-4.69,14.59,14.36,13.68,203,0.24,1693,28.00,2.91,100,4,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.50
29812,0.00,-4.69,14.59,14.36,13.68,203,0.24,1693,28.00,2.92,100,5,0.00,5.08,-9.29,6.64,6.67,0,0,0,14.50
29881,0.00,-4.69,14.59,14.36,13.60,203,0.24,1715,28.00,2.90,100,5,0.00,5.08,-9.29,6.64,6.67,0,0,0,14.60
29951,0.00,-4.69,14.59,14.36,13.68,203,0.23,1709,28.00,2.89,100,5,0.00,5.22,-9.14,6.64,6.67,0,0,0,14.60
30019,0.00,-4.69,14.59,14.36,13.68,203,0.24,1704,28.00,2.89,100,5,0.00,5.08,-9.29,6.67,6.67,0,0,0,14.50
30088,0.00,-4.69,14.59,14.36,13.60,203,0.24,1710,28.00,2.90,100,6,0.00,5.22,-9.14,6.71,6.67,0,0,0,14.50
30156,0.00,-4.69,14.59,14.36,13.60,203,0.24,1708,28.00,2.89,100,6,0.00,5.22,-9.14,6.67,6.67,0,0,0,14.50
30226,0.00,-4.69,14.59,14.36,13.68,203,0.24,1700,28.00,2.88,100,6,0.00,5.22,-9.14,6.68,6.67,0,0,0,14.50
30295,0.00,-4.69,14.59,14.36,13.60,203,0.23,1700,28.00,2.87,100,7,0.00,5.22,-9.14,6.68,6.67,0,0,0,14.50
30364,0.00,-4.69,14.59,14.36,13.60,203,0.24,1690,28.00,2.86,100,7,0.00,5.22,-9.14,6.64,6.67,0,0,0,14.60
30434,0.00,-4.69,14.59,14.36,13.52,203,0.23,1703,28.00,2.88,100,7,0.00,5.22,-9.14,6.64,6.67,0,0,0,14.60
30502,0.00,-4.69,14.59,14.36,13.52,203,0.24,1697,28.00,2.87,100,8,0.00,5.22,-9.14,6.64,6.67,0,0,0,14.60
30571,0.00,-4.69,14.59,14.36,13.68,203,0.24,1683,28.00,2.90,100,8,0.00,5.22,-9.14,6.68,6.67,0,0,0,14.50
30639,0.00,-4.69,14.59,14.36,13.68,203,0.23,1680,28.00,2.90,100,8,0.00,5.22,-9.14,6.64,6.67,0,0,0,14.50
30709,0.00,-4.69,14.59,14.36,13.68,203,0.24,1690,28.00,2.91,100,8,0.00,5.22,-9.14,6.68,6.67,0,0,0,14.50
30778,0.00,-4.69,14.59,14.36,13.52,203,0.24,1682,28.00,2.90,100,9,0.00,5.22,-9.14,6.72,6.67,0,0,0,14.50
30847,0.00,-4.69,14.59,14.36,13.60,203,0.24,1683,28.00,2.90,100,9,0.00,5.22,-9.14,6.68,6.67,0,0,0,14.50
30916,0.00,-4.69,14.59,14.36,13.68,203,0.24,1683,28.00,2.90,100,9,0.00,5.22,-9.14,6.72,6.67,0,0,0,14.50
30985,0.00,-4.69,14.59,14.36,13.68,203,0.24,1681,28.00,2.90,100,9,0.00,5.22,-9.14,6.72,6.67,0,0,0,14.50
31054,0.00,-4.69,14.59,14.36,13.68,203,0.24,1678,28.00,2.89,100,10,0.00,5.22,-9.14,6.72,6.67,0,0,0,14.50
31123,0.00,-4.69,14.59,14.36,13.68,203,0.24,1678,28.00,2.89,100,10,0.00,5.22,-9.14,6.69,6.67,0,0,0,14.50
31192,0.00,-4.69,14.59,14.36,13.68,203,0.24,1696,28.00,2.87,100,10,0.00,5.37,-9.00,6.72,6.67,0,0,0,14.40
31261,0.00,-4.69,14.59,14.36,13.68,203,0.24,1688,27.50,2.85,100,10,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.50
31330,0.00,-4.69,14.59,14.36,13.68,203,0.24,1685,27.50,2.85,100,11,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.50
31399,0.00,-4.69,14.59,14.36,13.68,203,0.24,1685,27.50,2.84,100,11,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.60
31468,0.00,-4.69,14.59,14.36,13.52,203,0.24,1684,27.50,2.85,100,11,0.00,5.37,-9.00,6.72,6.67,0,0,0,14.60
31537,0.00,-4.69,14.59,14.36,13.60,203,0.24,1680,28.00,2.84,100,11,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.60
31606,0.00,-4.69,14.59,14.36,13.68,203,0.24,1679,27.50,2.85,100,12,0.00,5.37,-9.00,6.72,6.67,0,0,0,14.50
31675,0.00,-4.69,14.59,14.36,13.68,203,0.24,1669,28.00,2.87,100,12,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.50
31744,0.00,-4.69,14.59,14.36,13.60,203,0.24,1671,28.00,2.88,100,12,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.50
31814,0.00,-4.69,14.59,14.36,13.68,203,0.24,1673,28.00,2.88,100,13,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.40
31882,0.00,-4.69,14.47,14.36,13.60,203,0.24,1672,28.00,2.88,100,13,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.50
31951,0.00,-4.69,14.47,14.36,13.68,203,0.24,1673,27.50,2.87,100,13,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.50
32020,0.00,-4.69,14.59,14.36,13.68,203,0.24,1672,27.50,2.87,100,14,0.00,5.37,-9.00,6.69,6.67,0,0,0,14.60
32089,-0.78,-4.69,14.47,14.36,13.68,203,0.24,1667,27.50,2.87,100,14,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.40
32158,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1685,27.50,2.85,100,14,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.50
32227,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1680,27.50,2.85,100,14,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.50
32296,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1682,27.50,2.84,100,15,0.00,5.37,-9.00,6.73,6.67,0,0,0,14.50
32365,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1685,27.50,2.85,100,15,0.00,5.51,-8.85,6.73,6.67,0,0,0,14.50
32434,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1676,27.50,2.84,100,15,0.00,5.51,-8.85,6.77,6.67,0,0,0,14.50
32503,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1675,27.50,2.84,100,16,0.00,5.51,-8.85,6.73,6.67,0,0,0,14.50
32573,-0.78,-4.69,14.59,14.36,13.68,203,0.24,1670,27.50,2.85,100,16,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.60
32641,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1653,27.50,2.85,100,16,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.60
32711,-0.78,-4.69,14.59,14.36,13.60,203,0.24,1644,27.50,2.82,100,16,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.40
32780,-0.78,-4.69,14.59,14.36,13.60,203,0.25,1636,27.50,2.81,100,16,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.50
32849,-0.78,-4.69,14.59,14.36,13.60,203,0.25,1628,27.00,2.80,100,16,0.00,5.51,-8.85,6.74,6.67,0,0,0,14.50
32917,-0.78,-4.69,14.59,14.36,13.68,203,0.25,1639,27.00,2.77,100,17,0.00,5.66,-8.71,6.74,6.67,0,0,0,14.60
32986,-0.78,-4.69,14.59,14.36,13.60,203,0.25,1628,27.00,2.75,100,17,0.00,5.66,-8.71,6.74,6.67,0,0,0,14.40
33055,-0.78,-4.69,14.59,14.36,13.68,203,0.25,1632,27.00,2.76,100,17,0.00,5.66,-8.71,6.77,6.67,0,0,0,14.40
33124,-1.56,-4.69,14.47,14.36,13.68,203,0.25,1628,27.00,2.74,100,17,0.00,5.66,-8.71,6.77,6.67,0,0,0,14.50
33193,-2.34,-4.69,14.47,14.36,13.68,203,0.25,1609,27.00,2.76,100,18,0.00,5.80,-8.56,6.77,6.67,0,0,0,14.40
33262,-2.34,-4.69,14.36,14.36,13.60,203,0.25,1595,26.50,2.75,100,18,0.00,5.80,-8.56,6.77,6.67,0,0,0,14.40
33331,-3.12,-4.69,14.36,14.36,13.76,203,0.25,1596,26.50,2.73,100,18,0.00,5.80,-8.56,6.78,6.67,0,0,0,14.40
33400,-3.12,-4.69,14.36,14.36,13.68,203,0.26,1601,26.50,2.72,100,18,0.00,5.80,-8.56,6.78,6.67,0,0,0,14.40
33469,-3.12,-4.69,14.36,14.36,13.68,203,0.26,1601,26.50,2.71,100,19,0.00,5.80,-8.56,6.78,6.67,0,0,0,14.50
33538,-3.91,-4.69,14.36,14.36,13.52,203,0.26,1600,26.50,2.70,100,19,0.00,5.80,-8.56,6.78,6.67,0,0,0,14.50
33607,-3.91,-4.69,14.36,14.36,13.76,203,0.26,1570,26.50,2.70,100,19,0.00,5.80,-8.56,6.82,6.67,0,0,0,14.40
33676,-3.91,-4.69,14.36,14.36,13.68,203,0.26,1575,26.50,2.72,100,19,0.00,5.95,-8.42,6.78,6.67,0,0,0,14.40
33745,-3.91,-4.69,14.47,14.36,13.68,203,0.26,1574,26.50,2.71,100,19,0.00,5.95,-8.42,6.78,6.67,0,0,0,14.40
33815,-4.69,-4.69,14.47,14.36,13.68,203,0.26,1583,26.50,2.67,100,19,0.00,5.95,-8.42,6.78,6.67,0,0,0,14.40
33883,-4.69,-4.69,14.47,14.36,13.60,203,0.26,1580,26.50,2.66,100,20,0.00,5.95,-8.42,6.78,6.67,0,0,0,14.30
33953,-4.69,-4.69,14.47,14.36,13.76,203,0.26,1560,26.50,2.66,100,20,0.00,5.95,-8.42,6.78,6.67,0,0,0,14.30
34021,-4.69,-4.69,14.47,14.36,13.52,203,0.26,1543,26.50,2.65,100,20,0.00,5.95,-8.42,6.78,6.67,0,0,0,14.50
34090,-3.91,-4.69,14.59,14.36,13.76,203,0.27,1532,26.00,2.62,100,20,0.00,6.09,-8.27,6.82,6.67,0,0,0,14.50
34160,-3.91,-4.69,14.59,14.36,13.60,203,0.27,1533,26.00,2.60,100,21,0.00,6.09,-8.27,6.79,6.67,0,0,0,14.60
34228,-4.69,-4.69,14.59,14.36,13.76,203,0.27,1537,26.00,2.62,100,21,0.00,6.09,-8.27,6.79,6.67,0,0,0,14.60
34297,-4.69,-4.69,14.59,14.36,13.52,203,0.27,1505,26.00,2.60,100,21,0.00,6.09,-8.27,6.82,6.67,0,0,0,14.70
34366,-4.69,-4.69,14.47,14.36,13.68,203,0.27,1514,26.00,2.58,100,21,0.00,6.09,-8.27,6.75,6.67,0,0,0,14.60
34435,-5.47,-4.69,14.47,14.36,13.60,203,0.27,1535,26.00,2.58,100,20,0.00,6.09,-8.27,6.75,6.67,0,0,0,14.60
34504,-5.47,-4.69,14.47,14.36,13.68,203,0.26,1532,26.00,2.62,100,20,0.00,6.09,-8.27,6.75,6.67,0,0,0,14.50
34574,-4.69,-4.69,14.47,14.36,13.60,203,0.27,1522,26.00,2.60,100,18,0.00,6.09,-8.27,6.79,6.67,0,0,0,14.50
34643,-5.47,-4.69,14.47,14.36,13.60,203,0.27,1515,26.00,2.63,100,18,0.00,6.09,-8.27,6.79,6.67,0,0,0,14.50
34712,-4.69,-4.69,14.47,14.36,13.68,203,0.26,1544,26.00,2.62,100,15,0.00,5.95,-8.42,6.75,6.67,0,0,0,14.50
34781,-4.69,-4.69,14.59,14.36,13.60,203,0.26,1551,26.50,2.63,100,13,0.00,5.95,-8.42,6.75,6.67,0,0,0,14.50
34849,-3.91,-4.69,14.70,14.36,13.76,203,0.26,1549,26.50,2.68,100,10,0.00,5.95,-8.42,6.76,6.67,0,0,0,14.50
34919,-3.12,-4.69,14.81,14.36,13.60,203,0.26,1574,26.50,2.72,100,8,0.00,5.80,-8.56,6.76,6.67,0,0,0,14.10
34988,-1.56,-4.69,15.04,14.36,13.68,203,0.26,1582,26.50,2.70,100,5,0.00,5.80,-8.56,6.76,6.67,0,0,0,14.80
35057,0.00,-4.69,15.04,14.36,13.60,203,0.25,1612,26.50,2.74,100,4,0.00,5.66,-8.71,6.76,6.67,0,0,0,14.80
35126,0.00,-4.69,15.16,14.36,13.68,203,0.25,1632,27.00,2.77,100,3,0.00,5.66,-8.71,6.79,6.67,0,0,0,15.20
35195,0.78,-4.69,15.16,14.36,13.60,203,0.25,1651,27.50,2.80,100,2,0.00,5.66,-8.71,6.83,6.67,0,0,0,15.30
35263,0.78,-4.69,15.04,14.36,13.68,203,0.25,1665,27.50,2.82,100,1,0.00,5.51,-8.85,6.87,6.67,0,0,0,15.10
35333,1.56,-4.69,15.04,14.36,13.60,203,0.25,1662,27.50,2.86,100,1,0.00,5.51,-8.85,6.87,6.67,0,0,0,15.10
35402,0.78,-4.69,14.93,14.36,13.68,203,0.25,1676,28.00,2.88,100,0,0.00,5.37,-9.00,6.90,6.67,0,0,0,15.00
35471,0.78,-4.69,14.81,14.36,13.68,203,0.24,1681,28.00,2.89,100,0,0.00,5.37,-9.00,6.90,6.67,0,0,0,15.00
35540,0.78,-4.69,14.70,14.36,13.60,203,0.24,1690,28.00,2.91,100,0,0.00,5.37,-9.00,6.87,6.67,0,0,0,15.00
35608,0.78,-4.69,14.59,14.36,13.68,203,0.24,1702,28.50,2.92,100,0,0.00,5.37,-9.00,6.87,6.67,0,0,0,14.60
35678,0.78,-4.69,14.59,14.36,13.52,203,0.24,1702,28.00,2.93,100,0,0.00,5.22,-9.14,6.91,6.67,0,0,0,14.30
35747,0.78,-4.69,14.59,14.36,13.68,203,0.24,1710,28.00,2.94,100,0,0.00,5.22,-9.14,6.87,6.67,0,0,0,14.30
35815,0.00,-4.69,14.47,14.36,13.60,203,0.24,1720,28.50,2.95,100,0,0.00,5.22,-9.14,6.87,6.67,0,0,0,14.50
35885,0.00,-4.69,14.47,14.36,13.60,203,0.24,1722,28.50,2.97,100,0,0.00,5.22,-9.14,6.87,6.67,0,0,0,14.50
35954,0.00,-4.69,14.47,14.36,13.60,203,0.24,1731,28.50,2.98,100,0,0.00,5.22,-9.14,6.87,6.67,0,0,0,14.50
36023,-0.78,-4.69,14.47,14.36,13.68,203,0.24,1736,28.50,2.99,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.40
36092,-0.78,-4.69,14.47,14.36,13.60,203,0.24,1736,28.50,2.97,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.50
36161,-0.78,-4.69,14.47,14.36,13.60,203,0.24,1725,28.50,2.97,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.30
36229,-0.78,-4.69,14.47,14.36,13.68,203,0.24,1725,28.50,2.97,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.30
36298,-0.78,-4.69,14.59,14.36,13.52,203,0.24,1733,28.50,2.98,100,0,0.00,5.08,-9.29,6.87,6.67,0,0,0,14.50
36368,0.00,-4.69,14.59,14.36,13.68,203,0.24,1727,28.50,2.97,100,0,0.00,5.08,-9.29,6.84,6.67,0,0,0,14.50
