Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
396906,10.16,0.78,2,14.36,13.44,8,14.66,183,0.48,0.47,795,0.00,0.99,3,0.5000,24.00,97,49,0.00,22,12.62,6.43,10.20,14.40
397010,7.81,0.78,2,14.36,13.68,8,14.69,183,0.48,0.55,837,0.00,0.99,3,0.5000,25.00,97,49,0.00,22,13.20,6.93,10.59,14.30
397115,4.69,0.78,2,14.36,13.68,8,14.63,183,0.48,0.49,910,0.00,0.99,3,0.5000,25.50,97,51,0.00,22,12.91,7.33,10.59,14.30
397218,-4.69,0.78,2,14.36,13.68,8,14.63,183,0.46,0.44,1024,0.00,0.99,3,0.5000,26.00,97,51,0.00,22,12.62,7.49,11.37,13.30
397322,-10.94,0.78,2,14.36,13.68,8,14.61,183,0.45,0.43,1135,0.00,0.99,3,0.5000,27.00,97,50,0.00,22,12.48,8.35,14.51,12.90
397426,-6.25,0.78,2,14.36,13.68,8,14.60,183,0.45,0.47,1244,0.00,0.99,3,0.5000,28.00,97,51,0.00,22,12.77,9.41,14.90,13.10
397530,-3.12,1.56,2,14.36,13.60,8,14.59,183,0.45,0.45,1392,0.00,0.99,3,0.5000,30.00,97,49,0.00,22,12.62,10.55,14.90,13.80
397634,-8.59,2.34,3,14.36,13.60,8,14.59,183,0.46,0.47,1392,0.00,0.99,3,0.5000,31.50,99,50,0.00,22,12.19,10.89,14.51,13.20
397738,-5.47,2.34,3,14.36,13.60,8,14.59,183,0.47,0.47,1374,0.00,0.99,3,0.5000,31.00,99,50,0.00,22,12.48,10.84,15.29,13.10
397842,-1.56,3.12,3,14.36,13.76,8,14.59,183,0.48,0.49,1364,0.00,0.99,2,0.5000,31.50,99,50,0.00,22,12.62,10.99,15.29,17.10
397946,3.91,3.91,3,14.36,13.76,8,14.59,183,0.47,0.48,1445,0.00,0.99,2,0.5000,33.00,99,50,0.00,22,12.62,11.33,15.29,15.50
398050,7.03,4.69,3,14.36,13.68,8,14.58,183,0.47,0.48,1465,0.00,0.99,2,0.5000,33.50,99,50,0.00,22,12.62,11.62,14.90,15.60
398154,5.47,4.69,3,14.36,13.68,8,14.58,183,0.47,0.47,1494,0.00,0.99,2,0.5000,34.00,99,50,0.00,22,12.33,11.59,14.90,15.30
398258,4.69,5.47,3,14.36,13.44,8,14.58,183,0.47,0.46,1483,0.00,0.99,2,0.5000,34.00,99,50,0.00,22,12.48,11.84,14.90,15.10
398362,4.69,6.25,3,14.36,13.76,8,14.58,183,0.47,0.49,1505,0.00,0.99,2,0.5000,34.00,99,50,0.00,22,12.77,11.95,14.90,15.50
398466,6.25,6.25,3,14.36,13.76,8,14.58,183,0.48,0.49,1504,0.00,0.99,2,0.5000,34.50,99,50,0.00,22,12.04,11.84,15.69,14.30
398570,4.69,7.03,3,14.36,13.68,8,14.58,183,0.48,0.47,1494,0.00,0.99,2,0.5000,34.50,99,50,0.00,22,12.48,11.74,14.12,14.20
398674,3.91,7.03,3,14.36,13.68,8,14.58,183,0.47,0.46,1531,0.00,0.99,2,0.5000,34.50,99,50,0.00,22,12.33,11.69,14.90,14.50
398778,4.69,7.81,3,14.36,13.68,8,14.58,183,0.48,0.48,1520,0.00,0.99,2,0.5000,35.00,99,50,0.00,22,12.04,12.32,16.08,14.00
398882,3.12,7.81,3,14.36,13.76,8,14.58,183,0.48,0.48,1529,0.00,0.99,2,0.5000,35.00,99,50,0.00,22,12.48,12.23,14.90,13.90
398987,4.69,8.59,3,14.36,13.60,8,14.58,185,0.48,0.48,1540,0.00,1.00,2,0.5000,35.00,99,50,0.00,22,12.48,12.17,14.90,13.50
399091,4.69,8.59,3,14.36,13.68,8,14.58,185,0.48,0.49,1536,0.00,1.00,2,0.5000,35.50,99,50,0.00,22,12.19,12.33,15.29,15.60
399195,4.69,9.38,3,14.36,13.76,8,14.58,183,0.48,0.49,1536,0.00,1.00,2,0.5000,35.50,99,50,0.00,22,12.33,12.28,16.08,14.10
399299,3.91,9.38,3,14.36,13.68,8,14.58,183,0.49,0.40,1540,0.00,1.00,2,0.5000,35.50,99,50,0.00,22,12.77,12.81,16.47,13.30
399403,3.12,9.38,3,14.36,13.68,8,14.58,185,0.50,0.50,1545,0.00,1.00,2,0.5000,36.50,99,50,0.00,22,12.33,12.81,16.47,15.80
399507,3.91,10.16,3,14.36,13.76,8,14.58,185,0.50,0.49,1570,0.00,1.00,2,0.5000,37.00,99,50,0.00,22,12.62,12.76,16.47,14.50
399611,3.91,10.16,3,14.36,13.76,8,14.58,185,0.50,0.51,1592,0.00,1.00,2,0.5000,37.00,99,50,0.00,22,13.06,13.24,16.47,13.70
399715,4.69,10.16,3,14.36,13.52,8,14.58,185,0.49,0.50,1605,0.00,1.01,2,0.5000,38.00,99,49,0.00,22,12.19,13.25,16.08,16.90
399819,4.69,10.94,3,14.36,13.84,8,14.57,185,0.49,0.47,1654,0.00,1.01,2,0.5000,38.00,99,50,0.00,22,12.33,13.37,16.47,14.80
399923,3.12,10.94,3,14.36,13.76,8,14.57,185,0.49,0.49,1678,0.00,1.01,2,0.5000,38.00,99,50,0.00,22,12.04,13.65,16.47,14.10
400027,3.12,10.94,3,14.36,13.92,8,14.57,185,0.49,0.48,1679,0.00,1.01,2,0.5000,38.00,99,50,0.00,22,12.33,13.59,16.08,16.00
400131,3.91,10.94,3,14.36,13.60,8,14.57,185,0.49,0.50,1697,0.00,1.01,2,0.5000,38.50,99,49,0.00,22,12.04,14.11,16.08,13.50
400235,2.34,11.72,3,14.36,13.68,8,14.57,185,0.49,0.49,1690,0.00,1.01,2,0.5000,38.50,99,50,0.00,22,12.33,13.94,16.08,15.20
400339,3.12,11.72,3,14.36,13.76,8,14.57,185,0.49,0.49,1720,0.00,1.01,2,0.5000,38.50,99,50,0.00,22,12.48,13.99,16.47,14.20
400443,3.91,11.72,3,14.36,13.76,8,14.57,185,0.50,0.49,1724,0.00,1.01,2,0.5000,38.50,99,50,0.00,22,12.33,14.18,15.69,14.70
400547,2.34,11.72,3,14.36,13.76,8,14.57,185,0.49,0.49,1725,0.00,1.02,2,0.5000,38.50,99,49,0.00,22,12.33,13.95,14.90,15.70
400651,3.12,11.72,3,14.36,13.76,8,14.57,185,0.48,0.47,1713,0.00,1.02,2,0.5000,38.00,99,50,0.00,22,11.90,13.43,14.90,13.80
400755,0.78,12.50,3,14.36,13.84,8,14.57,185,0.48,0.49,1694,0.00,1.02,2,0.5000,37.50,99,50,0.00,22,12.04,13.60,14.90,16.60
400859,0.00,12.50,3,14.36,13.76,8,14.57,185,0.48,0.48,1682,0.00,1.02,2,0.5000,37.50,99,50,0.00,22,11.90,13.38,14.90,14.10
400963,-0.78,12.50,3,14.36,13.68,8,14.57,185,0.48,0.49,1690,0.00,1.02,2,0.5000,37.50,99,50,0.00,22,12.19,13.60,14.51,14.30
401067,-0.78,12.50,3,14.36,13.68,8,14.57,185,0.48,0.47,1692,0.00,1.02,2,0.5000,38.00,99,50,0.00,22,11.90,13.32,14.51,14.10
401171,-2.34,12.50,3,14.36,13.52,8,14.57,185,0.47,0.47,1668,0.00,1.02,2,0.5000,37.50,99,50,0.00,22,11.90,13.32,13.73,14.60
401275,-2.34,12.50,3,14.36,13.84,8,14.57,185,0.47,0.47,1668,0.00,1.02,2,0.5000,37.00,99,50,0.00,22,11.46,13.06,13.73,14.20
401379,-4.69,13.28,3,14.36,13.68,8,14.57,185,0.47,0.47,1634,0.00,1.02,2,0.5000,37.00,99,50,0.00,22,11.90,12.85,13.73,13.90
401483,-3.91,14.84,3,14.36,13.60,8,14.57,185,0.47,0.48,1653,0.00,1.02,2,0.5000,37.00,99,50,0.00,22,11.46,13.17,14.12,14.30
401587,-5.47,14.84,3,14.36,13.76,8,14.57,185,0.47,0.48,1668,0.00,1.02,2,0.5000,37.00,99,50,0.00,22,11.75,13.12,14.51,14.10
401691,-7.81,14.84,3,14.36,13.84,8,14.57,185,0.47,0.48,1693,0.00,1.02,2,0.5000,37.00,99,49,0.00,22,12.04,13.44,14.51,14.60
401795,-6.25,14.84,3,14.36,13.84,8,14.57,185,0.47,0.47,1690,0.00,1.02,2,0.5000,37.00,99,50,0.00,22,11.75,13.28,14.51,14.20
401899,-7.81,14.84,3,14.36,13.76,8,14.57,185,0.47,0.48,1694,0.00,1.02,2,0.5000,37.00,99,50,0.00,22,12.04,13.28,14.51,12.90
402003,-6.25,14.84,3,14.36,13.68,8,14.57,185,0.48,0.47,1689,0.00,1.03,2,0.5000,37.50,99,50,0.00,22,11.75,13.29,14.51,15.50
402107,-7.03,14.84,3,14.36,13.68,8,14.57,185,0.48,0.48,1709,0.00,1.03,2,0.5000,37.50,99,50,0.00,22,12.04,13.57,14.51,13.80
402211,-7.03,14.84,3,14.36,13.68,8,14.57,185,0.48,0.47,1724,0.00,1.03,2,0.5000,38.00,99,49,0.00,22,11.61,13.57,14.51,15.70
402315,-6.25,14.84,3,14.36,13.68,8,14.57,185,0.47,0.47,1734,0.00,1.03,2,0.5000,37.50,99,50,0.00,22,11.75,13.63,14.12,14.00
402419,-4.69,14.84,3,14.36,13.60,8,14.57,185,0.47,0.47,1741,0.00,1.03,2,0.5000,38.00,99,50,0.00,22,11.46,13.51,14.12,15.30
402523,-7.03,14.84,3,14.36,13.68,8,14.57,185,0.47,0.46,1707,0.00,1.03,2,0.5000,37.50,99,50,0.00,22,11.75,13.40,14.12,15.10
402627,-6.25,14.84,3,14.36,13.76,8,14.57,185,0.47,0.47,1728,0.00,1.03,2,0.5000,37.50,99,49,0.00,22,11.46,13.35,14.12,14.40
402731,-6.25,14.84,3,14.36,13.68,8,14.57,185,0.47,0.46,1718,0.00,1.03,2,0.5000,37.50,99,50,0.00,22,11.75,13.53,14.12,16.00
402835,-6.25,14.84,3,14.36,13.68,8,14.57,185,0.47,0.46,1734,0.00,1.04,2,0.5000,37.50,99,50,0.00,22,11.46,13.36,14.12,13.60
402939,-7.81,14.84,3,14.36,13.60,8,14.57,185,0.46,0.46,1756,0.00,1.04,2,0.5000,37.50,99,50,0.00,22,11.75,13.64,14.12,15.00
403043,-5.47,14.84,3,14.36,13.60,8,14.57,185,0.46,0.45,1761,0.00,1.04,2,0.5000,37.50,99,49,0.00,22,11.61,13.36,14.12,14.70
403147,-5.47,14.84,3,14.36,13.76,8,14.57,185,0.46,0.46,1760,0.00,1.04,2,0.5000,37.50,99,50,0.00,22,11.75,13.52,14.12,15.50
403251,-5.47,14.84,3,14.36,13.76,8,14.57,185,0.46,0.46,1766,0.00,1.04,2,0.5000,37.50,99,50,0.00,22,11.61,13.58,14.12,14.80
403354,-4.69,14.84,3,14.36,13.84,8,14.57,185,0.46,0.46,1776,0.00,1.04,2,0.5000,37.50,99,50,0.00,22,11.75,13.58,14.51,15.30
403459,-3.12,14.84,3,14.36,13.68,8,14.57,185,0.46,0.47,1780,0.00,1.04,2,0.5000,38.00,99,50,0.00,22,11.75,13.64,14.51,14.60
403563,-4.69,14.84,3,14.36,13.60,8,14.57,185,0.46,0.47,1783,0.00,1.04,2,0.5000,38.00,99,49,0.00,22,11.75,13.71,14.51,15.50
403667,-2.34,14.84,3,14.36,13.68,8,14.57,185,0.47,0.47,1800,0.00,1.04,2,0.5000,38.00,99,50,0.00,22,11.61,13.89,14.51,15.40
403771,-3.12,14.84,3,14.36,13.68,8,14.57,185,0.47,0.47,1798,0.00,1.04,2,0.5000,38.50,99,49,0.00,22,11.46,14.00,14.51,15.40
403875,-3.91,14.84,3,14.36,13.84,8,14.57,185,0.46,0.46,1808,0.00,1.04,2,0.5000,38.50,99,49,0.00,22,11.61,13.77,13.73,14.60
403979,-3.12,14.84,3,14.36,13.76,8,14.57,185,0.45,0.45,1808,0.00,1.04,2,0.5000,38.00,99,49,0.00,22,11.17,13.48,12.16,14.70
404083,-3.12,14.84,3,14.36,13.60,8,14.57,185,0.43,0.43,1775,0.00,1.04,2,0.5000,37.50,99,50,0.00,22,11.03,12.84,10.59,14.30
404187,-1.56,14.84,3,14.36,13.68,8,14.57,185,0.41,0.39,1788,0.00,1.10,2,0.5000,36.00,99,49,0.00,22,9.87,11.62,8.63,14.80
404291,-1.56,14.84,3,14.36,13.68,8,14.57,185,0.38,0.36,1732,0.00,1.05,2,0.5000,33.50,99,50,0.00,22,10.16,10.45,8.24,14.60
404395,1.56,14.84,3,14.36,13.68,8,14.56,185,0.37,0.35,1718,0.00,1.05,2,0.5000,33.00,99,50,0.00,22,9.29,10.07,8.63,15.00
404499,3.12,14.84,3,14.36,13.60,8,14.55,185,0.36,0.36,1704,0.00,1.05,2,0.5000,32.00,99,50,0.00,22,9.58,10.16,7.84,15.20
404603,7.81,14.06,2,14.36,13.76,8,14.55,185,0.35,0.34,1735,0.00,1.05,2,0.5000,32.50,97,50,0.00,22,9.14,9.67,7.06,15.50
404707,5.47,14.06,2,14.36,13.76,8,14.55,185,0.33,0.32,1679,0.00,1.05,2,0.5000,32.00,97,50,0.00,22,9.00,9.18,6.67,15.60
404811,12.50,13.28,2,14.36,13.84,8,14.55,185,0.32,0.32,1702,0.00,1.05,2,0.5000,31.00,97,50,0.00,22,8.56,8.79,6.67,15.60
404915,14.84,12.50,2,14.36,13.76,8,14.55,185,0.31,0.30,1651,0.00,1.05,2,0.5000,31.00,97,50,0.00,22,8.56,8.38,6.67,16.00
405019,17.19,11.72,2,14.36,13.76,8,14.55,185,0.30,0.30,1692,0.00,1.05,2,0.5000,30.00,97,50,0.00,22,8.42,8.38,5.88,16.00
405123,17.97,11.72,2,14.36,13.60,8,14.56,185,0.29,0.28,1643,0.00,1.03,2,0.5000,29.00,97,50,0.00,22,8.13,7.84,5.88,15.80
405228,18.75,10.94,2,14.36,13.76,8,14.57,185,0.28,0.27,1664,0.00,1.01,2,0.5000,26.50,97,50,0.00,22,8.42,7.44,5.88,15.80
405331,18.75,10.16,2,14.36,13.68,8,14.57,185,0.27,0.26,1659,0.00,1.00,2,0.5000,10.00,97,50,0.00,22,7.55,7.29,5.88,15.90
405435,19.53,10.16,2,14.36,13.04,8,14.59,185,0.29,0.29,1447,0.00,1.00,2,0.5000,14.00,97,51,0.00,22,8.27,7.44,5.49,15.30
405539,0.00,9.38,2,14.36,12.96,10,14.60,185,0.32,0.36,1247,0.00,0.89,2,0.5000,18.00,97,51,0.00,22,9.43,7.33,5.10,15.10
405643,0.00,9.38,2,14.36,13.84,10,14.63,185,0.33,0.36,1074,0.00,0.91,2,0.5000,17.00,97,51,0.00,22,9.72,6.71,4.71,15.10
405747,0.00,8.59,2,14.36,13.84,10,14.65,185,0.36,0.40,981,0.00,0.88,2,0.5000,22.00,97,51,0.00,22,10.30,6.57,4.71,14.60
405851,0.00,8.59,2,14.36,13.76,10,14.66,185,0.37,0.38,940,0.00,1.00,3,0.5000,22.00,97,51,0.00,22,10.01,6.24,4.71,14.70
405955,0.00,7.81,2,14.36,13.84,10,14.68,185,0.39,0.42,838,0.00,0.92,3,0.5000,22.00,97,51,0.00,22,10.45,6.05,4.71,15.40
406059,0.00,7.81,2,14.36,13.76,10,14.66,185,0.38,0.40,961,0.00,1.00,3,0.5000,21.00,97,49,0.00,22,11.61,5.66,4.71,14.90
406163,0.00,7.03,1,14.36,13.68,10,14.65,185,0.36,0.35,995,0.00,1.00,3,0.5000,12.50,97,50,0.00,22,11.46,5.60,4.71,16.20
406267,0.00,7.03,2,14.36,13.68,10,14.64,185,0.35,0.34,1061,0.00,1.00,3,0.5000,12.00,97,50,0.00,22,11.03,5.76,4.71,18.60
406371,0.00,7.03,2,14.36,13.68,10,14.65,185,0.33,0.32,1006,0.00,1.00,3,0.5000,13.50,97,51,0.00,22,11.03,5.40,4.71,17.70
406475,0.00,6.25,1,14.36,13.76,8,14.66,185,0.33,0.32,968,0.00,1.00,3,0.5000,12.00,97,51,0.00,22,11.03,5.50,4.71,16.30
406580,0.78,6.25,1,14.36,13.84,8,14.65,185,0.34,0.32,996,0.00,1.00,3,0.5000,15.50,97,51,0.00,22,10.45,5.34,5.10,15.90
406684,1.56,6.25,1,14.36,13.76,8,14.66,185,0.34,0.35,968,0.00,1.00,3,0.5000,16.50,97,50,0.00,22,10.74,5.69,5.10,15.70
406787,2.34,5.47,2,14.36,13.60,8,14.66,185,0.35,0.38,962,0.00,1.00,3,0.5000,19.00,97,50,0.00,22,11.61,5.76,4.71,15.50
406892,2.34,5.47,2,14.36,13.60,8,14.67,185,0.36,0.39,899,0.00,1.00,3,0.5000,20.50,97,51,0.00,22,11.75,5.66,4.71,15.70
406996,2.34,5.47,1,14.36,13.76,8,14.68,185,0.37,0.36,856,0.00,1.00,3,0.5000,22.00,97,51,0.00,22,11.46,5.66,4.71,15.80
407100,2.34,5.47,1,14.36,13.76,8,14.66,185,0.36,0.33,943,0.00,1.00,3,0.5000,17.00,97,51,0.00,22,10.74,5.18,4.71,15.50
407204,1.56,4.69,1,14.36,13.76,8,14.65,185,0.35,0.32,1016,0.00,1.00,3,0.5000,13.50,97,49,0.00,22,10.88,5.37,4.71,15.30
407307,0.78,4.69,1,14.36,13.84,8,14.63,185,0.33,0.32,1064,0.00,1.00,3,0.5000,12.00,97,49,0.00,22,10.59,5.43,4.71,15.30
407412,0.78,4.69,1,14.36,13.52,8,14.63,185,0.32,0.32,1101,0.00,1.00,3,0.5000,12.00,97,50,0.00,22,10.45,5.56,4.71,15.10
407516,0.78,4.69,2,14.36,13.68,8,14.63,185,0.32,0.32,1081,0.00,1.00,3,0.5000,12.00,97,50,0.00,22,11.03,5.66,4.71,14.40
407619,0.78,4.69,1,14.36,13.68,8,14.65,185,0.32,0.32,1012,0.00,1.00,3,0.5000,16.00,99,50,0.00,22,11.17,5.34,5.49,14.30
407724,0.78,4.69,1,14.36,13.68,8,14.65,185,0.33,0.34,987,0.00,1.00,3,0.5000,17.50,99,51,0.00,22,11.03,5.56,5.49,14.40
407828,0.78,3.91,2,14.36,13.84,8,14.66,185,0.34,0.34,926,0.00,1.00,3,0.5000,21.00,99,51,0.00,22,11.46,5.72,5.88,14.30
407932,0.78,3.91,2,14.36,13.76,8,14.65,185,0.35,0.36,979,0.00,1.00,2,0.5000,17.00,99,51,0.00,22,10.88,5.92,5.88,14.50
408036,0.78,3.91,2,14.36,13.76,8,14.65,185,0.35,0.35,996,0.00,1.00,2,0.5000,16.50,99,50,0.00,22,11.03,5.76,5.88,14.50
408140,0.78,3.91,2,14.36,13.68,8,14.64,185,0.35,0.36,1034,0.00,1.00,2,0.5000,13.50,99,50,0.00,22,11.03,5.85,5.88,14.60
408244,0.78,3.91,2,14.36,13.76,8,14.64,185,0.35,0.36,1024,0.00,1.00,2,0.5000,17.00,99,50,0.00,22,11.75,5.98,5.88,14.80
408348,0.78,3.12,2,14.36,13.76,8,14.65,185,0.36,0.39,972,0.00,1.00,2,0.5000,17.00,99,51,0.00,22,11.75,6.08,5.88,14.60
408452,0.78,3.12,2,14.36,13.76,8,14.66,185,0.36,0.38,934,0.00,1.00,2,0.5000,18.00,99,51,0.00,22,11.61,5.95,6.67,14.60
408556,1.56,3.12,2,14.36,13.68,8,14.66,185,0.37,0.36,926,0.00,1.00,2,0.5000,20.00,99,51,0.00,22,11.03,6.18,6.67,14.60
408659,1.56,3.12,2,14.36,13.68,8,14.65,185,0.38,0.37,1002,0.00,1.00,2,0.5000,23.00,99,50,0.00,22,11.17,6.28,6.67,14.60
408764,1.56,3.12,2,14.36,13.84,8,14.65,185,0.38,0.37,1014,0.00,1.00,2,0.5000,22.50,99,50,0.00,22,11.32,6.32,7.06,14.70
408867,2.34,0.78,2,14.36,13.76,8,14.64,185,0.38,0.39,1029,0.00,1.00,2,0.5000,23.00,99,50,0.00,22,11.46,6.35,7.45,14.80
408972,2.34,0.78,2,14.36,13.68,8,14.70,185,0.39,0.41,1041,0.00,1.00,2,0.5000,23.00,99,50,0.00,22,12.19,6.86,7.84,14.80
409076,2.34,0.78,2,14.36,13.68,8,14.65,185,0.39,0.42,1008,0.00,1.00,2,0.5000,24.00,99,51,0.00,22,12.19,7.01,8.24,14.60
409179,3.12,0.78,2,14.36,13.68,8,14.64,185,0.40,0.42,1016,0.00,1.00,2,0.5000,24.00,99,51,0.00,22,12.19,6.94,8.24,14.70
409283,7.81,0.78,2,14.36,13.76,8,14.65,185,0.41,0.41,982,0.00,1.00,2,0.5000,24.50,99,51,0.00,22,12.19,7.12,8.24,16.20
409388,11.72,0.78,2,14.36,13.76,8,14.59,185,0.41,0.40,990,0.00,1.00,2,0.5000,24.50,99,51,0.00,22,11.61,7.01,8.24,15.70
409492,13.28,0.78,2,14.36,13.84,8,14.63,185,0.41,0.40,1073,0.00,0.99,2,0.5000,24.50,99,51,0.00,22,11.46,7.08,7.45,15.20
409596,14.06,0.78,2,14.36,13.76,8,14.63,185,0.40,0.38,1093,0.00,0.99,2,0.5000,25.00,99,50,0.00,22,11.32,6.90,8.63,15.20
409700,15.62,0.78,2,14.36,13.76,8,14.63,185,0.41,0.38,1100,0.00,1.00,2,0.5000,25.00,99,50,0.00,22,11.61,7.20,10.59,15.70
409803,17.97,0.78,2,14.36,13.76,8,14.62,185,0.42,0.43,1100,0.00,0.99,2,0.5000,25.50,99,50,0.00,22,11.90,7.97,10.20,15.50
409908,19.53,0.78,2,14.36,13.76,8,14.62,185,0.43,0.45,1135,0.00,0.99,2,0.5000,26.00,99,50,0.00,22,11.90,8.09,10.20,15.30
410011,22.66,0.78,2,14.36,13.68,8,14.61,185,0.43,0.43,1181,0.00,0.99,2,0.5000,27.00,99,50,0.00,22,11.75,8.05,9.02,15.80
410115,18.75,0.78,2,14.36,13.60,8,14.60,185,0.41,0.40,1222,0.00,0.99,2,0.5000,27.00,99,50,0.00,22,11.46,7.81,9.41,15.50
410219,16.41,0.78,2,14.36,13.76,8,14.60,185,0.41,0.39,1234,0.00,1.00,2,0.5000,27.00,99,50,0.00,22,11.32,8.01,9.41,14.50
410323,15.62,0.78,2,14.36,13.60,8,14.60,185,0.41,0.40,1210,0.00,1.00,2,0.5000,27.00,99,50,0.00,22,11.46,8.21,9.41,14.50
410427,14.84,0.78,2,14.36,13.84,8,14.60,185,0.42,0.40,1207,0.00,1.00,2,0.5000,27.00,99,50,0.00,22,11.75,8.13,9.41,14.20
410531,19.53,0.78,2,14.36,13.76,8,14.60,185,0.41,0.40,1247,0.00,1.00,2,0.5000,27.00,99,50,0.00,22,11.17,8.01,9.02,14.50
410635,14.84,0.78,2,14.36,13.36,8,14.60,185,0.40,0.38,1267,0.00,1.00,2,0.5000,27.00,99,51,0.00,22,11.03,8.09,8.63,14.90
410739,11.72,0.78,2,14.36,13.76,8,14.61,185,0.40,0.39,1166,0.00,1.00,2,0.5000,26.50,99,51,0.00,22,11.03,7.97,9.02,13.50
410843,17.97,0.78,2,14.36,13.76,8,14.61,185,0.40,0.40,1174,0.00,1.00,2,0.5000,26.50,99,50,0.00,22,11.03,8.09,9.02,14.00
410947,19.53,0.78,2,14.36,13.76,8,14.60,185,0.40,0.38,1198,0.00,1.00,2,0.5000,26.50,99,50,0.00,22,11.61,8.05,8.63,14.70
411051,17.19,0.78,2,14.36,13.60,8,14.61,185,0.40,0.39,1198,0.00,1.00,2,0.5000,26.00,99,51,0.00,22,11.61,8.09,9.80,14.60
411155,21.88,0.78,2,14.36,13.76,8,14.60,185,0.41,0.42,1246,0.00,1.00,2,0.5000,26.00,99,50,0.00,22,11.90,8.52,11.37,14.50
411259,21.88,0.78,2,14.36,13.76,8,14.60,185,0.42,0.46,1256,0.00,0.92,2,0.5000,27.00,99,50,0.00,22,12.19,9.52,12.16,15.80
411363,19.53,0.78,2,14.36,13.68,8,14.59,185,0.43,0.47,1373,0.00,1.00,2,0.5000,29.50,99,49,0.00,22,12.19,10.00,12.55,14.90
411467,16.41,1.56,3,14.36,13.84,8,14.59,185,0.43,0.43,1398,0.00,1.00,2,0.5000,30.50,99,49,0.00,22,11.75,10.00,12.55,13.90
411571,14.06,2.34,3,14.36,13.76,8,14.59,185,0.44,0.42,1424,0.00,1.00,2,0.5000,31.00,99,50,0.00,22,11.90,10.09,12.55,12.60
411675,13.28,3.12,3,14.36,13.76,8,14.59,185,0.44,0.43,1422,0.00,1.00,2,0.5000,31.00,99,50,0.00,22,12.04,10.38,12.55,13.90
411779,9.38,3.12,3,14.36,13.60,8,14.59,185,0.44,0.45,1400,0.00,1.00,2,0.5000,30.50,99,51,0.00,22,12.04,10.53,12.55,13.30
411883,10.94,3.91,3,14.36,13.68,8,14.59,185,0.45,0.45,1448,0.00,1.00,2,0.5000,31.50,99,50,0.00,22,11.61,10.72,12.55,13.60
411987,10.16,4.69,3,14.36,13.76,8,14.59,185,0.45,0.46,1439,0.00,1.00,2,0.5000,31.50,99,50,0.00,22,11.90,10.72,12.55,13.60
412091,7.03,5.47,3,14.36,13.76,8,14.59,185,0.45,0.44,1393,0.00,1.00,2,0.5000,32.50,99,50,0.00,22,11.90,10.91,12.94,13.20
412195,9.38,5.47,3,14.36,13.76,8,14.58,185,0.45,0.45,1515,0.00,1.00,2,0.5000,33.00,99,50,0.00,22,12.04,11.25,12.94,14.20
412299,7.03,6.25,3,14.36,13.84,8,14.58,185,0.45,0.46,1484,0.00,1.00,2,0.5000,32.50,99,50,0.00,22,11.61,11.11,13.33,13.70
412403,5.47,6.25,3,14.36,13.76,8,14.58,185,0.45,0.44,1509,0.00,1.00,2,0.5000,34.00,99,50,0.00,22,11.75,11.25,13.33,13.30
412507,2.34,7.03,3,14.36,13.68,8,14.58,185,0.45,0.46,1534,0.00,1.00,2,0.5000,33.50,99,50,0.00,22,12.04,11.64,13.33,13.40
412611,3.12,7.03,3,14.36,13.76,8,14.58,185,0.45,0.45,1546,0.00,1.01,2,0.5000,34.00,99,50,0.00,22,11.61,11.40,13.33,13.70
412715,1.56,7.81,3,14.36,13.84,8,14.58,185,0.45,0.44,1540,0.00,1.01,2,0.5000,33.50,99,50,0.00,22,11.75,11.25,13.33,13.50
412819,0.78,7.81,3,14.36,13.68,8,14.58,185,0.45,0.46,1548,0.00,1.01,2,0.5000,33.50,99,50,0.00,22,11.90,11.70,13.33,13.70
412923,2.34,8.59,3,14.36,13.84,8,14.58,185,0.45,0.45,1575,0.00,1.01,2,0.5000,34.50,99,50,0.00,22,11.46,11.70,13.33,13.80
413027,-0.78,8.59,3,14.36,13.76,8,14.58,185,0.45,0.44,1545,0.00,1.01,2,0.5000,34.50,99,50,0.00,22,11.90,11.54,13.33,14.20
413131,-0.78,9.38,3,14.36,13.76,8,14.58,185,0.44,0.45,1594,0.00,1.01,2,0.5000,34.50,99,50,0.00,22,11.90,11.75,13.33,13.90
413235,1.56,9.38,3,14.36,13.68,8,14.57,185,0.44,0.45,1610,0.00,1.01,2,0.5000,34.50,99,50,0.00,22,11.61,11.91,13.33,14.00
413339,-1.56,9.38,3,14.36,13.84,8,14.58,185,0.44,0.44,1581,0.00,1.01,2,0.5000,34.50,99,50,0.00,22,11.75,12.01,13.33,14.40
