Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
440422,0.78,0.78,1,14.51,13.52,8,14.68,189,0.31,0.32,858,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.40,4.57,4.71,14.50
440526,0.78,1.56,1,14.51,13.60,8,14.68,189,0.31,0.32,868,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.40,4.57,4.71,14.40
440630,0.78,1.56,1,14.51,13.44,8,14.68,189,0.31,0.31,857,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.40,4.51,4.71,14.40
440734,0.78,1.56,1,14.51,13.60,8,14.68,189,0.31,0.32,860,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.40,4.51,4.71,14.40
440839,0.78,1.56,1,14.51,13.60,8,14.68,189,0.31,0.32,844,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.40,4.51,4.71,14.40
440942,0.78,1.56,1,14.51,13.60,8,14.68,189,0.31,0.32,848,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.40
441046,0.78,1.56,1,14.51,13.52,8,14.68,189,0.31,0.32,851,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.60
441151,0.78,1.56,1,14.51,13.52,8,14.68,189,0.31,0.32,837,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.50
441255,0.78,1.56,1,14.51,13.52,8,14.68,189,0.31,0.32,843,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.46,4.71,14.60
441359,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,830,0.00,1.00,0,0.5000,17.50,126,0,0.00,22,7.55,4.46,4.71,14.50
441463,0.78,1.56,1,14.51,13.36,8,14.69,189,0.32,0.32,836,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.46,4.71,14.50
441567,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.33,805,0.00,1.00,0,0.5000,19.00,126,0,0.00,22,7.69,4.46,4.71,14.50
441671,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,810,0.00,1.00,0,0.5000,18.00,126,0,0.00,22,7.69,4.46,4.71,14.60
441774,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.33,808,0.00,1.00,0,0.5000,18.00,126,0,0.00,22,7.69,4.46,4.71,14.50
441878,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,806,0.00,1.00,0,0.5000,18.00,126,0,0.00,22,7.69,4.46,4.71,14.60
441982,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,809,0.00,1.00,0,0.5000,17.50,126,0,0.00,22,7.69,4.46,4.71,14.70
442087,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.33,802,0.00,1.00,0,0.5000,18.00,126,0,0.00,22,7.69,4.46,4.71,14.80
442191,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,810,0.00,1.00,0,0.5000,17.50,126,0,0.00,22,7.84,4.48,4.71,14.70
442295,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,805,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.46,4.71,14.80
442398,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,811,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.48,4.71,14.90
442503,1.56,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,822,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.48,4.71,14.70
442607,1.56,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,818,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.48,4.71,14.80
442710,1.56,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,833,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.46,4.71,14.90
442815,1.56,1.56,1,14.51,13.44,8,14.68,189,0.32,0.33,825,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.80
442919,1.56,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,838,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.80
443023,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,833,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.80
443127,1.56,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,834,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.80
443231,1.56,1.56,1,14.51,13.60,8,14.69,189,0.32,0.32,836,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.70
443335,1.56,1.56,1,14.51,13.44,8,14.68,189,0.32,0.33,827,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.80
443439,1.56,1.56,1,14.51,13.44,8,14.69,189,0.32,0.32,834,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
443543,1.56,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,821,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
443646,1.56,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,838,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.80
443751,1.56,1.56,1,14.51,13.60,8,14.69,189,0.32,0.32,828,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
443855,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,832,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
443959,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,837,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.70
444062,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.33,828,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
444167,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.32,835,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
444271,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.32,834,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
444375,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,838,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.70
444479,0.78,1.56,1,14.51,13.44,8,14.68,189,0.32,0.33,830,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
444583,0.78,1.56,1,14.51,13.44,8,14.68,189,0.32,0.32,842,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.50
444687,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.32,831,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.54,4.71,14.60
444791,0.78,1.56,1,14.51,13.60,8,14.69,189,0.32,0.33,837,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.60
444895,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,836,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
444999,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.33,832,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.70
445103,0.78,1.56,1,14.51,13.44,8,14.68,189,0.32,0.32,845,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.55,4.51,4.71,14.70
445207,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.32,836,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.70
445311,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.32,847,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.55,4.51,4.71,14.50
445415,0.78,1.56,1,14.51,13.52,8,14.68,189,0.32,0.32,835,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.60
445519,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.32,842,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.50
445623,0.78,1.56,1,14.51,13.44,8,14.68,189,0.32,0.33,831,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.50
445727,0.78,1.56,1,14.51,13.60,8,14.69,189,0.32,0.32,835,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.55,4.51,4.71,14.60
445831,0.78,1.56,1,14.51,13.60,8,14.69,189,0.32,0.33,814,0.00,1.00,0,0.5000,17.50,126,0,0.00,22,7.55,4.51,4.71,14.70
445935,0.78,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,818,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.50
446039,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,826,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.50
446143,0.00,1.56,1,14.51,13.44,8,14.69,189,0.32,0.33,816,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
446247,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,833,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.48,4.71,14.60
446351,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,815,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
446456,0.00,1.56,1,14.51,13.60,8,14.69,189,0.32,0.33,824,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.50
446559,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,822,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.48,4.71,14.60
446663,0.00,1.56,1,14.51,13.52,8,14.68,189,0.32,0.33,826,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
446767,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.32,829,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.46,4.71,14.70
446871,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,818,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.60
446975,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,826,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.48,4.71,14.50
447079,0.00,1.56,1,14.51,13.52,8,14.69,189,0.32,0.33,809,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.48,4.71,14.80
447183,0.00,1.56,1,14.51,13.60,8,14.69,189,0.32,0.33,818,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.48,4.71,14.70
447287,0.00,1.56,1,14.51,13.44,8,14.69,189,0.33,0.33,819,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
447391,0.00,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,813,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.48,4.71,14.70
447495,0.00,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,818,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
447599,0.00,1.56,1,14.51,13.44,8,14.69,189,0.33,0.33,815,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
447703,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.33,832,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.70
447807,0.78,1.56,1,14.51,13.60,8,14.69,189,0.32,0.33,824,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.51,4.71,14.70
447910,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,826,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.54,4.71,14.70
448015,0.78,1.56,1,14.51,13.44,8,14.69,189,0.32,0.33,831,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.70
448119,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,816,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.54,4.71,14.70
448223,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,823,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.54,4.71,14.80
448327,0.78,1.56,1,14.51,13.44,8,14.69,189,0.33,0.33,816,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.69,4.54,4.71,14.70
448431,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,819,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.51,4.71,14.70
448535,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,810,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.51,4.71,14.80
448639,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.34,811,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.54,4.71,14.70
448743,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,826,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.51,4.71,14.80
448847,0.78,1.56,1,14.51,13.52,8,14.69,189,0.33,0.33,820,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.84,4.54,4.71,14.70
448951,0.78,1.56,1,14.51,13.36,8,14.69,189,0.33,0.33,828,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.69,4.51,4.71,14.70
449055,0.78,1.56,1,14.51,13.60,8,14.68,189,0.32,0.31,857,0.00,1.00,0,0.5000,10.00,126,0,0.00,22,7.55,4.48,3.92,14.70
449160,0.78,1.56,1,14.51,13.52,8,14.67,189,0.30,0.28,898,0.00,1.07,0,0.5000,10.00,126,0,0.00,22,7.25,4.18,3.92,14.70
449263,0.78,1.56,1,14.51,13.60,8,14.66,189,0.29,0.26,922,0.00,1.00,0,0.5000,10.00,126,0,0.00,22,6.96,4.07,3.92,14.70
449367,0.00,1.56,1,14.51,13.44,8,14.66,189,0.28,0.26,944,0.00,1.00,0,0.5000,12.00,126,0,0.00,22,6.82,4.07,3.92,14.70
449471,0.00,1.56,1,14.51,13.60,8,14.66,189,0.27,0.26,954,0.00,1.00,0,0.5000,12.00,126,0,0.00,22,6.67,4.07,3.92,14.80
449576,-0.78,1.56,1,14.51,13.44,8,14.66,189,0.26,0.26,956,0.00,1.00,0,0.5000,12.00,126,0,0.00,22,6.38,4.04,3.92,14.60
449679,-0.78,1.56,1,14.51,13.52,8,14.66,189,0.26,0.25,968,0.00,1.00,0,0.5000,12.00,126,0,0.00,22,6.24,4.02,3.92,14.40
449783,-1.56,1.56,1,14.51,13.60,8,14.66,189,0.25,0.25,958,0.00,1.00,0,0.5000,12.00,126,0,0.00,22,6.24,4.02,3.92,14.40
449887,-2.34,1.56,1,14.51,13.52,8,14.66,189,0.25,0.25,938,0.00,1.00,0,0.5000,14.00,126,0,0.00,22,6.09,3.91,3.53,14.40
449991,-2.34,1.56,1,14.51,13.44,8,14.67,189,0.25,0.25,932,0.00,1.00,0,0.5000,15.00,126,0,0.00,22,5.95,3.80,3.53,14.20
450095,-3.12,1.56,1,14.51,13.52,8,14.67,189,0.25,0.25,920,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,5.95,3.80,3.53,14.20
450199,-3.12,1.56,1,14.51,13.60,8,14.67,189,0.24,0.25,914,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,5.95,3.80,3.53,14.10
450303,-3.91,1.56,1,14.51,13.60,8,14.68,189,0.25,0.25,888,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,5.95,3.76,3.53,14.10
450407,-3.91,1.56,1,14.51,13.52,8,14.67,189,0.25,0.25,879,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,5.95,3.71,3.53,14.00
450511,-4.69,1.56,1,14.51,13.44,8,14.68,189,0.25,0.25,856,0.00,1.00,0,0.5000,19.00,126,0,0.00,22,5.95,3.66,3.53,14.10
450616,-5.47,1.56,1,14.51,13.52,8,14.68,189,0.25,0.25,846,0.00,1.00,0,0.5000,19.50,126,0,0.00,22,5.95,3.61,3.53,14.00
450720,-5.47,1.56,1,14.51,13.60,8,14.68,189,0.25,0.25,846,0.00,1.00,0,0.5000,19.00,126,0,0.00,22,5.95,3.56,3.53,14.00
450824,-6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,834,0.00,1.00,0,0.5000,20.00,126,0,0.00,22,6.09,3.56,3.14,14.00
450928,-6.25,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,822,0.00,1.00,0,0.5000,21.00,126,0,0.00,22,6.09,3.51,3.14,13.90
451031,-6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.25,816,0.00,1.00,0,0.5000,20.50,126,0,0.00,22,6.09,3.46,3.14,13.90
451135,-7.03,1.56,1,14.51,13.44,8,14.69,189,0.25,0.26,789,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.09,3.44,3.14,14.00
451240,-7.03,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,787,0.00,1.00,0,0.5000,21.50,126,0,0.00,22,6.09,3.41,3.14,14.00
451343,-7.03,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,788,0.00,1.00,0,0.5000,21.00,126,0,0.00,22,6.24,3.37,3.14,14.00
451448,-7.03,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,762,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.24,3.35,3.14,14.10
451552,-7.03,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,763,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.24,3.32,3.14,14.10
451656,-7.03,1.56,1,14.51,13.44,8,14.69,189,0.25,0.26,756,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.24,3.32,3.14,14.20
451760,-7.03,1.56,1,14.51,13.44,8,14.69,189,0.25,0.27,736,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.38,3.28,3.14,14.20
451864,-7.03,1.56,1,14.51,13.60,8,14.69,189,0.25,0.27,734,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.38,3.28,3.14,14.30
451968,-7.03,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,734,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.53,3.26,3.14,14.30
452072,-7.03,1.56,1,14.51,13.60,8,14.69,189,0.26,0.27,727,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.53,3.23,3.14,14.40
452176,-7.03,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,720,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.53,3.19,3.14,14.40
452280,-7.03,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,710,0.00,1.00,0,0.5000,22.00,126,0,0.00,22,6.53,3.19,3.14,14.50
452384,-7.03,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,718,0.00,1.00,0,0.5000,21.50,126,0,0.00,22,6.53,3.19,3.14,14.50
452488,-7.03,1.56,1,14.51,13.60,8,14.69,189,0.26,0.26,713,0.00,1.00,0,0.5000,21.50,126,0,0.00,22,6.67,3.14,3.14,14.50
452592,-6.25,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,708,0.00,1.00,0,0.5000,21.50,126,0,0.00,22,6.67,3.14,3.14,14.50
452696,-6.25,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,709,0.00,1.00,0,0.5000,21.00,126,0,0.00,22,6.67,3.14,3.14,15.00
452800,-6.25,1.56,1,14.51,13.44,8,14.69,189,0.26,0.27,712,0.00,1.00,0,0.5000,20.50,126,0,0.00,22,6.82,3.17,3.14,14.80
452904,-6.25,1.56,1,14.51,13.44,8,14.69,189,0.26,0.27,708,0.00,1.00,0,0.5000,20.50,126,0,0.00,22,6.82,3.19,3.14,14.80
453008,-5.47,1.56,1,14.51,13.60,8,14.69,189,0.26,0.27,709,0.00,1.00,0,0.5000,20.00,126,0,0.00,22,6.82,3.23,3.14,14.90
453112,-5.47,1.56,1,14.51,13.52,8,14.69,189,0.26,0.28,702,0.00,1.00,0,0.5000,20.50,126,0,0.00,22,6.96,3.23,3.14,15.00
453216,-5.47,1.56,1,14.51,13.60,8,14.69,189,0.26,0.27,713,0.00,1.00,0,0.5000,19.00,126,0,0.00,22,6.96,3.19,3.14,15.00
453320,-4.69,1.56,1,14.51,13.44,8,14.69,189,0.26,0.26,723,0.00,1.00,0,0.5000,18.00,126,0,0.00,22,6.96,3.19,3.14,15.10
453424,-4.69,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,703,0.00,1.00,0,0.5000,19.50,126,0,0.00,22,6.96,3.21,3.53,15.10
453528,-3.91,1.56,1,14.51,13.52,8,14.69,189,0.26,0.28,701,0.00,1.00,0,0.5000,19.00,126,0,0.00,22,6.96,3.23,3.53,15.20
453632,-3.12,1.56,1,14.51,13.52,8,14.69,189,0.27,0.28,701,0.00,1.00,0,0.5000,19.00,126,0,0.00,22,7.11,3.28,3.53,15.30
453736,-2.34,1.56,1,14.51,13.52,8,14.69,189,0.27,0.28,708,0.00,1.00,0,0.5000,18.00,126,0,0.00,22,7.11,3.28,3.53,15.30
453840,-1.56,1.56,1,14.51,13.52,8,14.69,189,0.27,0.27,724,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.11,3.28,3.53,15.50
453944,-0.78,1.56,1,14.51,13.52,8,14.69,189,0.27,0.27,720,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.25,3.28,3.53,15.50
454048,-0.78,1.56,1,14.51,13.52,8,14.69,189,0.27,0.28,719,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,7.25,3.32,3.53,15.80
454153,0.78,1.56,1,14.51,13.52,8,14.69,189,0.27,0.27,742,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.25,3.30,3.53,16.00
454256,0.78,1.56,1,14.51,13.60,8,14.69,189,0.26,0.27,744,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.11,3.32,3.53,16.00
454360,1.56,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,750,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.11,3.32,3.53,15.90
454464,2.34,1.56,1,14.51,13.60,8,14.69,189,0.26,0.26,766,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,7.11,3.32,3.53,16.00
454568,2.34,1.56,1,14.51,13.52,8,14.69,189,0.26,0.26,769,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.96,3.32,3.53,16.00
454673,3.12,1.56,1,14.51,13.60,8,14.69,189,0.26,0.26,780,0.00,1.00,0,0.5000,15.50,126,0,0.00,22,6.96,3.37,3.53,16.10
454776,3.91,1.56,1,14.51,13.60,8,14.69,189,0.26,0.26,783,0.00,1.00,0,0.5000,15.50,126,0,0.00,22,6.96,3.39,3.53,16.10
454880,3.91,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,757,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,6.96,3.41,3.53,16.00
454984,4.69,1.56,1,14.51,13.52,8,14.69,189,0.26,0.27,777,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.96,3.44,3.53,15.80
455088,4.69,1.56,1,14.51,13.52,8,14.69,189,0.26,0.26,796,0.00,1.00,0,0.5000,14.50,126,0,0.00,22,6.96,3.46,3.53,15.90
455192,5.47,1.56,1,14.51,13.60,8,14.69,189,0.26,0.26,785,0.00,1.00,0,0.5000,15.00,126,0,0.00,22,6.82,3.46,3.53,15.90
455296,5.47,1.56,1,14.51,13.60,8,14.69,189,0.26,0.26,791,0.00,1.00,0,0.5000,15.50,126,0,0.00,22,6.82,3.46,3.53,15.70
455400,5.47,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,809,0.00,1.00,0,0.5000,14.50,126,0,0.00,22,6.82,3.46,3.53,15.70
455504,6.25,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,798,0.00,1.00,0,0.5000,15.50,126,0,0.00,22,6.82,3.46,3.53,15.60
455608,6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,800,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.67,3.51,3.53,15.60
455712,6.25,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,812,0.00,1.00,0,0.5000,15.00,126,0,0.00,22,6.67,3.51,3.53,15.50
455816,6.25,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,804,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.67,3.51,3.53,15.50
455920,6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,807,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.67,3.51,3.53,15.30
456024,6.25,1.56,1,14.51,13.44,8,14.69,189,0.25,0.26,804,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,6.67,3.51,3.53,15.30
456128,6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,812,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.67,3.51,3.53,15.10
456233,6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,817,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.67,3.51,3.53,15.10
456337,6.25,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,815,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.53,3.51,3.53,14.90
456440,6.25,1.56,1,14.51,13.60,8,14.69,189,0.25,0.26,817,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.53,3.49,3.53,14.90
456544,5.47,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,806,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,6.53,3.49,3.53,14.80
456648,5.47,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,816,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,6.53,3.46,3.53,14.70
456752,5.47,1.56,1,14.51,13.52,8,14.69,189,0.25,0.25,822,0.00,1.00,0,0.5000,16.00,126,0,0.00,22,6.53,3.46,3.53,15.10
456856,5.47,1.56,1,14.51,13.52,8,14.69,189,0.25,0.26,814,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,6.53,3.46,3.53,14.40
456960,4.69,1.56,1,14.51,13.60,8,14.69,189,0.25,0.25,821,0.00,1.00,0,0.5000,16.50,126,0,0.00,22,6.53,3.44,3.53,14.50
457064,4.69,1.56,1,14.51,13.28,8,14.69,189,0.25,0.25,810,0.00,1.00,0,0.5000,17.00,126,0,0.00,22,6.38,3.41,3.53,14.50
