Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
271991,-5.47,0.00,2,14.51,13.44,8,14.62,185,0.32,0.33,1139,0.00,1.00,2,0.5000,22.00,102,0,0.00,26,6.67,6.00,5.10,14.10
272095,-6.25,0.00,2,14.51,13.60,8,14.62,185,0.32,0.32,1120,0.00,1.00,2,0.5000,22.00,102,0,0.00,26,6.82,6.03,5.10,14.00
272199,-6.25,0.00,2,14.51,13.52,8,14.63,185,0.32,0.33,1102,0.00,1.00,2,0.5000,22.00,102,0,0.00,26,6.82,6.03,5.10,14.10
272303,-6.25,0.00,2,14.51,13.52,8,14.63,185,0.32,0.32,1085,0.00,1.00,2,0.5000,22.00,102,0,0.00,26,6.82,5.79,5.10,14.10
272407,-6.25,0.00,2,14.51,13.52,8,14.63,185,0.32,0.33,1064,0.00,1.00,2,0.5000,22.00,102,0,0.00,26,6.96,5.84,5.10,14.00
272511,-7.03,0.00,2,14.51,13.52,8,14.64,185,0.33,0.34,1035,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,7.11,5.81,5.10,14.20
272615,-7.03,0.00,2,14.51,13.60,8,14.65,185,0.33,0.35,1006,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,7.25,5.81,5.10,14.30
272719,-6.25,0.00,2,14.51,13.52,8,14.65,185,0.34,0.36,975,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,7.40,5.87,5.10,14.20
272823,-6.25,0.00,2,14.51,13.52,8,14.66,185,0.35,0.37,952,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,7.55,5.92,5.49,14.30
272927,-6.25,0.00,2,14.51,13.52,8,14.66,185,0.36,0.38,944,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,7.84,5.87,5.49,14.40
273031,-6.25,0.00,2,14.51,13.52,8,14.66,185,0.37,0.38,924,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,8.13,5.84,5.49,14.40
273135,-6.25,0.00,2,14.51,13.44,8,14.67,185,0.37,0.39,906,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,8.27,5.89,5.10,14.40
273239,-6.25,0.00,2,14.51,13.52,8,14.67,185,0.38,0.41,896,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,8.27,5.95,5.10,14.40
273343,-6.25,0.00,2,14.51,13.52,8,14.68,185,0.39,0.40,872,0.00,1.00,2,0.5000,22.00,104,0,0.00,26,8.42,5.81,5.10,14.50
273447,-5.47,0.00,2,14.51,13.44,8,14.68,185,0.39,0.40,865,0.00,0.99,2,0.5000,22.00,104,0,0.00,26,8.56,5.79,5.10,14.40
273551,-5.47,0.00,2,14.51,13.44,8,14.68,185,0.40,0.41,842,0.00,0.99,2,0.5000,22.00,104,0,0.00,26,8.71,5.74,5.10,15.10
273655,-4.69,0.00,2,14.51,13.44,8,14.69,185,0.40,0.42,828,0.00,0.99,2,0.5000,22.00,104,0,0.00,26,8.85,5.74,5.10,14.80
273760,-4.69,0.00,2,14.51,13.36,8,14.69,185,0.41,0.43,807,0.00,0.99,2,0.5000,21.50,104,0,0.00,26,9.00,5.74,5.10,14.80
273863,-4.69,0.00,1,14.51,13.52,8,14.68,185,0.41,0.42,786,0.00,0.99,2,0.5000,21.50,104,0,0.00,26,9.14,5.44,5.10,14.90
273968,-3.91,0.00,2,14.51,13.52,8,14.68,185,0.42,0.42,808,0.00,0.99,2,0.5000,21.50,104,0,0.00,26,9.14,5.63,5.10,15.00
274072,-3.91,0.00,2,14.51,13.44,8,14.68,185,0.41,0.41,825,0.00,0.99,2,0.5000,20.00,104,0,0.00,26,9.14,5.63,5.10,15.00
274176,-3.12,0.00,1,14.51,13.60,8,14.68,185,0.41,0.40,842,0.00,1.00,2,0.5000,18.00,104,0,0.00,26,9.14,5.68,7.45,15.10
274279,-3.12,0.00,2,14.51,13.52,8,14.68,185,0.45,0.51,847,0.00,0.89,2,0.5000,21.50,104,0,0.00,26,12.04,8.98,15.69,15.10
274383,-1.56,0.00,3,14.51,13.60,8,14.63,185,0.54,0.74,923,0.00,0.77,2,0.5000,28.00,104,0,0.00,26,13.35,11.97,17.65,15.00
274487,-5.47,2.34,3,14.51,13.52,8,14.61,185,0.58,0.60,1154,0.00,0.93,2,0.5000,30.00,104,0,0.00,26,13.35,11.78,17.25,18.20
274591,-6.25,2.34,3,14.51,13.44,8,14.60,185,0.57,0.55,1312,0.00,0.98,2,0.5000,32.50,104,0,0.00,26,13.20,12.54,16.86,14.10
274695,3.12,2.34,3,14.51,13.44,8,14.59,185,0.57,0.58,1355,0.00,0.98,2,0.5000,34.50,104,0,0.00,26,13.06,13.13,16.86,15.50
274799,13.28,2.34,3,14.51,13.36,8,14.59,185,0.58,0.58,1392,0.00,0.98,2,0.5000,35.00,104,0,0.50,26,12.91,13.78,16.86,16.80
274904,14.84,2.34,3,14.51,13.52,8,14.58,185,0.58,0.59,1472,0.00,0.98,2,0.5000,37.00,104,0,0.50,26,13.06,14.88,19.61,17.10
275008,12.50,2.34,3,14.51,13.52,8,14.58,185,0.60,0.61,1560,0.00,0.98,2,0.5000,38.00,106,0,0.50,26,13.49,16.38,20.78,16.10
275111,14.06,2.34,3,14.51,13.44,8,14.58,185,0.63,0.67,1597,0.00,0.93,2,0.5000,38.00,106,0,1.00,26,13.64,18.23,21.96,15.60
275216,15.62,2.34,3,14.51,13.44,8,14.58,185,0.65,0.67,1648,0.00,0.98,2,0.5000,38.00,106,0,1.00,26,13.78,18.61,23.14,15.40
275320,13.28,2.34,3,14.51,13.36,8,14.58,185,0.67,0.68,1700,0.00,0.98,2,0.5000,38.00,106,0,1.00,26,14.07,20.10,26.27,15.20
275423,14.84,2.34,3,14.51,13.44,8,14.58,185,0.69,0.72,1744,0.00,0.98,2,0.5000,37.50,106,0,1.00,26,14.22,21.22,29.02,14.40
275528,14.84,2.34,3,14.51,13.44,8,14.58,185,0.72,0.73,1789,0.00,0.98,2,0.5000,37.00,106,0,1.00,26,14.36,22.37,31.37,14.30
275632,14.84,2.34,3,14.51,13.52,8,14.57,185,0.73,0.75,1826,0.00,0.98,2,0.5000,37.00,106,0,1.00,26,14.51,23.07,32.16,14.60
275735,14.06,2.34,3,14.51,13.44,8,14.57,185,0.74,0.75,1878,0.00,0.98,2,0.5000,37.00,106,0,1.00,26,14.51,23.78,32.16,14.40
275840,13.28,2.34,3,14.51,13.36,8,14.57,185,0.76,0.79,1904,0.00,0.98,2,0.5000,37.00,106,0,1.00,26,14.51,24.60,32.16,14.30
275944,12.50,2.34,3,14.51,13.52,8,14.57,185,0.77,0.79,1914,0.00,0.98,2,0.5000,36.50,106,0,1.00,26,14.65,25.30,32.16,14.30
276048,10.94,2.34,3,14.51,13.52,8,14.57,185,0.79,0.79,1955,0.00,0.98,2,0.5000,36.50,106,0,1.50,26,14.65,25.90,32.16,14.10
276152,9.38,2.34,3,14.51,13.52,8,14.56,185,0.79,0.81,1973,0.00,0.98,2,0.5000,36.50,106,0,1.50,26,14.65,26.01,32.16,14.10
276256,8.59,2.34,3,14.51,13.36,8,14.56,185,0.80,0.81,1978,0.00,0.98,2,0.5000,36.50,106,0,1.50,26,14.80,26.85,32.16,14.20
276360,8.59,2.34,3,14.51,13.44,8,14.56,185,0.80,0.80,2015,0.00,0.98,2,0.5000,36.50,106,0,1.50,26,14.80,27.20,32.16,14.10
276464,7.81,2.34,3,14.51,13.44,8,14.56,185,0.81,0.82,2017,0.00,0.98,2,0.5000,36.50,106,0,1.50,26,14.80,27.80,32.94,14.10
276568,7.03,2.34,3,14.51,13.60,8,14.56,185,0.82,0.82,2052,0.00,0.98,2,0.5000,36.50,104,0,1.50,26,14.95,28.39,32.94,14.10
276672,6.25,2.34,3,14.51,13.44,8,14.56,185,0.82,0.82,2057,0.00,0.98,2,0.5000,36.50,104,0,1.50,26,14.95,28.63,32.94,14.20
276776,6.25,2.34,3,14.51,13.44,8,14.56,185,0.82,0.83,2078,0.00,0.98,2,0.5000,36.50,104,0,1.50,26,14.95,28.99,32.94,14.40
276880,6.25,2.34,3,14.51,13.44,8,14.56,185,0.83,0.83,2115,0.00,0.99,2,0.5000,36.50,104,0,1.00,26,15.09,29.47,32.94,14.30
276984,5.47,2.34,3,14.51,13.52,8,14.56,185,0.83,0.84,2118,0.00,0.99,2,0.5000,36.50,104,0,1.00,26,15.09,29.59,32.94,14.30
277087,6.25,2.34,3,14.51,13.52,8,14.56,185,0.84,0.85,2142,0.00,0.99,2,0.5000,36.50,104,0,1.00,26,15.09,30.32,32.94,14.60
277192,6.25,2.34,3,14.51,13.52,8,14.56,185,0.84,0.86,2177,0.00,0.99,2,0.5000,37.00,104,0,1.00,26,15.09,30.94,32.94,14.50
277296,6.25,2.34,3,14.51,13.44,8,14.56,185,0.85,0.84,2203,0.00,0.99,2,0.5000,37.00,104,0,1.00,26,15.09,31.06,32.94,14.50
277400,6.25,2.34,3,14.51,13.52,8,14.56,185,0.85,0.85,2208,0.00,0.99,2,0.5000,37.00,106,0,1.00,26,15.09,31.79,32.94,14.30
277504,7.03,2.34,3,14.51,13.52,8,14.56,185,0.86,0.86,2233,0.00,0.99,2,0.5000,37.00,106,0,1.00,26,15.24,32.16,32.94,14.50
277608,7.03,2.34,3,14.51,13.52,8,14.56,185,0.86,0.87,2254,0.00,0.99,2,0.5000,37.00,106,0,1.00,26,15.24,32.90,32.94,14.50
277712,7.81,2.34,3,14.51,13.28,8,14.56,185,0.87,0.87,2274,0.00,0.99,2,0.5000,37.00,106,0,1.00,26,15.24,33.72,32.94,14.50
277816,7.81,2.34,3,14.51,13.44,8,14.56,185,0.87,0.87,2298,0.00,0.99,2,0.5000,37.00,106,0,1.00,26,15.24,33.87,32.94,14.50
277920,8.59,2.34,3,14.51,13.36,8,14.56,185,0.87,0.86,2317,0.00,0.99,2,0.5000,37.00,106,0,0.50,26,15.24,34.18,32.94,14.50
278024,7.81,2.34,3,14.51,13.44,8,14.56,185,0.87,0.88,2341,0.00,0.99,2,0.5000,37.00,106,0,0.50,26,15.24,34.64,32.94,14.50
278128,9.38,2.34,3,14.51,13.44,8,14.56,185,0.88,0.87,2359,0.00,0.99,2,0.5000,37.50,106,0,1.00,26,15.24,35.40,32.94,15.10
278232,9.38,2.34,3,14.51,13.44,8,14.56,185,0.89,0.88,2384,0.00,0.99,2,0.5000,37.50,106,0,1.00,26,15.38,35.40,32.94,14.80
278336,9.38,2.34,3,14.51,13.28,8,14.56,185,0.90,0.89,2425,0.00,0.99,2,0.5000,37.00,106,0,1.00,26,15.38,36.31,32.94,14.60
278440,8.59,2.34,3,14.51,13.44,8,14.55,185,0.90,0.92,2451,-2.00,0.99,2,0.5000,35.00,106,0,-1.00,27,15.53,37.07,32.94,14.50
278544,7.81,2.34,3,14.51,13.44,8,14.54,185,0.91,0.92,2462,-2.00,0.99,2,0.5000,35.00,106,0,-1.00,27,15.53,37.38,32.94,14.30
278648,7.03,2.34,3,14.51,13.52,8,14.54,185,0.91,0.92,2485,-2.00,0.99,2,0.5000,35.00,106,0,-1.00,27,15.53,38.11,32.94,14.30
278752,5.47,2.34,3,14.51,13.52,8,14.53,185,0.91,0.90,2538,-2.00,0.99,2,0.5000,35.00,106,0,-1.00,27,15.53,38.51,32.94,14.20
278856,4.69,2.34,3,14.51,13.28,8,14.51,185,0.91,0.91,2551,-2.00,0.99,2,0.5000,35.50,106,0,-1.50,27,15.53,39.38,32.94,14.20
278959,3.12,2.34,3,14.51,13.44,8,14.51,185,0.91,0.91,2601,-2.00,0.99,2,0.5000,35.50,106,1,-1.50,27,15.67,39.63,32.94,14.10
279064,1.56,2.34,4,14.51,13.36,8,14.50,185,0.92,0.93,2612,-2.00,0.99,2,0.5000,35.50,106,1,-1.50,27,15.67,40.49,32.94,14.10
279168,1.56,4.69,4,14.51,13.52,8,14.50,185,0.92,0.92,2664,-2.00,0.99,2,0.5000,35.50,106,2,-1.50,27,15.67,40.99,32.94,14.10
279272,-0.78,4.69,4,14.51,13.52,8,14.48,185,0.92,0.92,2675,-2.00,0.99,2,0.5000,35.50,106,2,-1.50,27,15.82,41.24,32.94,14.10
279376,-0.78,4.69,4,14.51,13.28,8,14.47,185,0.92,0.92,2711,-2.00,0.99,2,0.5000,35.50,106,3,-1.50,27,15.82,41.61,32.94,14.20
279480,-1.56,4.69,4,14.51,13.44,8,14.47,185,0.92,0.93,2758,-2.00,0.99,2,0.5000,35.50,106,4,-1.50,27,15.82,42.27,32.94,14.30
279584,-1.56,4.69,4,14.51,13.44,8,14.46,185,0.92,0.92,2794,-2.00,0.99,2,0.5000,35.50,106,4,-2.00,27,15.96,42.68,32.55,14.30
279688,-2.34,4.69,4,14.51,13.44,8,14.45,185,0.91,0.90,2801,-2.00,0.99,2,0.5000,36.00,108,5,-2.00,27,15.82,42.85,32.55,14.40
279792,-1.56,4.69,4,14.51,13.36,8,14.46,185,0.91,0.90,2832,-2.00,0.99,2,0.5000,36.00,108,5,-2.00,27,15.96,43.26,32.94,14.50
279896,0.00,4.69,4,14.51,13.36,8,14.46,185,0.91,0.91,2868,-2.00,0.99,2,0.5000,36.00,108,6,-2.00,27,15.96,43.68,32.55,14.30
280000,1.56,4.69,4,14.51,13.44,8,14.47,185,0.91,0.90,2902,-2.00,0.99,2,0.5000,36.00,108,6,-2.00,27,16.11,44.18,32.55,15.20
280104,3.12,4.69,4,14.51,13.52,8,14.47,185,0.91,0.90,2928,-2.00,0.99,2,0.5000,36.00,108,7,-2.00,27,16.11,44.67,32.16,14.30
280208,4.69,4.69,4,14.51,13.44,8,14.48,185,0.91,0.90,2989,-2.00,0.99,2,0.5000,36.00,108,8,-2.00,27,16.11,44.92,32.16,15.50
280312,6.25,4.69,4,14.51,13.44,8,14.48,185,0.90,0.91,3012,-2.00,0.99,2,0.5000,36.00,108,8,-2.00,27,16.11,45.25,31.37,14.10
280416,7.81,4.69,4,14.51,13.44,8,14.49,185,0.90,0.90,3043,-2.00,0.99,2,0.5000,37.00,108,9,-1.00,27,16.11,45.42,31.37,15.90
280520,7.81,4.69,4,14.51,13.52,8,14.50,185,0.90,0.89,3056,-1.00,0.99,2,0.5000,37.00,108,10,-1.00,27,16.25,46.63,30.98,14.50
280625,8.59,4.69,4,14.51,13.36,8,14.50,185,0.89,0.89,3112,-1.00,0.99,2,0.5000,37.00,108,10,-1.00,27,16.25,45.67,30.98,14.70
280728,9.38,4.69,4,14.51,13.36,8,14.51,185,0.88,0.89,3138,-1.00,0.99,2,0.5000,37.00,108,11,-1.00,27,16.11,45.67,29.80,14.20
280832,9.38,4.69,4,14.51,13.36,8,14.51,185,0.87,0.87,3150,-1.00,0.99,2,0.5000,37.00,109,12,-1.00,27,16.11,45.92,30.20,14.50
280936,10.94,4.69,4,14.51,13.36,8,14.52,185,0.87,0.87,3198,-1.00,0.99,2,0.5000,37.00,109,12,-1.00,27,16.11,46.36,30.20,16.10
281040,11.72,4.69,4,14.51,13.44,8,14.52,185,0.88,0.88,3200,-1.00,0.99,2,0.5000,37.00,109,12,-1.00,27,16.25,48.00,29.80,14.00
281144,11.72,4.69,4,14.51,13.52,8,14.52,185,0.89,0.88,3240,-1.00,0.99,2,0.5000,37.00,109,13,-1.00,27,16.25,48.55,29.80,14.50
281248,11.72,4.69,4,14.51,13.36,8,14.52,185,0.88,0.89,3298,-1.00,0.99,2,0.5000,37.00,109,14,-1.00,27,16.25,48.69,29.80,14.60
281352,10.94,4.69,4,14.51,13.36,8,14.52,185,0.88,0.89,3302,-1.00,0.99,2,0.5000,37.00,109,14,-1.00,27,16.25,49.10,29.80,14.50
281456,11.72,4.69,4,14.51,13.36,8,14.52,185,0.89,0.89,3332,-1.00,0.99,2,0.5000,37.00,109,15,-1.00,27,16.25,49.92,29.80,14.30
281560,10.94,4.69,4,14.51,13.52,8,14.52,185,0.89,0.89,3364,-1.00,0.99,2,0.5000,37.00,109,15,-1.00,27,16.40,50.06,29.80,14.30
281664,11.72,4.69,4,14.51,13.52,8,14.52,185,0.89,0.89,3418,-1.00,0.99,2,0.5000,37.00,109,15,-1.00,27,16.40,51.29,29.80,14.40
281769,10.94,4.69,4,14.51,13.52,8,14.52,185,0.89,0.90,3451,-1.00,0.99,2,0.5000,37.00,109,16,-1.00,27,16.40,51.57,29.80,14.50
281872,10.94,4.69,4,14.51,13.36,8,14.52,185,0.90,0.90,3485,-1.00,0.99,2,0.5000,37.00,109,16,-1.00,27,16.54,52.25,29.80,14.40
281976,10.94,4.69,4,14.51,13.44,8,14.52,185,0.89,0.89,3516,-1.00,0.99,2,0.5000,37.00,109,16,-1.00,27,16.25,51.43,27.84,14.30
282081,9.38,4.69,4,14.51,13.44,8,14.52,185,0.86,0.85,3513,-1.00,0.99,2,0.5000,37.00,109,16,-1.00,27,15.24,49.79,23.92,14.20
282185,4.69,4.69,4,14.51,13.36,8,14.52,185,0.79,0.76,3520,-1.00,1.03,2,0.5000,37.00,109,16,-1.00,27,13.20,44.04,20.39,13.50
282288,-2.34,4.69,4,14.51,13.44,8,14.52,185,0.75,0.73,3496,-1.00,0.99,2,0.5000,37.00,111,16,-1.00,27,12.48,42.39,19.61,13.10
282392,-7.81,4.69,4,14.51,13.36,8,14.51,185,0.68,0.66,3514,-1.00,1.07,2,0.5000,40.50,111,16,0.00,27,8.27,30.48,9.41,13.30
282496,-14.06,4.69,3,14.51,13.52,8,14.54,185,0.45,0.37,3429,0.00,1.19,2,0.5000,38.00,111,15,0.00,27,5.95,18.64,7.84,11.30
282600,-21.88,4.69,3,14.51,13.52,8,14.54,185,0.32,0.28,3352,0.00,1.11,2,0.5000,34.00,111,15,0.00,27,5.08,15.24,7.84,10.10
282704,-25.00,2.34,3,14.51,13.60,8,14.54,183,0.28,0.26,3294,0.00,1.00,2,0.5000,30.50,111,14,0.00,27,4.64,13.99,7.84,9.90
282809,-25.00,2.34,3,14.51,13.52,8,14.54,183,0.25,0.24,3324,0.00,1.00,2,0.5000,27.50,111,13,0.00,27,4.50,13.51,7.84,10.10
282912,0.00,2.34,3,14.51,13.44,10,14.54,183,0.24,0.23,3291,0.00,1.00,2,0.5000,24.00,111,13,0.00,27,4.50,12.45,7.84,10.50
283016,0.00,2.34,3,14.51,13.60,10,14.54,183,0.23,0.22,3248,0.00,1.00,2,0.5000,24.00,111,12,0.00,27,4.35,11.94,7.84,11.60
283121,0.00,2.34,3,14.51,13.60,10,14.54,183,0.22,0.22,3270,0.00,1.00,2,0.5000,24.00,111,12,0.00,27,4.35,11.79,7.84,13.40
283224,0.00,2.34,3,14.51,13.60,10,14.54,183,0.22,0.22,3210,0.00,0.99,2,0.5000,24.00,111,11,0.00,27,4.35,11.65,7.84,13.30
283328,0.00,2.34,3,14.51,13.60,10,14.54,183,0.21,0.21,3210,0.00,0.99,2,0.5000,24.00,111,10,0.00,27,4.35,11.14,7.84,15.60
283432,0.00,2.34,3,14.51,13.52,10,14.55,183,0.21,0.20,3213,0.00,0.99,2,0.5000,24.00,111,10,0.00,27,4.21,10.77,7.45,20.70
283536,0.00,2.34,3,14.51,12.96,10,14.55,183,0.20,0.20,3171,0.00,0.99,2,0.5000,24.00,111,9,0.00,27,4.06,10.46,6.67,31.80
283640,0.00,2.34,2,14.51,13.36,10,14.55,183,0.19,0.19,3191,0.00,0.99,2,0.5000,24.00,111,9,0.00,27,3.92,9.85,6.67,56.20
283744,0.00,2.34,2,14.51,13.60,10,14.55,183,0.19,0.18,3149,0.00,0.99,2,0.5000,24.00,111,8,0.00,27,3.92,9.85,6.67,81.10
283848,0.00,2.34,2,14.51,13.52,10,14.56,183,0.19,0.18,3148,0.00,0.99,2,0.5000,24.00,111,8,0.00,27,3.92,9.76,6.67,91.40
283952,0.00,0.00,2,14.51,13.52,10,14.56,183,0.18,0.18,3131,0.00,0.99,2,0.5000,24.00,111,8,0.00,27,3.92,9.62,7.06,96.00
284056,0.00,0.00,2,14.51,13.52,10,14.56,183,0.19,0.19,3097,0.00,0.99,2,0.5000,24.00,111,7,0.00,27,3.92,9.38,7.06,96.00
284161,0.00,0.00,2,14.51,13.68,10,14.57,183,0.18,0.18,3103,0.00,0.99,2,0.5000,24.00,111,7,0.00,27,3.92,9.43,6.67,96.00
284264,0.00,0.00,2,14.51,13.60,10,14.57,183,0.18,0.19,3052,0.00,0.99,2,0.5000,24.00,111,7,0.00,27,3.92,9.43,7.06,99.90
284369,0.00,0.00,2,14.51,13.60,10,14.57,183,0.19,0.19,3023,0.00,0.99,2,0.5000,24.00,111,7,0.00,27,3.92,9.29,6.67,99.90
284472,0.00,0.00,2,14.51,13.44,10,14.58,183,0.18,0.18,3019,0.00,0.99,2,0.5000,24.00,111,6,0.00,27,3.77,9.29,7.06,99.90
284577,0.00,0.00,2,14.51,13.60,10,14.59,183,0.18,0.18,2996,0.00,0.99,2,0.5000,24.00,111,7,0.00,27,3.77,9.14,6.67,99.90
284681,0.00,0.00,2,14.51,13.60,10,14.59,183,0.18,0.18,2975,0.00,1.00,2,0.5000,24.00,111,6,0.00,27,3.77,9.14,6.67,99.90
284784,0.00,0.00,2,14.51,13.60,10,14.59,183,0.18,0.19,2929,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.94,6.67,99.90
284888,0.00,0.00,2,14.51,13.60,10,14.60,183,0.18,0.19,2899,0.00,1.00,2,0.5000,24.00,111,6,0.00,27,3.77,8.84,6.67,99.90
284993,0.00,0.00,2,14.51,13.52,10,14.60,183,0.19,0.19,2866,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.84,6.67,99.90
285097,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.19,2842,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.79,6.67,99.90
285200,0.00,0.00,2,14.51,13.60,10,14.61,183,0.18,0.19,2849,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.74,7.06,99.90
285305,0.00,0.00,2,14.51,13.60,10,14.62,183,0.18,0.18,2828,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.64,6.67,99.90
285409,0.00,0.00,2,14.51,13.52,10,14.62,183,0.19,0.19,2802,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.69,7.06,99.90
285513,0.00,0.00,2,14.51,13.52,10,14.62,183,0.19,0.18,2779,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.44,6.67,99.90
285617,0.00,0.00,2,14.51,13.52,10,14.62,183,0.18,0.18,2741,0.00,1.00,2,0.5000,24.00,111,7,0.00,27,3.77,8.39,7.06,99.90
285721,0.00,0.00,2,14.51,13.60,10,14.62,183,0.19,0.19,2720,0.00,1.00,2,0.5000,24.00,111,8,0.00,27,3.92,8.64,6.67,99.90
285825,0.00,0.00,2,14.51,13.60,10,14.62,183,0.19,0.19,2729,0.00,1.00,2,0.5000,24.00,111,8,0.00,27,3.92,8.59,7.06,99.90
285929,0.00,0.00,2,14.51,13.68,10,14.62,183,0.19,0.19,2721,0.00,1.00,2,0.5000,24.00,111,8,0.00,27,3.92,8.54,6.67,99.90
286033,0.00,0.00,2,14.51,13.60,10,14.62,183,0.19,0.18,2694,0.00,1.00,2,0.5000,24.00,111,9,0.00,27,3.92,8.44,6.67,99.90
286136,0.00,0.00,2,14.51,13.52,10,14.61,183,0.19,0.19,2704,0.00,1.00,2,0.5000,24.00,111,9,0.00,27,3.77,8.44,6.67,99.90
286241,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.19,2688,0.00,1.00,2,0.5000,24.00,111,9,0.00,27,3.77,8.44,6.67,99.90
286345,0.00,0.00,2,14.51,13.68,10,14.61,183,0.19,0.19,2653,0.00,1.00,2,0.5000,24.00,111,10,0.00,27,3.92,8.39,6.67,99.90
286449,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.19,2658,0.00,1.00,2,0.5000,24.00,111,9,0.00,27,3.77,8.24,6.67,99.90
286553,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.19,2628,0.00,1.00,2,0.5000,24.00,111,10,0.00,27,3.92,8.09,6.67,99.90
286656,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.19,2640,0.00,1.00,2,0.5000,24.00,111,10,0.00,27,3.92,8.24,7.06,99.90
286761,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.19,2603,0.00,1.00,2,0.5000,25.50,111,10,0.00,27,3.92,8.14,7.06,99.90
286865,0.00,0.00,2,14.51,13.60,10,14.61,183,0.19,0.20,2612,0.00,0.98,2,0.5000,31.00,111,10,0.00,27,4.06,8.69,7.45,99.90
286969,0.00,0.00,2,14.51,13.60,10,14.61,183,0.20,0.20,2661,0.00,0.98,2,0.5000,37.00,111,11,0.00,27,4.06,9.29,7.84,99.90
287073,0.00,0.00,2,14.51,13.60,10,14.61,183,0.21,0.22,2634,0.00,0.98,2,0.5000,37.00,111,11,0.00,27,4.50,10.04,9.80,31.80
287177,0.00,0.00,3,14.51,13.60,10,14.61,183,0.24,0.26,2664,0.00,0.97,2,0.5000,37.50,111,11,0.00,27,5.51,12.31,11.76,23.00
287281,0.00,0.00,3,14.51,13.60,10,14.62,183,0.28,0.30,2673,0.00,0.97,2,0.5000,38.00,111,11,0.00,27,5.95,13.85,12.16,18.80
287385,0.00,2.34,3,14.51,13.60,10,14.62,183,0.30,0.32,2691,0.00,0.97,2,0.5000,38.50,111,12,0.00,27,6.24,14.26,12.16,18.40
287489,0.00,2.34,3,14.51,13.52,10,14.62,183,0.31,0.32,2716,0.00,0.97,2,0.5000,38.50,111,12,0.00,27,6.24,14.26,11.37,18.60
287593,0.00,2.34,3,14.51,13.52,10,14.62,183,0.31,0.30,2699,0.00,0.97,2,0.5000,38.50,111,12,0.00,27,5.95,13.38,10.59,17.60
287697,0.00,2.34,3,14.51,13.60,10,14.62,183,0.30,0.30,2693,0.00,0.97,2,0.5000,38.50,111,13,0.00,27,5.80,13.38,10.59,16.70
287801,1.56,2.34,3,14.51,13.60,8,14.61,183,0.30,0.30,2711,0.00,0.99,2,0.5000,38.00,111,13,0.00,27,5.80,13.20,10.59,16.00
287905,2.34,2.34,3,14.51,13.52,8,14.61,183,0.30,0.30,2673,0.00,0.99,2,0.5000,38.50,111,13,0.00,27,5.80,13.43,10.59,15.90
288009,3.91,2.34,3,14.51,13.52,8,14.62,183,0.30,0.30,2671,0.00,0.99,2,0.5000,38.50,111,13,0.00,27,5.80,13.65,10.59,15.40
288113,3.91,2.34,3,14.51,13.60,8,14.61,183,0.30,0.31,2691,0.00,0.99,2,0.5000,38.50,111,13,0.00,27,5.80,13.33,10.59,15.30
288217,3.12,2.34,3,14.51,13.60,8,14.62,183,0.30,0.30,2671,0.00,1.00,2,0.5000,38.50,111,14,0.00,27,5.80,13.63,10.98,16.70
288321,3.12,2.34,3,14.51,13.60,8,14.61,183,0.31,0.31,2684,0.00,0.99,2,0.5000,38.50,111,14,0.00,27,5.95,13.85,11.37,14.40
288425,3.91,2.34,3,14.51,13.60,8,14.61,183,0.31,0.31,2678,0.00,0.99,2,0.5000,38.50,111,15,0.00,27,6.24,14.22,12.16,14.50
