Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
300405,0.00,0.00,2,14.51,13.84,10,14.54,181,0.18,0.18,3222,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.81,7.45,99.90
300509,0.00,0.00,2,14.51,13.92,10,14.54,181,0.18,0.18,3307,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.81,7.45,99.90
300613,0.00,0.00,2,14.51,13.76,10,14.54,181,0.18,0.18,3250,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.81,7.45,99.90
300718,0.00,0.00,2,14.51,13.76,10,14.54,181,0.18,0.18,3239,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.71,7.45,99.90
300821,0.00,0.00,2,14.51,13.76,10,14.55,181,0.18,0.18,3204,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.85,7.45,99.90
300925,0.00,0.00,2,14.51,13.84,10,14.55,181,0.18,0.18,3155,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.62,7.45,99.90
301030,0.00,0.00,2,14.51,13.92,10,14.55,181,0.18,0.18,3247,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,3.92,9.71,7.45,99.90
301134,0.00,0.00,2,14.51,13.84,10,14.55,181,0.18,0.18,3189,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.66,7.45,99.90
301237,0.00,0.00,2,14.51,13.84,10,14.56,181,0.18,0.18,3148,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.66,7.45,99.90
301342,0.00,0.00,2,14.51,13.92,10,14.55,181,0.18,0.19,3094,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.66,7.45,99.90
301445,0.00,0.00,2,14.51,13.84,10,14.56,181,0.18,0.18,3185,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.43,7.45,99.90
301550,0.00,0.00,2,14.51,13.76,10,14.56,181,0.18,0.19,3136,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.66,7.45,99.90
301653,0.00,0.00,2,14.51,13.84,10,14.56,181,0.18,0.19,3121,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.43,7.45,99.90
301758,0.00,0.00,2,14.51,13.84,10,14.57,181,0.19,0.19,3080,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.52,7.45,99.90
301861,0.00,0.00,2,14.51,13.76,10,14.57,181,0.19,0.18,3023,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.15,7.45,99.90
301965,0.00,0.00,2,14.51,13.84,10,14.57,181,0.18,0.19,3077,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.29,7.45,99.90
302069,0.00,0.00,2,14.51,13.92,10,14.58,181,0.18,0.19,3043,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.29,7.45,99.90
302174,0.00,0.00,2,14.51,13.76,10,14.58,181,0.18,0.18,3049,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.43,7.45,99.90
302278,0.00,0.00,2,14.51,13.92,10,14.58,181,0.19,0.19,3032,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.38,7.84,99.90
302382,0.00,0.00,2,14.51,13.76,10,14.58,181,0.19,0.19,3054,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.57,7.45,99.90
302486,0.00,0.00,2,14.51,13.84,10,14.59,181,0.19,0.19,2978,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.76,7.45,99.90
302589,0.00,0.00,2,14.51,13.84,10,14.59,181,0.19,0.19,2966,0.00,0.99,2,0.5000,24.00,90,0,0.00,15,4.06,9.43,7.45,99.90
302693,0.00,0.00,2,14.51,13.76,10,14.59,181,0.19,0.19,2975,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.34,7.45,99.90
302797,0.00,0.00,2,14.51,13.76,10,14.60,181,0.19,0.19,2894,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.43,7.45,99.90
302901,0.00,0.00,2,14.51,13.92,10,14.59,181,0.19,0.20,2940,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.57,7.45,99.90
303006,0.00,0.00,2,14.51,13.84,10,14.60,180,0.19,0.19,2926,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.15,7.45,99.90
303110,0.00,0.00,2,14.51,13.84,10,14.60,180,0.19,0.19,2909,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.10,7.45,99.90
303214,0.00,0.00,2,14.51,13.92,10,14.60,180,0.19,0.20,2828,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.24,7.45,99.90
303318,0.00,0.00,2,14.51,13.84,10,14.61,181,0.19,0.20,2872,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.34,7.45,99.90
303423,0.00,0.00,2,14.51,13.84,10,14.61,181,0.19,0.20,2857,0.00,1.00,2,0.5000,24.00,90,0,0.00,15,4.06,9.10,7.45,99.90
303526,0.00,0.00,2,14.51,13.76,10,14.61,181,0.19,0.20,2842,0.00,0.98,2,0.5000,30.00,90,0,0.00,15,4.06,9.24,7.84,99.90
303630,0.00,0.00,2,14.51,13.76,10,14.60,180,0.19,0.20,2835,0.00,0.98,2,0.5000,36.00,90,0,0.00,15,4.21,9.71,8.63,99.90
303733,0.00,0.00,2,14.51,13.84,10,14.60,180,0.20,0.21,2905,0.00,0.98,2,0.5000,38.50,90,0,0.00,15,4.35,10.27,9.02,96.00
303837,0.00,0.00,3,14.51,13.84,10,14.60,180,0.21,0.22,2904,0.00,0.98,2,0.5000,38.50,90,0,0.00,15,4.50,10.46,9.41,31.20
303941,0.00,0.00,3,14.51,13.84,10,14.61,180,0.22,0.22,2898,0.00,0.98,2,0.5000,38.50,90,0,0.00,15,4.64,10.69,9.80,23.30
304046,0.00,0.00,3,14.51,13.84,10,14.61,180,0.22,0.23,2830,0.00,0.98,2,0.5000,38.50,91,0,0.00,15,4.79,10.81,9.80,19.10
304150,0.00,0.78,3,14.51,13.84,10,14.61,180,0.22,0.24,2824,0.00,0.98,2,0.5000,38.50,91,0,0.00,15,5.08,11.62,10.59,18.40
304254,0.00,0.78,3,14.51,13.84,10,14.61,180,0.23,0.25,2822,0.00,0.98,2,0.5000,38.50,91,0,0.00,15,5.22,12.26,10.98,17.90
304357,0.00,0.78,3,14.51,13.92,10,14.61,180,0.25,0.26,2820,0.00,0.98,2,0.5000,38.50,91,0,0.00,15,5.51,12.43,11.76,17.10
304461,3.91,0.78,3,14.51,13.76,10,14.61,180,0.26,0.28,2826,0.00,0.99,2,0.5000,38.50,91,0,0.00,15,5.80,13.36,12.55,17.30
304566,12.50,0.78,3,14.51,13.76,8,14.60,180,0.27,0.30,2834,0.00,0.99,2,0.5000,39.00,91,0,0.00,15,6.24,14.18,12.94,16.90
304670,21.09,3.12,3,14.51,13.76,8,14.60,180,0.29,0.31,2927,0.00,0.99,2,0.5000,39.50,91,0,0.00,15,6.53,15.00,13.33,16.90
304774,22.66,3.12,3,14.51,13.84,8,14.59,180,0.30,0.32,2942,0.00,0.99,2,0.5000,39.50,91,0,0.00,15,6.82,15.77,14.51,16.30
304879,20.31,3.12,3,14.51,13.76,8,14.59,180,0.32,0.34,2893,0.00,0.99,2,0.5000,40.00,91,0,0.00,15,7.25,17.16,14.51,14.70
304984,21.09,3.12,3,14.51,13.84,8,14.59,180,0.34,0.31,2946,0.00,0.99,2,0.5000,40.00,91,0,0.00,15,7.55,18.23,15.29,14.30
305088,21.09,3.12,3,14.51,13.76,8,14.59,180,0.36,0.38,2963,0.00,0.99,2,0.5000,40.50,91,0,0.00,15,7.98,19.22,15.69,15.20
305192,21.88,3.12,3,14.51,13.60,8,14.59,180,0.38,0.40,2975,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,19.80,15.69,14.80
305297,20.31,3.12,3,14.51,13.84,8,14.59,180,0.39,0.39,3005,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,20.09,15.69,14.40
305401,17.97,3.12,3,14.51,13.84,8,14.59,180,0.40,0.40,2952,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,19.81,15.69,14.20
305505,15.62,3.12,3,14.51,13.84,8,14.59,180,0.40,0.40,3020,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,20.10,15.69,14.00
305609,14.06,3.12,3,14.51,13.68,8,14.59,180,0.40,0.40,3066,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,20.39,15.69,14.10
305713,11.72,3.12,3,14.51,13.84,8,14.59,180,0.40,0.40,3010,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,20.29,15.69,14.20
305817,10.94,3.12,3,14.51,13.76,8,14.58,180,0.40,0.40,3034,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,20.59,15.29,14.10
305922,9.38,3.12,3,14.51,13.84,8,14.58,180,0.41,0.45,3036,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,8.27,20.48,15.69,14.20
306026,9.38,3.12,3,14.51,13.84,8,14.59,180,0.40,0.40,3014,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.27,20.39,15.29,14.30
306130,8.59,3.12,3,14.51,13.84,8,14.59,180,0.40,0.41,3023,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.13,20.49,15.29,14.30
306234,8.59,3.12,3,14.51,13.76,8,14.58,180,0.40,0.36,3060,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.27,20.39,15.29,14.40
306338,7.81,3.12,3,14.51,13.76,8,14.58,180,0.40,0.41,3041,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.27,20.81,15.29,14.50
306442,7.81,3.12,3,14.51,13.92,8,14.58,180,0.41,0.41,3042,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.27,20.59,15.29,14.30
306546,7.03,3.12,3,14.51,13.76,8,14.58,180,0.41,0.41,3070,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.27,21.03,15.29,14.40
306650,7.03,3.12,3,14.51,13.84,8,14.58,180,0.41,0.40,3012,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.13,21.02,15.29,14.40
306754,6.25,3.12,3,14.51,14.08,8,14.58,180,0.41,0.41,3125,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.13,21.13,14.90,14.40
306858,6.25,3.12,3,14.51,13.84,8,14.57,180,0.41,0.37,3110,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.84,19.03,14.12,14.30
306962,3.12,3.12,3,14.51,13.84,8,14.57,180,0.38,0.37,3112,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.55,18.84,14.12,14.00
307066,0.78,3.12,3,14.51,13.92,8,14.57,180,0.37,0.36,3084,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,19.03,14.12,14.00
307170,0.78,3.12,3,14.51,13.84,8,14.57,180,0.37,0.37,3098,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.93,14.12,14.30
307274,1.56,3.12,3,14.51,13.76,8,14.57,180,0.37,0.36,3078,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,19.03,14.12,14.40
307378,2.34,3.12,3,14.51,13.76,8,14.57,180,0.37,0.36,3095,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.83,14.12,14.70
307482,2.34,3.12,3,14.51,13.76,8,14.57,180,0.36,0.36,3124,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.64,14.12,14.60
307586,3.12,3.12,3,14.51,13.84,8,14.57,180,0.36,0.36,3105,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.64,14.12,14.50
307690,3.12,3.12,3,14.51,13.84,8,14.57,180,0.36,0.36,3132,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.64,14.12,14.60
307794,3.91,3.12,3,14.51,13.76,8,14.57,180,0.36,0.36,3111,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.83,14.12,14.50
307898,3.91,3.12,3,14.51,13.76,8,14.57,180,0.36,0.36,3120,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.64,14.12,14.50
308002,3.91,3.12,3,14.51,13.84,8,14.56,180,0.36,0.36,3082,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.64,14.51,14.40
308106,3.91,3.12,3,14.51,13.92,8,14.56,180,0.36,0.36,3196,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.55,19.03,14.51,14.50
308210,4.69,3.12,3,14.51,13.92,8,14.56,180,0.36,0.36,3171,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.55,19.03,14.51,14.50
308314,5.47,3.12,3,14.51,14.00,8,14.56,180,0.36,0.36,3148,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.55,18.64,14.12,14.80
308418,4.69,3.12,3,14.51,13.84,8,14.56,180,0.36,0.36,3176,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.74,14.12,14.40
308522,4.69,3.12,3,14.51,13.84,8,14.56,180,0.36,0.36,3152,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,18.83,14.12,14.40
308626,4.69,3.12,3,14.51,13.92,8,14.56,180,0.36,0.36,3184,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.74,14.12,14.40
308730,4.69,3.12,3,14.51,13.84,8,14.56,180,0.36,0.36,3166,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.12,14.12,14.40
308834,4.69,3.12,3,14.51,13.84,8,14.56,180,0.36,0.35,3194,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.64,14.12,14.50
308938,4.69,3.12,3,14.51,13.84,8,14.56,180,0.35,0.36,3169,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,18.83,14.12,14.60
309042,4.69,3.12,3,14.51,13.84,8,14.55,180,0.36,0.35,3188,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.40,18.83,14.12,14.40
309147,4.69,3.12,3,14.51,13.92,8,14.56,180,0.35,0.36,3175,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,18.64,14.12,14.40
309251,4.69,3.12,3,14.51,13.84,8,14.55,180,0.35,0.35,3143,0.00,0.99,2,0.5000,41.00,91,0,0.00,15,7.25,18.93,14.51,14.50
309355,5.47,3.12,3,14.51,13.92,8,14.56,180,0.35,0.36,3246,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,18.84,14.51,14.50
309459,5.47,3.12,3,14.51,13.84,8,14.55,180,0.36,0.36,3144,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.03,14.51,14.50
309563,6.25,3.12,3,14.51,13.84,8,14.55,180,0.36,0.36,3242,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.22,14.51,14.50
309667,6.25,3.12,3,14.51,13.76,8,14.56,180,0.36,0.36,3204,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.03,14.51,14.50
309772,6.25,3.12,3,14.51,13.84,8,14.55,180,0.36,0.36,3142,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.03,14.51,14.50
309876,6.25,3.12,3,14.51,13.76,8,14.56,180,0.36,0.36,3246,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,18.93,14.51,14.40
309979,6.25,3.12,3,14.51,13.76,8,14.55,180,0.36,0.36,3141,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,18.83,14.51,14.40
310084,6.25,3.12,3,14.51,13.84,8,14.56,180,0.36,0.36,3242,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.03,14.51,14.50
310188,6.25,3.12,3,14.51,13.76,8,14.55,180,0.36,0.36,3136,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.40,19.03,14.51,14.40
310291,5.47,3.12,3,14.51,13.84,8,14.56,180,0.36,0.36,3241,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.55,19.81,15.29,14.40
310396,5.47,3.12,3,14.51,13.84,8,14.56,180,0.37,0.39,3138,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.84,20.39,15.29,14.40
310500,7.03,3.12,3,14.51,13.84,8,14.56,180,0.38,0.39,3176,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.98,20.39,15.29,14.70
310604,8.59,3.12,3,14.51,13.76,8,14.56,180,0.38,0.38,3139,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.98,20.81,15.29,15.00
310708,8.59,3.12,3,14.51,13.84,8,14.56,180,0.39,0.39,3244,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,7.98,20.39,15.29,15.10
310811,8.59,3.12,3,14.51,13.92,8,14.56,180,0.39,0.39,3145,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.13,20.92,15.69,14.50
310916,8.59,3.12,3,14.51,13.92,8,14.56,180,0.39,0.40,3246,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.13,20.92,15.69,14.50
311020,8.59,3.12,3,14.51,13.92,8,14.56,180,0.39,0.40,3147,0.00,0.99,2,0.5000,42.00,91,0,0.00,15,8.13,21.24,15.29,14.60
311124,7.81,3.12,3,14.51,13.84,8,14.56,180,0.40,0.39,3185,0.00,0.99,2,0.5000,41.50,91,0,0.00,15,8.13,21.03,15.69,14.40
311228,7.81,3.12,3,14.51,13.84,8,14.56,180,0.40,0.39,3250,0.00,0.99,2,0.5000,42.00,91,0,0.00,15,8.71,24.04,18.04,14.30
311331,9.38,3.12,3,14.51,13.76,8,14.57,180,0.43,0.48,3154,0.00,0.99,2,0.5000,43.00,91,0,0.00,15,9.43,25.50,18.43,14.30
311435,14.06,3.12,3,14.51,13.84,8,14.57,180,0.46,0.43,3209,0.00,0.99,2,0.5000,43.00,91,0,0.00,15,9.58,25.71,18.43,15.50
311540,14.06,3.12,3,14.51,13.84,8,14.57,180,0.47,0.48,3242,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,25.92,18.43,15.00
311644,13.28,3.12,3,14.51,13.92,8,14.57,180,0.48,0.49,3218,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,25.92,18.43,14.40
311748,12.50,3.12,3,14.51,13.92,8,14.57,180,0.48,0.49,3245,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,26.13,18.43,14.40
311852,11.72,3.12,3,14.51,13.68,8,14.57,180,0.49,0.49,3252,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,26.34,18.43,14.40
311956,10.16,3.12,3,14.51,13.84,8,14.57,180,0.49,0.49,3239,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,26.44,18.43,14.40
312060,10.16,3.12,3,14.51,13.84,8,14.57,180,0.49,0.50,3263,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.06,18.43,14.30
312164,8.59,3.12,3,14.51,13.92,8,14.57,180,0.50,0.50,3240,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,26.75,18.43,14.40
312268,8.59,3.12,3,14.51,13.76,8,14.57,180,0.49,0.49,3318,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,26.85,18.43,14.40
312372,8.59,3.12,3,14.51,13.76,8,14.57,180,0.49,0.50,3292,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.06,18.43,14.40
312476,8.59,3.12,3,14.51,13.84,8,14.57,180,0.49,0.50,3284,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.63,18.43,14.60
312580,8.59,3.12,3,14.51,13.76,8,14.57,180,0.50,0.50,3294,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.51,18.43,14.40
312684,7.81,3.12,3,14.51,13.84,8,14.57,180,0.50,0.49,3325,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.39,18.43,14.30
312788,7.81,3.12,3,14.51,13.84,8,14.56,180,0.50,0.49,3273,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.39,18.43,14.40
312892,7.81,3.12,3,14.51,13.84,8,14.56,180,0.49,0.49,3385,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.27,18.43,14.50
312996,7.81,3.12,3,14.51,13.76,8,14.56,180,0.49,0.49,3332,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.29,18.43,14.50
313100,8.59,3.12,3,14.51,13.76,8,14.56,180,0.49,0.48,3339,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.63,18.43,14.50
313204,8.59,3.12,3,14.51,13.92,8,14.56,180,0.49,0.50,3375,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.87,18.43,14.50
313308,8.59,3.12,3,14.51,13.84,8,14.56,180,0.49,0.50,3388,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,28.12,18.43,14.60
313412,8.59,3.12,3,14.51,13.68,8,14.56,180,0.49,0.50,3336,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,27.99,18.43,14.50
313516,8.59,3.12,3,14.51,13.76,8,14.56,180,0.50,0.50,3448,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,28.23,18.43,14.50
313620,8.59,3.12,3,14.51,13.92,8,14.56,180,0.50,0.50,3454,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.87,28.36,18.43,14.50
313724,7.81,3.12,3,14.51,13.84,8,14.56,180,0.50,0.50,3398,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,28.48,18.43,14.50
313828,7.81,3.12,3,14.51,13.76,8,14.56,180,0.50,0.50,3414,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,28.48,18.43,14.40
313932,7.03,3.12,3,14.51,13.76,8,14.56,180,0.50,0.49,3426,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,27.87,18.43,14.40
314036,7.03,3.12,3,14.51,13.76,8,14.56,180,0.49,0.48,3497,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,28.23,18.43,14.40
314140,7.81,3.12,3,14.51,13.76,8,14.55,180,0.49,0.48,3504,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,28.12,18.43,14.50
314244,8.59,3.12,3,14.51,13.76,8,14.55,181,0.49,0.49,3512,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,28.36,18.43,14.60
314348,8.59,3.12,3,14.51,13.84,8,14.55,181,0.49,0.49,3461,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.72,28.12,18.43,14.60
314452,8.59,3.12,3,14.51,13.76,8,14.55,181,0.49,0.49,3475,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.58,28.72,18.43,14.50
314556,8.59,3.12,3,14.51,13.84,8,14.55,181,0.49,0.49,3491,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.58,28.36,18.43,14.50
314660,7.81,3.12,3,14.51,13.84,8,14.55,181,0.49,0.49,3566,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.58,28.36,18.43,14.40
314764,7.81,3.12,3,14.51,13.92,8,14.55,181,0.49,0.49,3572,0.00,0.99,2,0.5000,43.50,91,0,0.00,15,9.58,28.36,18.43,14.50
314868,7.81,3.12,3,14.51,13.84,8,14.55,181,0.48,0.49,3573,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.58,28.84,18.43,14.40
314972,8.59,3.12,3,14.51,13.84,8,14.55,181,0.49,0.49,3556,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.58,28.60,18.43,14.60
315076,7.81,3.12,3,14.51,13.84,8,14.55,181,0.48,0.48,3568,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.43,28.48,18.43,14.40
315180,8.59,3.12,3,14.51,13.84,8,14.55,181,0.48,0.48,3575,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.43,29.08,18.43,14.50
315284,8.59,3.12,3,14.51,13.68,8,14.54,181,0.49,0.48,3557,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.43,28.84,18.43,14.50
315388,7.81,3.12,3,14.51,13.92,8,14.54,181,0.48,0.48,3632,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.58,29.08,18.43,14.40
315492,7.81,3.12,3,14.51,13.76,8,14.54,181,0.48,0.48,3543,0.00,0.99,2,0.5000,43.50,90,0,0.00,15,9.43,28.12,17.25,14.40
315596,7.03,3.12,3,14.51,13.84,8,14.54,181,0.48,0.45,3542,0.00,0.99,2,0.5000,43.00,90,0,0.00,15,9.00,27.27,17.25,14.40
315700,4.69,3.12,3,14.51,13.76,8,14.54,181,0.46,0.45,3546,0.00,0.99,2,0.5000,43.00,90,0,0.00,15,9.00,27.38,17.25,14.20
315805,4.69,3.12,3,14.51,13.76,8,14.54,181,0.46,0.45,3586,0.00,0.99,2,0.5000,43.00,90,0,0.00,15,8.85,26.95,16.86,14.30
315908,4.69,3.12,3,14.51,13.84,8,14.54,181,0.45,0.44,3589,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.71,26.23,16.86,14.50
316012,3.91,3.12,3,14.51,13.84,8,14.54,181,0.44,0.44,3616,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.71,26.43,17.25,14.30
316116,4.69,3.12,3,14.51,13.76,8,14.54,181,0.44,0.44,3626,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.71,26.74,16.86,14.50
316220,5.47,3.12,3,14.51,13.76,8,14.54,181,0.44,0.43,3606,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.56,26.22,16.86,14.60
316324,5.47,3.12,3,14.51,13.68,8,14.54,181,0.43,0.43,3606,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.56,26.33,16.86,14.50
316428,6.25,3.12,3,14.51,13.84,8,14.54,181,0.43,0.43,3641,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.56,26.12,17.25,14.60
316532,6.25,3.12,3,14.51,13.76,8,14.53,181,0.43,0.43,3620,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.56,26.64,16.86,14.60
316636,7.03,3.12,3,14.51,13.92,8,14.53,181,0.44,0.43,3692,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.42,26.23,16.86,14.70
316740,7.03,3.12,3,14.51,13.84,8,14.53,181,0.43,0.43,3599,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.42,25.91,16.86,14.60
316844,7.03,3.12,3,14.51,13.68,8,14.53,181,0.43,0.43,3700,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.56,26.43,17.25,14.50
316948,7.81,3.12,3,14.51,13.84,8,14.53,181,0.43,0.44,3704,0.00,0.99,2,0.5000,42.50,90,0,0.00,15,8.56,26.43,16.86,14.50
