Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
24704,-0.78,-1.56,14.70,14.36,12.72,190,0.38,830,17.00,1.95,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
24773,-0.78,-1.56,14.70,14.36,12.72,190,0.38,839,16.50,1.95,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
24841,-0.78,-1.56,14.70,14.36,12.80,190,0.38,837,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
24912,-0.78,-1.56,14.70,14.36,12.88,190,0.38,832,17.00,1.93,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
24980,-0.78,-1.56,14.70,14.36,12.80,190,0.38,834,17.00,1.95,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25050,-0.78,-1.56,14.70,14.36,12.80,190,0.38,838,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25118,-0.78,-1.56,14.70,14.36,12.80,190,0.38,836,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25187,-0.78,-1.56,14.70,14.36,12.64,190,0.38,842,17.00,1.98,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25256,-0.78,-1.56,14.70,14.36,12.56,190,0.38,841,17.00,2.15,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
25325,-0.78,-1.56,14.70,14.36,12.64,190,0.38,837,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25394,-0.78,-1.56,14.70,14.36,12.72,190,0.38,837,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25462,-0.78,-1.56,14.70,14.36,12.72,190,0.38,834,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25532,-0.78,-1.56,14.70,14.36,12.80,190,0.38,824,17.00,1.95,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
25601,-0.78,-1.56,14.70,14.36,12.72,190,0.38,822,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
25670,-0.78,-1.56,14.70,14.36,12.88,190,0.38,826,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
25739,-0.78,-1.56,14.59,14.36,12.80,190,0.39,823,17.00,1.95,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25808,-0.78,-1.56,14.70,14.36,12.88,190,0.38,823,17.00,1.96,106,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
25877,-0.78,-1.56,14.70,14.36,12.80,190,0.38,827,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
25945,-0.78,-1.56,14.70,14.36,12.72,190,0.38,828,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
26015,-0.78,-1.56,14.70,14.36,12.64,190,0.38,825,17.00,1.94,106,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.50
26084,-0.78,-1.56,14.70,14.36,12.64,190,0.39,824,17.00,1.93,106,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.50
26153,-0.78,-1.56,14.70,14.36,12.72,190,0.39,821,17.00,1.93,106,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
26222,-0.78,-1.56,14.70,14.36,12.72,190,0.39,818,17.00,1.92,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
26291,-0.78,-1.56,14.70,14.36,12.88,190,0.39,829,17.00,1.92,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
26361,-0.78,-1.56,14.70,14.36,12.80,190,0.39,828,17.00,1.93,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.50
26428,-0.78,-1.56,14.70,14.36,12.80,190,0.38,834,17.00,1.93,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
26498,-0.78,-1.56,14.70,14.36,12.80,190,0.38,832,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
26567,-0.78,-1.56,14.70,14.36,12.80,190,0.38,834,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
26636,-0.78,-1.56,14.70,14.36,12.64,190,0.38,839,17.00,1.97,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
26705,-0.78,-1.56,14.70,14.36,12.64,190,0.38,834,17.00,2.13,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
26774,-0.78,-1.56,14.70,14.36,12.56,190,0.38,833,17.00,2.13,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
26844,-0.78,-1.56,14.70,14.36,12.72,190,0.38,832,17.00,1.95,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
26912,-0.78,-1.56,14.70,14.36,12.72,190,0.38,830,17.00,2.12,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
26981,-0.78,-1.56,14.70,14.36,12.80,190,0.38,836,17.00,1.96,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
27050,-0.78,-1.56,14.70,14.36,12.80,190,0.38,828,17.00,1.97,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
27119,-0.78,-1.56,14.70,14.36,12.80,190,0.38,834,17.00,1.98,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
27188,-0.78,-1.56,14.70,14.36,12.80,190,0.38,833,17.00,1.97,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
27258,-0.78,-1.56,14.70,14.36,12.80,190,0.38,835,16.50,1.97,106,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
27327,-0.78,-1.56,14.70,14.36,12.72,190,0.38,835,16.50,1.98,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
27396,-0.78,-1.56,14.70,14.36,12.64,190,0.38,834,16.50,1.98,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
27464,-0.78,-1.56,14.70,14.36,12.72,190,0.38,834,16.50,1.96,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
27533,-0.78,-1.56,14.70,14.36,12.64,190,0.38,832,16.50,1.95,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
27602,-0.78,-1.56,14.59,14.36,12.72,190,0.38,834,16.50,1.96,106,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
27671,-0.78,-1.56,14.59,14.36,12.72,190,0.38,834,16.50,1.96,106,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
27741,-0.78,-1.56,14.59,14.36,12.80,190,0.38,831,16.50,1.95,106,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.50
27809,-0.78,-1.56,14.59,14.36,12.88,190,0.38,827,17.00,1.94,106,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.60
27877,-0.78,-1.56,14.59,14.36,12.80,190,0.38,826,17.00,1.94,106,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
27947,-0.78,-1.56,14.70,14.36,12.88,190,0.38,831,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.50
28016,-0.78,-1.56,14.70,14.36,12.80,190,0.38,830,17.00,1.92,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.60
28085,-0.78,-1.56,14.70,14.36,12.64,190,0.38,827,17.00,1.90,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
28154,-0.78,-1.56,14.70,14.36,12.64,190,0.39,822,17.50,1.92,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.60
28223,-0.78,-1.56,14.70,14.36,12.64,190,0.38,824,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
28292,-0.78,-1.56,14.70,14.36,12.56,190,0.39,823,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
28361,-0.78,-1.56,14.70,14.36,12.64,190,0.38,824,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
28430,-0.78,-1.56,14.70,14.36,12.72,190,0.38,828,17.00,1.94,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
28500,-0.78,-1.56,14.70,14.36,12.88,190,0.38,832,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
28569,-0.78,-1.56,14.70,14.36,12.80,190,0.38,822,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
28638,-0.78,-1.56,14.70,14.36,12.80,190,0.38,819,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
28706,-0.78,-1.56,14.70,14.36,12.72,190,0.38,822,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
28777,-0.78,-1.56,14.70,14.36,12.64,190,0.39,823,17.00,1.96,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.70
28845,-0.78,-1.56,14.70,14.36,12.64,190,0.38,820,17.00,1.92,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
28914,-0.78,-1.56,14.70,14.36,12.64,190,0.39,821,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
28982,-0.78,-1.56,14.70,14.36,12.64,190,0.39,816,17.00,1.91,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
29051,-0.78,-1.56,14.70,14.36,12.64,190,0.39,820,17.00,2.10,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
29121,-0.78,-1.56,14.81,14.36,12.80,190,0.39,818,17.00,2.10,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
29189,-0.78,-1.56,14.70,14.36,12.80,190,0.39,829,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
29259,-0.78,-1.56,14.70,14.36,12.80,190,0.39,829,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
29327,-0.78,-1.56,14.70,14.36,12.80,190,0.39,829,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
29397,-0.78,-1.56,14.70,14.36,12.80,190,0.38,832,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
29465,-0.78,-1.56,14.70,14.36,12.80,190,0.38,832,17.00,1.92,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
29535,-0.78,-1.56,14.70,14.36,12.64,190,0.38,830,17.00,2.13,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
29604,-0.78,-1.56,14.70,14.36,12.64,190,0.38,838,17.00,2.14,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
29673,-0.78,-1.56,14.70,14.36,12.56,190,0.38,836,17.00,2.14,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
29741,-0.78,-1.56,14.70,14.36,12.64,190,0.38,838,17.00,2.14,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
29810,-0.78,-1.56,14.70,14.36,12.64,190,0.38,838,17.00,2.15,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.90
29880,-0.78,-1.56,14.70,14.36,12.80,190,0.38,837,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.90
29948,-0.78,-1.56,14.70,14.36,12.80,190,0.38,836,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
30018,-0.78,-1.56,14.70,14.36,12.80,190,0.38,834,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30087,-0.78,-1.56,14.70,14.36,12.80,190,0.38,834,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
30156,-0.78,-1.56,14.70,14.36,12.80,190,0.38,835,17.00,1.97,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
30224,-0.78,-1.56,14.70,14.36,12.64,190,0.38,836,16.50,1.98,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30293,-0.78,-1.56,14.70,14.36,12.64,190,0.38,833,16.50,1.98,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
30363,-0.78,-1.56,14.70,14.36,12.64,190,0.38,832,16.50,1.98,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30432,-0.78,-1.56,14.70,14.36,12.64,190,0.38,832,16.50,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30501,-0.78,-1.56,14.70,14.36,12.64,190,0.38,834,16.50,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30570,-0.78,-1.56,14.70,14.36,12.64,190,0.38,834,16.50,1.96,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
30639,-0.78,-1.56,14.70,14.36,12.72,190,0.38,834,17.00,1.96,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
30707,-0.78,-1.56,14.70,14.36,12.80,190,0.38,828,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30777,-0.78,-1.56,14.70,14.36,12.88,190,0.38,830,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30846,-0.78,-1.56,14.70,14.36,12.88,190,0.38,822,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
30915,-0.78,-1.56,14.70,14.36,12.72,190,0.38,834,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.60
30984,-0.78,-1.56,14.70,14.36,12.64,190,0.39,834,17.00,1.92,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
31053,-0.78,-1.56,14.70,14.36,12.64,190,0.38,832,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.60
31122,-0.78,-1.56,14.70,14.36,12.56,190,0.38,830,17.00,1.92,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
31191,-0.78,-1.56,14.70,14.36,12.64,190,0.38,826,17.00,1.94,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
31260,-0.78,-1.56,14.70,14.36,12.64,190,0.38,824,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
31329,-0.78,-1.56,14.70,14.36,12.72,190,0.39,822,17.00,1.93,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
31398,-0.78,-1.56,14.70,14.36,12.72,190,0.38,824,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
31466,-0.78,-1.56,14.70,14.36,12.80,190,0.38,823,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
31536,-0.78,-1.56,14.70,14.36,12.80,190,0.38,818,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
31605,-0.78,-1.56,14.70,14.36,12.72,190,0.38,818,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.70
31674,-0.78,-1.56,14.70,14.36,12.64,190,0.39,814,17.00,1.92,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
31743,-0.78,-1.56,14.81,14.36,12.64,190,0.39,813,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.80
31812,-0.78,-1.56,14.70,14.36,12.64,190,0.39,820,17.00,2.10,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.70
31881,-0.78,-1.56,14.70,14.36,12.56,190,0.39,813,17.00,1.91,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
31950,-0.78,-1.56,14.81,14.36,12.64,190,0.39,816,17.00,2.09,108,0,0.00,8.71,-5.66,5.27,5.49,1,1,0,14.80
32019,0.00,-1.56,14.81,14.36,12.72,190,0.39,824,17.00,2.11,108,0,0.00,8.71,-5.66,5.30,5.49,1,1,0,14.80
32088,0.00,-1.56,14.81,14.36,12.72,190,0.38,828,16.50,2.12,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
32156,0.00,-1.56,14.81,14.36,12.64,190,0.38,836,16.50,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
32226,0.00,-1.56,14.81,14.36,12.64,190,0.38,838,16.50,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
32295,0.00,-1.56,14.81,14.36,12.64,190,0.38,837,16.50,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.90
32364,0.00,-1.56,14.81,14.36,12.48,190,0.38,839,16.50,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.90
32433,0.00,-1.56,14.81,14.36,12.48,190,0.38,838,17.00,2.12,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.90
32502,0.00,-1.56,14.70,14.36,12.48,190,0.38,841,17.00,2.14,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
32572,0.00,-1.56,14.70,14.36,12.48,190,0.38,844,17.00,2.16,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
32639,0.00,-1.56,14.70,14.36,12.48,190,0.38,844,17.00,2.16,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
32709,0.00,-1.56,14.70,14.36,12.56,190,0.37,849,16.50,2.17,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,15.00
32777,0.00,-1.56,14.70,14.36,12.56,190,0.37,848,16.50,2.17,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,15.00
32847,0.00,-1.56,14.70,14.36,12.56,190,0.37,844,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
32916,-0.78,-1.56,14.70,14.36,12.56,190,0.38,842,17.00,1.98,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.70
32985,-0.78,-1.56,14.70,14.36,12.64,190,0.38,842,17.00,1.98,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
33054,-0.78,-1.56,14.70,14.36,12.56,190,0.38,836,17.00,1.96,108,0,0.00,8.42,-5.95,5.30,5.49,1,1,0,14.70
33123,-0.78,-1.56,14.59,14.36,12.48,190,0.38,828,17.00,1.97,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
33192,-0.78,-1.56,14.59,14.36,12.48,190,0.38,830,17.00,2.14,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
33261,-0.78,-1.56,14.59,14.36,12.48,190,0.38,826,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
33330,-0.78,-1.56,14.59,14.36,12.48,190,0.38,826,17.00,1.95,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
33399,-0.78,-1.56,14.59,14.36,12.40,190,0.38,824,17.00,1.95,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.50
33468,-0.78,-1.56,14.59,14.36,12.56,190,0.38,826,17.00,1.94,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.50
33537,-0.78,-1.56,14.59,14.36,12.56,190,0.38,826,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
33606,-0.78,-1.56,14.70,14.36,12.56,190,0.38,826,17.00,1.94,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
33675,-0.78,-1.56,14.70,14.36,12.48,190,0.38,830,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.50
33744,-0.78,-1.56,14.70,14.36,12.56,190,0.38,829,17.00,1.95,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.30
33813,-0.78,-1.56,14.70,14.36,12.48,190,0.39,825,16.50,2.11,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
33882,-0.78,-1.56,14.70,14.36,12.48,190,0.39,830,17.00,1.92,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
33951,-0.78,-1.56,14.70,14.36,12.48,190,0.39,826,17.00,2.09,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
34020,-0.78,-1.56,14.70,14.36,12.48,190,0.38,828,17.00,2.09,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
34089,-0.78,-1.56,14.70,14.36,12.40,190,0.39,824,17.00,2.09,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
34158,-0.78,-1.56,14.70,14.36,12.48,190,0.38,830,17.00,2.12,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
34227,-0.78,-1.56,14.70,14.36,12.48,190,0.38,832,17.00,2.13,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
34295,-0.78,-1.56,14.70,14.36,12.48,190,0.38,825,17.00,2.11,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
34365,0.00,-1.56,14.81,14.36,12.48,190,0.38,828,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
34433,0.00,-1.56,14.70,14.36,12.56,190,0.38,832,17.00,2.13,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
34504,0.00,-1.56,14.81,14.36,12.48,190,0.38,832,17.00,2.13,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
34572,0.00,-1.56,14.70,14.36,12.48,190,0.38,824,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
34641,-0.78,-1.56,14.70,14.36,12.48,190,0.38,823,17.00,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
34710,-0.78,-1.56,14.70,14.36,12.40,190,0.38,823,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
34779,-0.78,-1.56,14.70,14.36,12.40,190,0.39,823,17.00,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
34848,-0.78,-1.56,14.70,14.36,12.48,190,0.39,825,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
34917,-0.78,-1.56,14.70,14.36,12.48,190,0.39,824,16.50,2.11,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
34986,-0.78,-1.56,14.70,14.36,12.40,190,0.39,826,17.00,2.11,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.80
35055,-0.78,-1.56,14.70,14.36,12.40,190,0.38,826,16.50,2.12,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
35124,-0.78,-1.56,14.70,14.36,12.48,190,0.38,830,16.50,2.13,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
35193,-0.78,-1.56,14.70,14.36,12.56,190,0.38,831,16.50,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35262,-0.78,-1.56,14.70,14.36,12.48,190,0.38,836,16.50,2.14,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.70
35331,-0.78,-1.56,14.70,14.36,12.48,190,0.38,842,16.50,2.13,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
35400,-0.78,-1.56,14.70,14.36,12.48,190,0.38,838,16.50,2.12,108,0,0.00,8.56,-5.80,5.27,5.10,1,1,0,14.80
35469,-0.78,-1.56,14.70,14.36,12.40,190,0.38,840,16.50,2.14,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
35538,-0.78,-1.56,14.70,14.36,12.48,190,0.38,842,16.50,2.13,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35607,-0.78,-1.56,14.70,14.36,12.56,190,0.38,842,17.00,2.14,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35676,-0.78,-1.56,14.70,14.36,12.56,190,0.38,845,17.00,1.96,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35745,-0.78,-1.56,14.70,14.36,12.64,190,0.38,844,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35813,-0.78,-1.56,14.70,14.36,12.64,190,0.38,840,17.00,1.97,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35883,-0.78,-1.56,14.70,14.36,12.64,190,0.38,838,17.00,1.97,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
35952,-0.78,-1.56,14.70,14.36,12.48,190,0.38,840,17.00,1.97,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
36021,-0.78,-1.56,14.70,14.36,12.48,190,0.38,842,17.00,2.16,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.80
36090,-0.78,-1.56,14.59,14.36,12.56,190,0.38,840,17.00,1.97,108,0,0.00,8.56,-5.80,5.30,5.10,1,1,0,14.70
36160,-0.78,-1.56,14.70,14.36,12.56,190,0.38,838,17.00,1.97,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
36228,-0.78,-1.56,14.70,14.36,12.56,190,0.38,826,17.00,1.97,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
36297,-0.78,-1.56,14.70,14.36,12.64,190,0.38,835,17.00,1.98,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
36366,-0.78,-1.56,14.70,14.36,12.56,190,0.38,831,17.00,1.96,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
36436,-0.78,-1.56,14.70,14.36,12.64,190,0.38,825,17.00,1.96,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.60
36504,-0.78,-1.56,14.70,14.36,12.56,190,0.38,825,17.00,1.96,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
36573,-0.78,-1.56,14.70,14.36,12.64,190,0.38,822,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.10,1,1,0,14.70
36642,-0.78,-1.56,14.70,14.36,12.64,190,0.38,820,17.00,1.92,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.80
36711,-0.78,-1.56,14.59,14.36,12.48,190,0.38,822,17.00,1.93,108,0,0.00,8.56,-5.80,5.24,5.49,1,1,0,14.70
36780,-0.78,-1.56,14.70,14.36,12.56,190,0.39,820,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
36849,-0.78,-1.56,14.59,14.36,12.56,190,0.38,824,17.00,1.93,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
36919,-0.78,-1.56,14.70,14.36,12.56,190,0.38,820,17.00,1.92,108,0,0.00,8.56,-5.80,5.27,5.49,1,1,0,14.70
36988,-0.78,-1.56,14.70,14.36,12.56,190,0.39,830,17.00,1.92,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.70
37056,-0.78,-1.56,14.70,14.36,12.64,190,0.39,830,17.00,1.91,108,0,0.00,8.56,-5.80,5.30,5.49,1,1,0,14.50
