Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Atmospheric Pressure (psi),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),Air Conditioning Switch (On/Off),Idle Switch (On/Off),Rear O2 Sensor Rich Signal (On/Off),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
24841,5.47,0.00,14.59,14.36,14.00,111,0.34,1437,17.00,3.39,95,0,0.00,7.84,-6.53,8.11,8.24,0,1,0,14.60
24911,5.47,0.00,14.59,14.36,14.08,111,0.34,1437,16.50,3.37,95,0,0.00,7.84,-6.53,8.11,8.24,0,1,0,14.60
24980,5.47,0.00,14.59,14.36,13.92,111,0.34,1448,16.50,3.37,95,0,0.00,7.84,-6.53,8.07,8.24,0,1,0,14.60
25049,5.47,0.00,14.59,14.36,13.92,111,0.34,1435,17.00,3.39,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.60
25117,5.47,0.00,14.59,14.36,14.00,111,0.34,1434,17.00,3.37,95,0,0.00,7.69,-6.67,8.11,8.24,0,1,0,14.60
25187,4.69,0.00,14.59,14.36,14.00,111,0.34,1433,17.00,3.34,95,0,0.00,7.69,-6.67,8.11,8.24,0,1,0,14.60
25256,4.69,0.00,14.59,14.36,14.00,111,0.34,1419,17.50,3.34,95,0,0.00,7.69,-6.67,8.11,8.24,0,1,0,14.60
25325,4.69,0.00,14.59,14.36,14.00,111,0.35,1420,17.00,3.30,95,0,0.00,7.84,-6.53,8.15,8.24,0,1,0,14.50
25393,4.69,0.00,14.59,14.36,14.08,111,0.34,1425,17.50,3.34,95,0,0.00,7.84,-6.53,8.11,8.24,0,1,0,14.60
25463,4.69,0.00,14.59,14.36,14.08,111,0.34,1411,17.00,3.32,95,0,0.00,7.84,-6.53,8.07,8.24,0,1,0,14.60
25532,4.69,0.00,14.59,14.36,13.92,111,0.34,1419,17.00,3.31,95,0,0.00,7.84,-6.53,8.07,8.24,0,1,0,14.60
25600,5.47,0.00,14.70,14.36,14.00,111,0.34,1423,17.00,3.35,95,0,0.00,7.84,-6.53,8.07,8.24,0,1,0,14.60
25671,5.47,0.00,14.70,14.36,14.00,111,0.34,1428,16.50,3.38,95,0,0.00,7.84,-6.53,8.07,8.24,0,1,0,14.60
25739,5.47,0.00,14.70,14.36,13.92,111,0.34,1441,16.50,3.35,95,0,0.00,7.84,-6.53,8.11,8.24,0,1,0,14.70
25808,5.47,0.00,14.70,14.36,14.00,111,0.34,1427,17.00,3.37,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.70
25877,5.47,0.00,14.70,14.36,13.92,111,0.34,1438,16.50,3.37,95,0,0.00,7.84,-6.53,8.03,8.24,0,1,0,14.70
25946,5.47,0.00,14.70,14.36,14.08,111,0.34,1455,16.50,3.38,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.70
26015,5.47,0.00,14.59,14.36,13.92,111,0.34,1433,17.00,3.39,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.70
26084,4.69,0.00,14.59,14.36,14.00,111,0.34,1427,17.00,3.35,95,0,0.00,7.69,-6.67,8.11,8.24,0,1,0,14.70
26152,4.69,0.00,14.59,14.36,14.08,111,0.34,1441,17.00,3.37,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.70
26222,4.69,0.00,14.59,14.36,14.08,111,0.34,1432,17.00,3.40,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.60
26291,4.69,0.00,14.59,14.36,14.00,111,0.34,1432,17.00,3.36,95,0,0.00,7.69,-6.67,8.03,8.24,0,1,0,14.60
26361,4.69,0.00,14.59,14.36,14.08,113,0.33,1442,17.00,3.36,95,0,0.00,7.69,-6.67,8.07,8.24,0,1,0,14.60
26429,4.69,0.00,14.59,14.36,14.00,113,0.34,1426,17.00,3.37,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.60
26498,4.69,0.00,14.59,14.36,13.92,113,0.34,1445,16.50,3.37,95,0,0.00,7.69,-6.67,8.11,8.24,0,1,0,14.50
26567,4.69,0.00,14.59,14.36,14.00,113,0.34,1426,17.00,3.33,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.50
26636,4.69,0.00,14.59,14.36,13.92,113,0.34,1422,17.00,3.36,95,0,0.00,7.69,-6.67,8.07,7.84,0,1,0,14.60
26705,4.69,0.00,14.59,14.36,14.00,113,0.34,1431,17.00,3.34,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.60
26774,4.69,0.00,14.59,14.36,14.00,113,0.33,1433,17.50,3.36,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.60
26843,4.69,0.00,14.59,14.36,14.08,113,0.34,1415,17.00,3.35,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.50
26912,4.69,0.00,14.59,14.36,14.00,113,0.34,1424,17.00,3.32,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.50
26981,4.69,0.00,14.59,14.36,13.92,113,0.34,1407,17.50,3.32,95,0,0.00,7.69,-6.67,8.03,8.24,0,1,0,14.50
27050,4.69,0.00,14.59,14.36,13.92,113,0.34,1404,17.00,3.30,95,0,0.00,7.69,-6.67,7.95,8.24,0,1,0,14.60
27119,4.69,0.00,14.59,14.36,14.00,113,0.34,1421,17.00,3.31,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.50
27188,4.69,0.00,14.59,14.36,14.00,113,0.34,1399,17.50,3.29,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
27257,4.69,0.00,14.59,14.36,13.92,113,0.34,1416,17.00,3.31,95,0,0.00,7.84,-6.53,7.99,8.24,0,1,0,14.60
27326,4.69,0.00,14.59,14.36,14.00,113,0.34,1428,17.00,3.35,95,0,0.00,7.84,-6.53,8.03,7.84,0,1,0,14.50
27395,4.69,0.00,14.59,14.36,14.00,113,0.34,1405,17.00,3.17,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
27464,4.69,0.00,14.59,14.36,14.08,113,0.34,1416,17.50,3.44,95,0,0.00,7.69,-6.67,7.95,8.24,0,1,0,14.60
27533,4.69,0.00,14.59,14.36,13.92,113,0.34,1384,17.50,3.28,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
27602,4.69,0.00,14.59,14.36,14.08,113,0.34,1404,17.00,3.29,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.50
27671,4.69,0.00,14.59,14.36,14.00,113,0.34,1408,17.00,3.43,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.50
27740,4.69,0.00,14.70,14.36,13.92,113,0.34,1400,17.00,3.17,95,0,0.00,7.69,-6.67,8.03,7.84,0,1,0,14.60
27809,4.69,0.00,14.59,14.36,14.00,113,0.34,1420,17.00,3.31,95,0,0.00,7.69,-6.67,7.95,7.84,0,1,0,14.60
27878,4.69,0.00,14.59,14.36,14.00,113,0.34,1409,17.00,3.34,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
27947,4.69,0.00,14.59,14.36,13.92,113,0.33,1420,16.50,3.35,95,0,0.00,7.69,-6.67,7.95,8.24,0,1,0,14.80
28016,4.69,0.00,14.59,14.36,14.00,113,0.34,1421,16.50,3.32,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.80
28085,4.69,0.00,14.59,14.36,13.92,113,0.34,1418,17.00,3.34,95,0,0.00,7.69,-6.67,7.99,8.24,0,1,0,14.60
28154,4.69,0.00,14.59,14.36,14.00,113,0.34,1419,16.50,3.33,95,0,0.00,7.69,-6.67,7.95,8.24,0,1,0,14.60
28223,4.69,0.00,14.59,14.36,14.00,113,0.34,1422,17.00,3.31,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
28292,4.69,0.00,14.59,14.36,14.00,113,0.33,1418,16.50,3.36,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
28361,4.69,0.00,14.59,14.36,13.84,113,0.33,1438,16.50,3.35,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.60
28430,4.69,0.00,14.59,14.36,14.00,113,0.33,1435,17.00,3.37,95,0,0.00,7.69,-6.67,7.95,7.84,0,1,0,14.60
28499,4.69,0.00,14.59,14.36,14.00,113,0.34,1419,16.50,3.36,95,0,0.00,7.69,-6.67,7.99,7.84,0,1,0,14.50
28568,3.91,0.00,14.59,14.36,13.92,113,0.33,1432,17.00,3.33,95,0,0.00,7.69,-6.67,7.95,7.84,0,1,0,14.50
28637,3.91,0.00,14.59,14.36,14.08,113,0.33,1416,17.00,3.35,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.50
28706,3.91,0.00,14.59,14.36,14.00,113,0.34,1414,17.00,3.33,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
28775,3.91,0.00,14.59,14.36,14.08,113,0.33,1426,17.00,3.32,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
28844,3.91,0.00,14.59,14.36,13.92,113,0.34,1408,17.50,3.31,95,0,0.00,7.69,-6.67,7.88,7.84,0,1,0,14.50
28913,3.91,0.00,14.59,14.36,14.08,113,0.34,1401,17.00,3.29,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.50
28982,3.91,0.00,14.59,14.36,14.00,113,0.34,1424,17.00,3.32,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
29051,3.91,0.00,14.59,14.36,14.00,113,0.33,1411,17.00,3.34,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.50
29120,3.91,0.00,14.59,14.36,13.92,113,0.34,1412,17.00,3.30,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
29188,3.91,0.00,14.59,14.36,14.08,113,0.33,1430,17.00,3.36,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
29258,3.91,0.00,14.59,14.36,14.00,113,0.34,1406,17.00,3.16,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
29327,3.91,0.00,14.59,14.36,14.00,113,0.34,1410,17.00,3.44,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
29397,3.91,0.00,14.59,14.36,13.92,113,0.34,1406,17.00,3.32,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
29465,3.91,0.00,14.59,14.36,13.92,113,0.34,1413,17.00,3.32,95,0,0.00,7.69,-6.67,7.88,7.84,0,1,0,14.60
29534,3.91,0.00,14.70,14.36,14.08,113,0.34,1408,17.00,3.43,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.60
29604,3.91,0.00,14.59,14.36,14.00,113,0.33,1409,17.00,3.35,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
29672,3.91,0.00,14.59,14.36,13.92,113,0.33,1420,16.50,3.32,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.60
29741,3.91,0.00,14.59,14.36,14.00,113,0.33,1428,17.00,3.35,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
29810,3.91,0.00,14.59,14.36,14.00,113,0.33,1416,16.50,3.34,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.70
29879,3.91,0.00,14.59,14.36,14.00,113,0.33,1428,16.50,3.33,95,0,0.00,7.55,-6.82,7.84,7.84,0,1,0,14.70
29948,3.91,0.00,14.59,14.36,13.92,113,0.33,1409,17.00,3.33,95,0,0.00,7.55,-6.82,7.84,7.84,0,1,0,14.60
30017,3.91,0.00,14.59,14.36,14.00,113,0.33,1406,17.00,3.30,95,0,0.00,7.55,-6.82,7.88,7.84,0,1,0,14.60
30086,3.91,0.00,14.59,14.36,14.00,113,0.34,1416,17.00,3.44,95,0,0.00,7.55,-6.82,7.84,7.84,0,1,0,14.60
30155,3.91,0.00,14.59,14.36,14.00,113,0.33,1410,17.00,3.33,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
30224,3.91,0.00,14.59,14.36,13.92,113,0.34,1418,17.00,3.29,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
30293,3.91,0.00,14.59,14.36,14.16,113,0.33,1406,17.00,3.30,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
30362,3.91,0.00,14.59,14.36,14.00,113,0.33,1398,17.00,3.16,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
30432,3.91,0.00,14.59,14.36,14.08,113,0.34,1395,17.00,3.26,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.60
30500,3.91,0.00,14.59,14.36,13.92,113,0.33,1392,17.00,3.30,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
30570,3.91,0.00,14.70,14.36,14.00,115,0.34,1405,17.00,3.27,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
30639,3.91,0.00,14.70,14.36,14.00,115,0.33,1408,17.00,3.30,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.60
30707,3.91,0.00,14.70,14.36,14.00,115,0.33,1391,17.00,3.30,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.70
30777,3.91,0.00,14.70,14.36,14.00,115,0.33,1413,17.00,3.44,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.70
30846,3.91,0.00,14.70,14.36,13.92,115,0.33,1389,17.50,3.27,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.70
30915,3.91,0.00,14.70,14.36,14.00,115,0.34,1389,17.00,3.26,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.70
30983,3.91,0.00,14.70,14.36,14.00,115,0.33,1393,17.50,3.27,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.70
31102,3.91,0.00,14.70,14.36,14.00,115,0.34,1375,17.00,3.26,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.70
31122,3.91,0.00,14.70,14.36,13.92,115,0.34,1393,17.00,3.25,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.70
31190,3.91,0.00,14.70,14.36,14.00,115,0.34,1380,17.00,3.26,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.70
31260,3.91,0.00,14.70,14.36,13.92,115,0.34,1392,17.00,3.26,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.70
31328,3.91,0.00,14.70,14.36,14.08,115,0.33,1393,17.50,3.27,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.70
31398,4.69,0.00,14.70,14.36,14.00,115,0.34,1369,17.50,3.22,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.80
31466,4.69,0.00,14.70,14.36,14.08,115,0.34,1379,18.00,3.20,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.80
31536,4.69,0.00,14.70,14.36,14.00,115,0.34,1368,17.50,3.22,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.80
31605,4.69,0.00,14.70,14.36,13.92,115,0.34,1378,17.00,3.21,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.80
31674,4.69,0.00,14.70,14.36,14.08,115,0.34,1372,17.50,3.24,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.80
31743,4.69,0.00,14.70,14.36,14.08,115,0.34,1364,17.00,3.20,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.70
31812,4.69,0.00,14.70,14.36,14.00,115,0.34,1372,17.00,3.22,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.80
31881,4.69,0.00,14.81,14.36,14.00,115,0.34,1355,17.00,3.20,95,0,0.00,7.69,-6.67,7.72,7.84,0,1,0,14.80
31950,4.69,0.00,14.81,14.36,13.92,115,0.34,1367,17.50,3.19,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.70
32019,5.47,0.00,14.81,14.36,13.92,115,0.34,1355,17.00,3.21,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.80
32088,5.47,0.00,14.81,14.36,14.00,115,0.34,1374,17.00,3.21,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.80
32156,5.47,0.00,14.70,14.36,13.92,115,0.34,1374,17.00,3.25,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.80
32226,5.47,0.00,14.81,14.36,14.00,115,0.34,1360,17.00,3.19,95,0,0.00,7.84,-6.53,7.76,7.84,0,1,0,14.80
32295,5.47,0.00,14.81,14.36,14.00,115,0.34,1383,17.00,3.22,95,0,0.00,7.84,-6.53,7.80,7.84,0,1,0,14.80
32363,5.47,0.00,14.81,14.36,14.00,115,0.34,1362,17.00,3.24,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.80
32432,6.25,0.00,14.81,14.36,14.00,115,0.34,1373,17.00,3.20,95,0,0.00,7.84,-6.53,7.76,7.84,0,1,0,14.80
32502,6.25,0.00,14.81,14.36,13.92,115,0.34,1367,17.00,3.25,95,0,0.00,7.84,-6.53,7.76,7.84,0,1,0,14.80
32570,6.25,0.00,14.81,14.36,13.92,115,0.34,1386,16.50,3.24,95,0,0.00,7.84,-6.53,7.80,7.84,0,1,0,14.80
32640,6.25,0.00,14.81,14.36,14.00,115,0.34,1390,17.00,3.26,95,0,0.00,7.84,-6.53,7.80,7.84,0,1,0,14.80
32709,6.25,0.00,14.81,14.36,14.00,115,0.33,1383,16.50,3.27,95,0,0.00,7.84,-6.53,7.80,7.84,0,1,0,14.80
32778,6.25,0.00,14.81,14.36,14.08,115,0.34,1398,16.50,3.26,95,0,0.00,7.84,-6.53,7.80,7.84,0,1,0,14.80
32846,6.25,0.00,14.70,14.36,14.08,115,0.34,1384,16.50,3.29,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.80
32916,6.25,0.00,14.70,14.36,13.92,115,0.33,1413,16.00,3.30,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.80
32985,6.25,0.00,14.70,14.36,14.08,115,0.34,1402,16.50,3.29,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.80
33053,6.25,0.00,14.70,14.36,14.00,115,0.33,1396,16.50,3.30,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.80
33123,6.25,0.00,14.70,14.36,14.00,115,0.34,1403,16.00,3.27,95,0,0.00,7.69,-6.67,7.88,7.84,0,1,0,14.80
33192,6.25,0.00,14.70,14.36,14.00,115,0.33,1397,16.50,3.31,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.70
33261,6.25,0.00,14.70,14.36,14.00,115,0.34,1396,16.50,3.28,95,0,0.00,7.69,-6.67,7.92,7.84,0,1,0,14.70
33330,6.25,0.00,14.70,14.36,14.00,115,0.34,1404,16.50,3.28,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.70
33398,6.25,0.00,14.70,14.36,14.00,115,0.34,1397,16.50,3.29,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.70
33468,6.25,0.00,14.70,14.36,14.00,115,0.34,1397,16.50,3.25,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.70
33537,6.25,0.00,14.59,14.36,14.00,115,0.33,1396,17.00,3.31,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.70
33606,6.25,0.00,14.59,14.36,13.92,115,0.34,1396,16.50,3.28,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.80
33675,6.25,0.00,14.59,14.36,14.00,115,0.33,1416,17.00,3.43,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
33744,6.25,0.00,14.59,14.36,13.92,115,0.34,1387,17.00,3.28,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.60
33813,6.25,0.00,14.59,14.36,13.84,115,0.34,1396,16.50,3.26,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
33881,6.25,0.00,14.59,14.36,14.08,115,0.33,1400,17.00,3.31,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
33951,6.25,0.00,14.59,14.36,14.00,115,0.34,1397,16.50,3.28,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
34020,6.25,0.00,14.59,14.36,14.08,115,0.33,1411,17.00,3.43,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
34089,6.25,0.00,14.59,14.36,14.00,115,0.33,1397,17.00,3.30,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34158,5.47,0.00,14.59,14.36,14.00,115,0.34,1408,16.50,3.28,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
34226,6.25,0.00,14.59,14.36,14.00,115,0.33,1407,17.00,3.30,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
34296,5.47,0.00,14.59,14.36,14.00,115,0.33,1398,16.50,3.17,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
34365,5.47,0.00,14.59,14.36,14.00,115,0.34,1406,17.00,3.26,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34434,5.47,0.00,14.59,14.36,13.92,115,0.33,1392,17.00,3.31,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34503,5.47,0.00,14.59,14.36,14.08,115,0.34,1396,17.00,3.28,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
34572,5.47,0.00,14.59,14.36,14.00,115,0.34,1391,17.00,3.26,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34641,5.47,0.00,14.59,14.36,14.00,115,0.34,1389,17.00,3.28,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
34710,5.47,0.00,14.59,14.36,14.00,115,0.34,1387,17.00,3.24,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34779,5.47,0.00,14.59,14.36,13.92,115,0.34,1382,17.00,3.27,95,0,0.00,7.69,-6.67,7.84,7.84,0,1,0,14.50
34848,5.47,0.00,14.59,14.36,13.92,115,0.34,1390,17.00,3.26,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34916,5.47,0.00,14.59,14.36,14.08,115,0.34,1401,17.00,3.29,95,0,0.00,7.69,-6.67,7.80,7.84,0,1,0,14.50
34986,5.47,0.00,14.59,14.36,13.92,115,0.34,1388,17.00,3.27,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
35055,5.47,0.00,14.59,14.36,14.00,115,0.33,1406,16.50,3.28,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
35124,5.47,0.00,14.59,14.36,13.92,115,0.33,1404,16.50,3.33,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
35193,5.47,0.00,14.59,14.36,14.00,115,0.33,1402,16.50,3.29,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
35262,5.47,0.00,14.47,14.36,14.00,115,0.33,1408,17.00,3.44,95,0,0.00,7.69,-6.67,7.76,7.84,0,1,0,14.50
35331,4.69,0.00,14.59,14.36,13.92,117,0.33,1396,17.00,3.29,95,0,0.00,7.55,-6.82,7.72,7.84,0,1,0,14.50
35400,4.69,0.00,14.47,14.36,14.00,117,0.33,1412,17.00,3.28,95,0,0.00,7.55,-6.82,7.76,7.84,0,1,0,14.50
35469,4.69,0.00,14.59,14.36,14.08,117,0.33,1402,17.00,3.29,95,0,0.00,7.55,-6.82,7.72,7.84,0,1,0,14.50
35538,4.69,0.00,14.47,14.36,14.08,117,0.33,1392,17.00,3.29,95,0,0.00,7.55,-6.82,7.76,7.84,0,1,0,14.50
35607,4.69,0.00,14.59,14.36,14.00,117,0.34,1392,17.00,3.24,95,0,0.00,7.55,-6.82,7.72,7.84,0,1,0,14.50
35676,4.69,0.00,14.59,14.36,14.08,117,0.33,1386,17.00,3.28,95,0,0.00,7.55,-6.82,7.80,7.84,0,1,0,14.50
35745,4.69,0.00,14.47,14.36,13.92,117,0.33,1400,16.50,3.27,95,0,0.00,7.55,-6.82,7.72,7.84,0,1,0,14.50
35817,4.69,0.00,14.59,14.36,14.08,117,0.33,1402,17.00,3.29,95,0,0.00,7.55,-6.82,7.68,7.84,0,1,0,14.50
35883,4.69,0.00,14.47,14.36,14.00,117,0.33,1380,17.00,3.24,95,0,0.00,7.55,-6.82,7.68,7.84,0,1,0,14.50
35952,4.69,0.00,14.59,14.36,14.08,117,0.33,1384,17.00,3.23,95,0,0.00,7.55,-6.82,7.76,7.84,0,1,0,14.50
36021,4.69,0.00,14.59,14.36,14.00,117,0.33,1380,17.00,3.27,95,0,0.00,7.55,-6.82,7.72,7.84,0,1,0,14.50
36089,4.69,0.00,14.59,14.36,13.92,117,0.33,1398,17.00,3.25,95,0,0.00,7.55,-6.82,7.68,7.84,0,1,0,14.50
36159,4.69,0.00,14.59,14.36,14.00,117,0.33,1402,17.00,3.29,95,0,0.00,7.55,-6.82,7.68,7.84,0,1,0,14.50
36228,4.69,0.00,14.70,14.36,14.08,117,0.34,1374,17.00,3.22,95,0,0.00,7.55,-6.82,7.72,7.84,0,1,0,14.50
36297,4.69,0.00,14.70,14.36,14.00,117,0.33,1404,17.00,3.27,95,0,0.00,7.55,-6.82,7.68,7.84,0,1,0,14.50
36366,4.69,0.00,14.70,14.36,13.92,117,0.33,1382,17.00,3.26,95,0,0.00,7.55,-6.82,7.64,7.84,0,1,0,14.50
36435,4.69,0.00,14.59,14.36,13.92,117,0.33,1398,17.00,3.26,95,0,0.00,7.55,-6.82,7.64,7.84,0,1,0,14.60
36504,4.69,0.00,14.59,14.36,13.92,117,0.33,1384,17.00,3.27,95,0,0.00,7.55,-6.82,7.64,7.84,0,1,0,14.70
36573,4.69,0.00,14.59,14.36,14.00,117,0.33,1383,17.00,3.25,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.60
36642,4.69,0.00,14.59,14.36,14.00,117,0.33,1396,17.00,3.26,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.60
36710,4.69,0.00,14.59,14.36,14.00,117,0.33,1383,17.00,3.27,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.50
36780,4.69,0.00,14.59,14.36,13.84,117,0.33,1391,17.00,3.25,95,0,0.00,7.55,-6.82,7.56,7.84,0,1,0,14.50
36849,4.69,0.00,14.59,14.36,14.08,117,0.33,1387,17.00,3.27,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.60
36918,4.69,0.00,14.59,14.36,14.00,117,0.33,1385,17.00,3.25,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.50
36988,4.69,0.00,14.59,14.36,14.00,117,0.33,1385,17.00,3.22,95,0,0.00,7.55,-6.82,7.64,7.84,0,1,0,14.50
37056,4.69,0.00,14.59,14.36,14.00,117,0.33,1370,17.50,3.24,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.50
37125,4.69,0.00,14.59,14.36,14.00,117,0.33,1379,17.00,3.22,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.50
37194,4.69,0.00,14.59,14.36,13.92,117,0.33,1368,17.50,3.24,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.60
37263,4.69,0.00,14.59,14.36,14.00,117,0.34,1372,17.00,3.19,95,0,0.00,7.55,-6.82,7.60,7.84,0,1,0,14.60
37331,4.69,0.00,14.59,14.36,14.08,117,0.33,1378,17.00,3.23,95,0,0.00,7.55,-6.82,7.64,7.84,0,1,0,14.60
