Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
211671,7.03,0.78,1,14.36,13.92,8,14.71,169,0.34,0.34,812,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.61,5.10,15.10
211775,7.03,0.78,1,14.36,14.08,8,14.71,169,0.34,0.35,813,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.72,5.10,15.10
211879,7.03,0.78,1,14.36,13.92,8,14.71,169,0.34,0.35,814,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.81,5.10,15.00
211983,7.81,0.78,1,14.36,13.84,8,14.70,169,0.34,0.35,837,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.75,5.10,15.10
212087,7.81,0.78,1,14.36,13.84,8,14.70,169,0.34,0.33,845,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.42,4.58,5.10,15.10
212191,7.03,0.78,1,14.36,13.92,8,14.70,169,0.34,0.34,834,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.42,4.69,5.10,15.10
212295,7.03,0.78,1,14.36,13.92,8,14.70,169,0.34,0.33,846,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.72,5.10,15.00
212399,7.03,0.78,1,14.36,13.92,8,14.70,169,0.33,0.33,842,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.69,5.10,14.70
212502,7.03,0.78,1,14.36,13.84,8,14.69,169,0.33,0.34,862,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,8.27,4.78,5.10,14.80
212607,7.03,0.78,1,14.36,13.84,8,14.70,169,0.33,0.34,835,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.78,5.10,14.80
212711,7.03,0.78,1,14.36,14.00,8,14.70,169,0.33,0.34,845,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.75,5.10,14.70
212815,7.03,0.78,1,14.36,13.92,8,14.70,169,0.34,0.34,842,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.81,5.10,14.70
212919,7.03,0.78,1,14.36,14.00,8,14.70,169,0.34,0.34,842,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.81,5.10,14.80
213023,7.03,0.78,1,14.36,13.92,8,14.70,169,0.34,0.33,838,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.72,5.10,14.80
213127,7.03,0.78,1,14.36,14.00,8,14.70,169,0.34,0.34,852,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.75,5.10,14.50
213231,7.03,0.78,1,14.36,13.92,8,14.70,169,0.34,0.33,844,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,8.13,4.75,5.10,14.50
213336,6.25,0.78,1,14.36,13.92,8,14.70,169,0.34,0.34,852,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.84,5.10,14.50
213441,6.25,0.78,1,14.36,14.00,8,14.70,169,0.34,0.34,842,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.81,5.10,14.50
213546,6.25,0.78,1,14.36,14.00,8,14.70,169,0.33,0.34,856,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.13,4.72,5.10,14.50
213650,6.25,0.78,1,14.36,13.84,8,14.70,169,0.33,0.32,842,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.58,5.10,14.50
213754,6.25,0.78,1,14.36,13.92,8,14.70,169,0.33,0.33,845,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.13,4.69,5.10,14.60
213858,6.25,0.78,1,14.36,13.92,8,14.70,169,0.33,0.34,855,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.84,5.10,14.50
213962,5.47,0.78,1,14.36,14.00,8,14.70,169,0.33,0.34,843,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.13,4.72,5.10,14.50
214066,5.47,0.78,1,14.36,13.92,8,14.70,169,0.33,0.32,854,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.55,5.10,14.40
214170,5.47,0.78,1,14.36,13.84,8,14.70,169,0.33,0.32,838,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.13,4.47,5.10,14.40
214275,5.47,0.78,1,14.36,13.92,8,14.70,169,0.33,0.33,822,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,8.13,4.58,5.10,14.50
214378,5.47,0.78,1,14.36,14.00,8,14.71,169,0.33,0.34,815,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.69,5.10,14.60
214483,5.47,0.78,1,14.36,13.84,8,14.70,169,0.34,0.34,824,0.00,1.00,0,0.5000,18.00,99,0,0.00,2,8.27,4.66,5.10,14.70
214586,5.47,0.78,1,14.36,14.00,8,14.71,169,0.34,0.34,810,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.69,5.10,14.50
214691,6.25,0.78,1,14.36,13.84,8,14.71,169,0.34,0.36,806,0.00,1.00,0,0.5000,18.00,99,0,0.00,2,8.42,4.81,5.10,14.60
214795,6.25,0.78,1,14.36,13.92,8,14.70,169,0.34,0.34,827,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.75,5.10,14.80
214899,6.25,0.78,1,14.36,13.92,8,14.71,169,0.34,0.35,812,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.75,5.10,14.70
215002,6.25,0.78,1,14.36,14.00,8,14.70,169,0.35,0.35,823,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,8.42,4.78,5.10,14.80
215106,6.25,0.78,1,14.36,14.00,8,14.70,169,0.35,0.35,817,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.87,5.10,14.90
215211,6.25,0.78,1,14.36,13.92,8,14.70,169,0.35,0.35,834,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.78,5.10,14.90
215314,6.25,0.78,1,14.36,13.92,8,14.70,169,0.34,0.34,839,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.42,4.69,5.10,14.80
215419,6.25,0.78,1,14.36,13.76,8,14.70,169,0.34,0.33,847,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.72,5.10,14.70
215522,6.25,0.78,1,14.36,13.92,8,14.69,169,0.34,0.33,879,0.00,1.00,0,0.5000,14.50,99,0,0.00,2,8.27,4.90,5.10,14.70
215627,5.47,0.78,1,14.36,14.00,8,14.70,169,0.34,0.33,853,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.72,5.10,14.70
215730,5.47,0.78,1,14.36,13.92,8,14.70,169,0.34,0.34,849,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.75,5.10,14.60
215835,5.47,0.78,1,14.36,13.84,8,14.70,169,0.33,0.34,845,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.13,4.75,5.10,14.50
215939,5.47,0.78,1,14.36,13.92,8,14.70,169,0.33,0.33,850,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.69,5.10,14.50
216042,5.47,0.78,1,14.36,13.84,8,14.70,169,0.34,0.34,833,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.78,5.10,14.50
216147,5.47,0.78,1,14.36,14.00,8,14.70,169,0.34,0.34,838,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.66,5.10,14.50
216251,5.47,0.78,1,14.36,14.00,8,14.70,169,0.34,0.35,814,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.72,5.10,14.60
216355,4.69,0.78,1,14.36,13.92,8,14.70,169,0.34,0.35,826,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.81,5.10,14.50
216459,4.69,0.78,1,14.36,13.92,8,14.70,169,0.34,0.35,814,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.75,5.10,14.40
216563,4.69,0.78,1,14.36,13.92,8,14.71,169,0.34,0.35,812,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,8.42,4.69,5.10,14.40
216666,4.69,0.78,1,14.36,13.92,8,14.70,169,0.35,0.35,819,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.84,5.10,14.50
216771,4.69,0.78,1,14.36,13.92,8,14.70,169,0.35,0.35,820,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.87,5.10,14.50
216875,4.69,1.56,1,14.36,13.92,8,14.70,169,0.35,0.35,836,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.42,4.81,5.10,14.50
216979,4.69,1.56,1,14.36,14.00,8,14.70,169,0.35,0.34,838,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.84,5.10,14.60
217083,4.69,1.56,1,14.36,13.92,8,14.70,169,0.34,0.35,853,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.87,5.10,14.60
217187,4.69,1.56,1,14.36,14.00,8,14.70,169,0.34,0.32,850,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.61,5.10,14.60
217291,4.69,1.56,1,14.36,14.08,8,14.70,169,0.33,0.33,856,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.27,4.66,5.10,14.70
217395,4.69,1.56,1,14.36,13.92,8,14.70,169,0.33,0.32,854,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,8.13,4.66,5.10,14.60
217499,4.69,1.56,1,14.36,14.00,8,14.69,169,0.33,0.33,867,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.66,5.10,14.60
217603,4.69,1.56,1,14.36,13.84,8,14.70,169,0.33,0.33,853,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.75,5.10,14.50
217707,4.69,1.56,1,14.36,13.92,8,14.70,169,0.33,0.33,856,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.69,5.10,14.50
217811,4.69,1.56,1,14.36,14.00,8,14.70,169,0.33,0.34,840,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,8.13,4.84,5.10,14.50
217915,4.69,1.56,1,14.36,13.92,8,14.70,169,0.33,0.35,830,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.13,4.78,5.10,14.60
218019,4.69,1.56,1,14.36,13.92,8,14.70,169,0.34,0.34,837,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.75,5.10,14.50
218123,4.69,1.56,1,14.36,13.92,8,14.70,169,0.34,0.35,818,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,8.27,4.90,3.53,14.80
218227,4.69,1.56,1,14.36,13.92,8,14.69,169,0.32,0.29,881,0.00,1.07,0,0.5000,15.00,99,0,0.00,2,7.69,4.17,3.92,14.80
218331,4.69,1.56,1,14.36,13.44,8,14.68,169,0.29,0.25,902,0.00,1.12,0,0.5000,13.50,99,0,0.00,2,7.40,3.72,3.92,14.90
218435,4.69,1.56,1,14.36,14.08,8,14.68,169,0.28,0.26,918,0.00,1.00,0,0.5000,12.50,99,0,0.00,2,7.11,3.92,3.92,14.70
218539,4.69,1.56,1,14.36,14.00,8,14.68,169,0.27,0.26,902,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,6.96,3.92,3.92,14.70
218643,3.91,1.56,1,14.36,13.84,8,14.69,169,0.27,0.26,888,0.00,1.00,0,0.5000,14.50,99,0,0.00,2,6.82,3.87,3.92,14.20
218747,3.12,1.56,1,14.36,13.92,8,14.69,169,0.26,0.26,889,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,6.67,3.87,3.92,14.40
218851,3.12,1.56,1,14.36,14.00,8,14.69,169,0.26,0.26,873,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,6.67,3.82,3.92,14.30
218955,2.34,1.56,1,14.36,14.00,8,14.69,169,0.26,0.26,870,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,6.67,3.82,3.92,14.20
219059,2.34,1.56,1,14.36,14.00,8,14.70,169,0.26,0.27,854,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,6.67,3.87,3.92,14.10
219163,1.56,1.56,1,14.36,13.92,8,14.70,169,0.26,0.27,852,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,6.67,3.82,3.92,14.00
219267,0.78,1.56,1,14.36,13.92,8,14.64,169,0.26,0.27,812,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,6.67,3.75,3.92,13.90
219371,0.00,1.56,1,14.36,13.92,8,14.71,169,0.26,0.28,808,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,6.67,3.72,3.92,13.90
219475,0.00,1.56,1,14.36,13.92,8,14.70,169,0.26,0.27,813,0.00,1.00,0,0.5000,19.00,99,0,0.00,2,6.67,3.62,3.92,13.90
219579,-0.78,1.56,1,14.36,14.08,8,14.71,169,0.26,0.27,781,0.00,1.00,0,0.5000,21.50,99,0,0.00,2,6.82,3.62,3.53,13.90
219683,-0.78,1.56,1,14.36,14.00,8,14.71,169,0.27,0.28,783,0.00,1.00,0,0.5000,21.50,99,0,0.00,2,6.82,3.58,3.53,13.90
219787,-1.56,1.56,1,14.36,13.92,8,14.71,169,0.27,0.27,787,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,6.82,3.60,3.53,13.80
219891,-1.56,1.56,1,14.36,14.00,8,14.71,169,0.27,0.28,759,0.00,1.00,0,0.5000,21.50,99,0,0.00,2,6.96,3.60,3.53,13.80
219995,-2.34,1.56,1,14.36,13.92,8,14.71,169,0.27,0.28,771,0.00,1.00,0,0.5000,21.00,99,0,0.00,2,6.96,3.53,3.53,13.80
220099,-2.34,1.56,1,14.36,13.92,8,14.71,169,0.27,0.28,755,0.00,1.00,0,0.5000,21.50,99,0,0.00,2,6.96,3.58,3.53,13.90
220203,-2.34,1.56,1,14.36,14.00,8,14.71,169,0.28,0.29,731,0.00,1.00,0,0.5000,21.50,99,0,0.00,2,6.96,3.62,3.53,13.90
220307,-2.34,1.56,1,14.36,13.76,8,14.71,169,0.28,0.30,726,0.00,1.00,0,0.5000,22.00,99,0,0.00,2,7.11,3.58,3.53,13.90
220411,-2.34,1.56,1,14.36,14.00,8,14.71,169,0.28,0.30,719,0.00,1.00,0,0.5000,22.00,99,0,0.00,2,7.11,3.53,3.53,14.00
220515,-2.34,1.56,1,14.36,13.92,8,14.71,169,0.28,0.29,720,0.00,1.00,0,0.5000,22.00,99,0,0.00,2,7.25,3.50,3.53,14.00
220619,-2.34,1.56,1,14.36,13.52,8,14.71,169,0.28,0.28,726,0.00,1.00,0,0.5000,20.50,99,0,0.00,2,7.25,3.50,3.53,14.20
220723,-2.34,1.56,1,14.36,14.08,8,14.71,169,0.28,0.29,724,0.00,1.00,0,0.5000,21.00,99,0,0.00,2,7.25,3.53,3.53,14.30
220827,-2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,714,0.00,1.00,0,0.5000,21.50,99,0,0.00,2,7.25,3.55,3.53,14.40
220931,-2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,725,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,7.40,3.53,3.53,14.40
221034,-2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,720,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,7.40,3.58,3.53,14.50
221139,-2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,716,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,7.40,3.50,3.53,14.40
221243,-2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,725,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,7.40,3.62,3.53,14.50
221347,-2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.30,711,0.00,1.00,0,0.5000,20.00,99,0,0.00,2,7.40,3.53,3.53,14.40
221451,-2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.29,708,0.00,1.00,0,0.5000,18.50,99,0,0.00,2,7.55,3.48,3.92,14.90
221555,-1.56,1.56,1,14.36,13.84,8,14.71,169,0.29,0.29,721,0.00,1.00,0,0.5000,18.00,99,0,0.00,2,7.55,3.53,3.92,14.80
221659,-1.56,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,705,0.00,1.00,0,0.5000,18.50,99,0,0.00,2,7.55,3.67,3.92,14.80
221763,-1.56,1.56,1,14.36,13.92,8,14.71,169,0.30,0.31,716,0.00,1.00,0,0.5000,18.00,99,0,0.00,2,7.69,3.67,3.92,14.80
221867,-1.56,1.56,1,14.36,13.92,8,14.71,169,0.30,0.31,707,0.00,1.00,0,0.5000,19.00,99,0,0.00,2,7.69,3.62,3.92,14.80
221971,-1.56,1.56,1,14.36,13.92,8,14.71,169,0.30,0.31,716,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,7.69,3.67,3.92,15.00
222075,-0.78,1.56,1,14.36,13.84,8,14.71,169,0.30,0.31,732,0.00,1.00,0,0.5000,17.50,99,0,0.00,2,7.69,3.67,3.92,14.90
222179,-0.78,1.56,1,14.36,13.92,8,14.71,169,0.30,0.31,710,0.00,1.00,0,0.5000,18.00,99,0,0.00,2,7.69,3.70,3.92,15.00
222283,-0.78,1.56,1,14.36,13.92,8,14.71,169,0.30,0.31,719,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.69,3.72,3.92,15.00
222387,0.00,1.56,1,14.36,13.84,8,14.71,169,0.31,0.32,697,0.00,1.00,0,0.5000,19.00,99,0,0.00,2,7.84,3.77,3.92,15.10
222491,0.00,1.56,1,14.36,13.92,8,14.71,169,0.31,0.32,716,0.00,1.00,0,0.5000,18.00,99,0,0.00,2,7.84,3.77,3.92,15.30
222595,0.00,1.56,1,14.36,14.00,8,14.71,169,0.31,0.31,734,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.84,3.75,3.92,15.20
222699,0.78,1.56,1,14.36,13.92,8,14.71,169,0.31,0.31,713,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.84,3.80,3.92,15.30
222803,0.78,1.56,1,14.36,14.00,8,14.71,169,0.31,0.32,731,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.84,3.92,3.92,15.20
222907,0.78,1.56,1,14.36,13.76,8,14.71,169,0.31,0.31,762,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.84,3.87,3.92,15.30
223011,1.56,1.56,1,14.36,13.92,8,14.71,169,0.31,0.31,764,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.84,3.90,3.92,15.30
223115,1.56,1.56,1,14.36,14.00,8,14.71,169,0.30,0.30,765,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.69,3.87,3.92,15.30
223219,1.56,1.56,1,14.36,13.84,8,14.71,169,0.30,0.30,780,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,7.69,3.92,3.92,15.50
223323,2.34,1.56,1,14.36,14.00,8,14.71,169,0.30,0.30,768,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.69,3.90,3.92,15.30
223427,2.34,1.56,1,14.36,14.00,8,14.71,169,0.30,0.29,776,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.55,3.85,3.92,15.40
223531,2.34,1.56,1,14.36,14.00,8,14.71,169,0.30,0.30,776,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.55,3.85,3.92,15.40
223635,2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,791,0.00,1.00,0,0.5000,15.00,99,0,0.00,2,7.55,3.87,3.92,15.30
223739,2.34,1.56,1,14.36,13.84,8,14.71,169,0.29,0.30,788,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,7.55,3.90,3.92,15.30
223843,2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,795,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.55,3.92,3.92,15.30
223947,2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.29,794,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,7.40,3.90,3.92,15.00
224051,2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,798,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,7.40,3.90,3.92,15.00
224155,2.34,1.56,1,14.36,13.84,8,14.71,169,0.29,0.29,796,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.40,3.82,3.92,15.00
224259,2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,761,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.40,3.80,3.92,14.80
224363,2.34,1.56,1,14.36,13.84,8,14.71,169,0.29,0.30,783,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.40,3.90,3.92,14.80
224467,2.34,1.56,1,14.36,13.52,8,14.71,169,0.29,0.30,790,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.40,3.92,3.92,14.90
224571,2.34,1.56,1,14.36,14.08,8,14.71,169,0.29,0.30,768,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.40,3.82,3.92,14.70
224675,2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,784,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.40,3.87,3.92,14.80
224779,2.34,1.56,1,14.36,13.84,8,14.71,169,0.29,0.30,780,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.40,3.90,3.92,14.90
224884,2.34,1.56,1,14.36,14.00,8,14.71,169,0.30,0.31,772,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.40,3.98,3.92,14.80
224987,2.34,1.56,1,14.36,14.00,8,14.71,169,0.30,0.31,781,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,7.40,4.01,3.92,14.70
225091,2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,794,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.40,3.92,3.92,14.70
225195,2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,794,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.40,3.90,3.92,14.90
225300,2.34,1.56,1,14.36,14.00,8,14.71,169,0.29,0.30,791,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.40,3.95,3.92,14.70
225403,2.34,1.56,1,14.36,13.92,8,14.71,169,0.29,0.29,791,0.00,1.00,0,0.5000,16.00,99,0,0.00,2,7.25,3.90,3.92,14.80
225507,1.56,1.56,1,14.36,14.00,8,14.71,169,0.29,0.29,796,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.25,3.90,3.92,14.90
225611,1.56,1.56,1,14.36,13.76,8,14.70,169,0.29,0.29,815,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,7.25,3.90,3.92,14.60
225715,1.56,1.56,1,14.36,14.00,8,14.70,169,0.29,0.28,804,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.25,3.87,3.92,14.60
225819,1.56,1.56,1,14.36,13.52,8,14.70,169,0.28,0.29,810,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.25,3.85,5.49,14.60
225924,1.56,1.56,1,14.36,13.68,8,14.71,171,0.29,0.29,797,0.00,1.00,0,0.5000,16.50,99,0,0.00,2,7.25,3.90,5.49,14.50
226028,0.78,1.56,1,14.36,14.00,8,14.71,171,0.31,0.36,765,0.00,0.87,0,0.5000,17.50,99,0,0.00,2,7.69,4.61,5.49,14.50
226131,0.78,1.56,1,14.36,13.92,8,14.71,171,0.33,0.37,781,0.00,0.89,0,0.5000,17.00,99,0,0.00,2,7.98,4.72,5.10,14.40
226236,0.78,1.56,1,14.36,13.92,8,14.71,171,0.34,0.36,780,0.00,1.00,0,0.5000,17.00,99,0,0.00,2,8.27,4.78,5.10,14.40
226339,0.78,1.56,1,14.36,13.84,8,14.71,171,0.34,0.37,771,0.00,0.99,0,0.5000,17.00,99,0,0.00,2,8.42,4.75,5.10,14.40
226445,1.56,1.56,1,14.36,13.92,8,14.71,171,0.36,0.38,756,0.00,0.99,0,0.5000,17.50,99,0,0.00,2,8.56,4.81,5.10,14.40
226548,1.56,1.56,1,14.36,13.84,8,14.71,171,0.37,0.40,745,0.00,0.99,0,0.5000,18.50,99,0,0.00,2,8.71,4.90,5.49,14.60
226652,2.34,1.56,1,14.36,13.92,8,14.71,171,0.37,0.38,746,0.00,0.99,0,0.5000,18.00,99,0,0.00,2,8.85,4.78,5.49,15.00
226757,2.34,1.56,1,14.36,14.00,8,14.71,171,0.37,0.37,764,0.00,0.99,0,0.5000,17.50,99,0,0.00,2,9.00,4.75,5.49,15.00
226861,3.12,1.56,1,14.36,13.92,8,14.71,171,0.37,0.38,778,0.00,0.99,0,0.5000,17.00,99,0,0.00,2,9.14,4.87,5.49,15.30
226966,3.91,1.56,1,14.36,13.92,8,14.71,171,0.37,0.37,797,0.00,0.99,0,0.5000,16.50,99,0,0.00,2,9.14,4.96,5.49,15.40
227070,4.69,1.56,1,14.36,13.92,8,14.70,171,0.37,0.36,806,0.00,0.99,0,0.5000,16.00,99,0,0.00,2,9.14,4.81,5.49,15.40
227173,4.69,1.56,1,14.36,14.00,8,14.70,171,0.37,0.36,818,0.00,0.99,0,0.5000,15.00,99,0,0.00,2,9.00,4.99,5.49,15.60
227278,5.47,1.56,1,14.36,14.00,8,14.70,171,0.36,0.36,844,0.00,1.00,0,0.5000,14.00,99,0,0.00,2,9.00,4.99,5.49,15.50
227382,5.47,1.56,1,14.36,14.00,8,14.70,171,0.36,0.36,833,0.00,1.00,0,0.5000,13.50,99,0,0.00,2,8.85,5.09,5.49,15.30
227486,6.25,1.56,1,14.36,13.92,8,14.70,171,0.36,0.36,846,0.00,1.00,0,0.5000,14.50,99,0,0.00,2,8.85,4.96,5.49,15.60
227590,6.25,1.56,1,14.36,13.92,8,14.69,171,0.36,0.35,850,0.00,1.00,0,0.5000,13.50,99,0,0.00,2,8.71,4.96,5.49,15.60
227694,6.25,1.56,1,14.36,14.00,8,14.69,171,0.35,0.35,864,0.00,1.00,0,0.5000,13.50,99,0,0.00,2,8.71,5.03,5.49,15.50
227798,6.25,1.56,1,14.36,13.92,8,14.69,171,0.35,0.34,864,0.00,1.00,0,0.5000,13.00,99,0,0.00,2,8.56,4.93,5.49,15.50
227902,6.25,1.56,1,14.36,14.00,8,14.69,171,0.35,0.35,867,0.00,1.00,0,0.5000,14.50,99,0,0.00,2,8.56,5.06,5.49,15.40
228006,6.25,1.56,1,14.36,13.92,8,14.69,171,0.35,0.36,868,0.00,1.00,0,0.5000,14.00,99,0,0.00,2,8.56,5.18,5.49,15.20
228110,6.25,1.56,1,14.36,13.92,8,14.69,171,0.35,0.36,870,0.00,1.00,0,0.5000,14.50,99,0,0.00,2,8.56,5.15,5.49,15.10
228214,7.03,1.56,1,14.36,13.84,8,14.69,171,0.35,0.35,867,0.00,1.00,0,0.5000,14.50,99,0,0.00,2,8.42,5.09,5.49,15.00
228318,6.25,1.56,1,14.36,13.92,8,14.69,171,0.35,0.36,883,0.00,1.00,0,0.5000,15.50,99,0,0.00,2,8.42,5.24,5.49,15.00
