Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Learning Airflow Range (Current)* (offset),Atmospheric Pressure (psi),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target (4-byte)* (estimated AFR),Coolant Temperature (F),Engine Load (4-Byte)* (g/rev),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (4-byte)* (lambda),Gear (Calculated)* (position),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Intake VVT Advance Angle Right (degrees),Knock Correction Advance (degrees),Knock Sum* (count),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Throttle Opening Angle (%),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
92268,8.59,0.00,1,14.51,14.00,8,14.66,138,0.30,0.29,1097,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.47,6.27,14.60
92372,8.59,0.00,1,14.51,14.00,8,14.66,138,0.30,0.30,1103,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.47,6.27,14.80
92476,8.59,0.00,1,14.51,14.08,8,14.66,138,0.30,0.30,1108,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.63,6.27,14.70
92580,9.38,0.00,2,14.51,14.00,8,14.66,138,0.30,0.31,1115,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.76,6.27,14.70
92685,9.38,0.00,2,14.51,13.92,8,14.66,138,0.30,0.31,1116,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.63,6.27,14.90
92791,10.16,0.00,2,14.51,13.92,8,14.66,138,0.30,0.30,1105,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.57,6.27,14.90
92895,10.16,0.00,1,14.51,14.00,8,14.66,138,0.30,0.30,1114,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.60,6.27,14.90
93000,10.16,0.00,1,14.51,14.00,8,14.66,138,0.30,0.31,1117,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.69,6.27,14.90
93104,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.31,1114,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.55,5.66,6.27,14.80
93208,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.31,1124,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.55,5.69,6.27,14.90
93313,10.94,0.00,2,14.51,14.00,8,14.66,138,0.30,0.30,1127,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.73,6.27,15.10
93416,10.94,0.00,2,14.51,14.00,8,14.65,138,0.30,0.30,1134,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.55,5.69,6.27,15.00
93520,10.94,0.00,2,14.51,14.00,8,14.65,138,0.30,0.30,1134,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.55,5.76,6.27,14.90
93625,10.94,0.00,2,14.51,14.08,8,14.65,138,0.30,0.30,1143,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.76,6.27,14.90
93728,10.94,0.00,2,14.51,14.00,8,14.65,138,0.30,0.30,1137,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.50,6.27,14.90
93832,10.94,0.00,1,14.51,14.00,8,14.65,138,0.30,0.30,1144,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.63,6.27,14.70
93937,10.94,0.00,2,14.51,13.84,8,14.65,138,0.30,0.29,1141,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.69,6.27,15.10
94040,10.94,0.00,2,14.51,13.92,8,14.65,138,0.30,0.29,1160,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.25,5.63,6.27,14.50
94144,10.16,0.00,2,14.51,14.00,8,14.65,138,0.29,0.30,1150,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.69,6.27,14.60
94249,10.16,0.00,2,14.51,13.92,8,14.65,138,0.29,0.29,1145,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.47,6.27,14.50
94352,10.16,0.00,1,14.51,13.92,8,14.66,138,0.29,0.30,1136,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.76,6.27,14.50
94456,10.94,0.00,2,14.51,13.92,8,14.65,138,0.30,0.30,1138,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.76,6.27,14.50
94560,10.94,0.00,2,14.51,13.92,8,14.65,138,0.30,0.30,1138,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.76,6.27,14.60
94665,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.30,1135,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.69,6.27,14.70
94769,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.30,1121,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.63,6.27,14.70
94873,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.30,1126,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.70
94976,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.30,1119,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.50
95080,10.16,0.00,2,14.51,14.00,8,14.66,138,0.30,0.30,1121,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.69,6.27,14.50
95185,10.16,0.00,2,14.51,14.08,8,14.66,138,0.30,0.30,1117,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.50
95289,10.16,0.00,1,14.51,14.08,8,14.66,138,0.30,0.30,1122,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.60
95393,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.29,1122,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.60
95497,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1124,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.50
95601,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1116,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.50
95705,9.38,0.00,1,14.51,14.00,8,14.66,140,0.30,0.31,1107,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.50
95809,9.38,0.00,1,14.51,14.00,8,14.66,140,0.30,0.31,1108,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.57,6.27,14.50
95912,9.38,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1109,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.50,6.27,14.40
96017,10.16,0.00,1,14.51,13.84,8,14.66,140,0.30,0.29,1092,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.41,6.27,14.50
96121,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1100,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.60
96225,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.29,1100,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.55,5.37,6.27,14.50
96329,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.29,1102,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.70
96433,10.16,0.00,1,14.51,14.00,8,14.66,140,0.29,0.29,1112,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.70
96537,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.29,1101,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.70
96641,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1104,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.80
96745,10.94,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1113,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.69,6.27,14.70
96849,10.94,0.00,2,14.51,14.00,8,14.66,140,0.30,0.30,1117,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.50,6.27,14.80
96953,10.94,0.00,1,14.51,14.08,8,14.66,140,0.30,0.29,1124,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.37,6.27,14.80
97057,10.94,0.00,1,14.51,14.00,8,14.66,140,0.30,0.29,1124,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.41,6.27,14.80
97160,10.94,0.00,1,14.51,14.08,8,14.66,140,0.29,0.29,1116,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.50,6.27,14.80
97265,10.16,0.00,1,14.51,13.92,8,14.66,140,0.29,0.30,1124,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.70
97369,10.16,0.00,1,14.51,14.08,8,14.66,140,0.29,0.30,1119,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.80
97473,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1112,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.50
97577,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1116,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.50
97681,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1103,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.60
97785,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1120,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.60
97889,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1116,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.70
97993,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.30,1105,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.53,6.27,14.70
98097,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1112,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.50
98200,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1111,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.50
98305,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1119,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.53,6.27,14.50
98409,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1102,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.53,6.27,14.60
98513,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.31,1087,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.60
98617,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.31,1101,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.63,6.27,14.60
98721,10.16,0.00,2,14.51,14.00,8,14.66,140,0.30,0.30,1084,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.50
98825,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.29,1102,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.47,6.27,14.50
98929,9.38,0.00,1,14.51,13.92,8,14.66,140,0.30,0.29,1100,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.50
99033,9.38,0.00,1,14.51,14.08,8,14.66,140,0.30,0.29,1100,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.53,6.27,14.50
99137,9.38,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1095,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.47,6.27,14.50
99240,9.38,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1099,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.50
99345,9.38,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1106,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.41,6.27,14.50
99449,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1098,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.60
99553,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1099,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.53,6.27,14.40
99657,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1101,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.50
99761,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.31,1104,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.53,6.27,14.80
99865,10.16,0.00,1,14.51,14.00,8,14.67,140,0.30,0.31,1096,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,14.70
99969,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1096,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.47,6.27,14.70
100073,10.16,0.00,1,14.51,14.00,8,14.67,140,0.30,0.30,1089,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.70
100177,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.30,1096,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.41,6.27,14.80
100282,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.30,1105,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.53,6.27,14.80
100386,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1116,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.70
100490,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.31,1113,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.69,6.27,14.80
100594,10.16,0.00,2,14.51,13.92,8,14.66,140,0.30,0.30,1105,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.70
100698,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.29,1102,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.37,6.27,14.70
100802,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.30,1104,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.47,6.27,14.80
100906,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1113,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,14.70
101010,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1099,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.53,6.27,14.80
101114,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.29,1104,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.57,6.27,14.60
101218,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.29,1116,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.44,6.27,14.50
101322,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.29,1118,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.47,6.27,14.70
101426,10.16,0.00,1,14.51,14.00,8,14.66,140,0.29,0.29,1112,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.50,6.27,14.70
101530,10.16,0.00,1,14.51,14.08,8,14.66,140,0.29,0.30,1115,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.70
101634,10.16,0.00,1,14.51,14.08,8,14.66,140,0.30,0.30,1104,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.63,6.27,14.50
101738,10.16,0.00,1,14.51,13.92,8,14.66,140,0.30,0.30,1118,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.60,6.27,14.60
101843,10.16,0.00,1,14.51,14.00,8,14.66,140,0.30,0.30,1113,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.50,6.27,14.50
101946,10.16,0.00,1,14.51,14.00,8,14.66,142,0.30,0.29,1118,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.34,6.27,14.50
102050,9.38,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1104,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.34,6.27,14.60
102154,9.38,0.00,1,14.51,14.00,8,14.66,142,0.29,0.30,1107,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.28,6.27,14.50
102258,9.38,0.00,1,14.51,13.92,8,14.66,142,0.29,0.30,1028,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.41,6.27,14.40
102362,9.38,0.00,1,14.51,14.00,8,14.66,142,0.29,0.30,1085,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.50
102466,9.38,0.00,1,14.51,13.92,8,14.67,142,0.30,0.30,1088,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.24,6.27,14.40
102570,9.38,0.00,1,14.51,14.00,8,14.67,142,0.30,0.29,1090,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.37,6.27,14.60
102675,9.38,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1152,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.31,6.27,14.60
102778,10.16,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1149,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.34,6.27,14.50
102882,10.16,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1099,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.28,6.27,14.60
102986,10.16,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1090,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.24,6.27,14.80
103091,10.16,0.00,1,14.51,14.08,8,14.67,142,0.29,0.29,1096,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.25,6.27,14.80
103194,10.94,0.00,1,14.51,14.08,8,14.67,142,0.29,0.30,1034,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.37,6.27,14.80
103298,10.94,0.00,1,14.51,13.92,8,14.67,142,0.29,0.30,1078,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.40,6.27,14.90
103402,11.72,0.00,1,14.51,13.92,8,14.67,142,0.29,0.30,1081,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.47,6.27,14.90
103507,11.72,0.00,1,14.51,14.00,8,14.67,142,0.29,0.31,1081,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.57,6.27,15.10
103610,11.72,0.00,2,14.51,14.00,8,14.66,142,0.30,0.30,1152,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.50,6.27,15.00
103715,11.72,0.00,1,14.51,14.00,8,14.66,142,0.30,0.30,1097,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.44,6.27,15.00
103818,11.72,0.00,1,14.51,14.00,8,14.66,142,0.30,0.30,1115,0.00,1.00,0,0.5000,16.00,90,0,0.00,0,7.40,5.50,6.27,15.00
103922,11.72,0.00,1,14.51,13.92,8,14.66,142,0.30,0.28,1106,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.24,6.27,15.10
104026,11.72,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1106,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.34,6.27,14.80
104130,10.94,0.00,1,14.51,13.92,8,14.66,142,0.29,0.29,1112,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.44,6.27,14.90
104234,10.94,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1108,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.31,6.27,14.30
104339,10.94,0.00,1,14.51,14.00,8,14.66,142,0.29,0.30,1114,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.53,6.27,14.50
104442,11.72,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1102,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.34,6.27,14.60
104546,11.72,0.00,1,14.51,14.00,8,14.66,142,0.29,0.28,1106,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.18,6.27,14.50
104650,11.72,0.00,1,14.51,14.00,8,14.66,142,0.29,0.28,1109,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.25,5.15,6.27,14.70
104754,10.94,0.00,1,14.51,14.00,8,14.66,142,0.28,0.29,1114,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.34,5.88,14.70
104858,10.94,0.00,1,14.51,14.08,8,14.66,142,0.28,0.29,1102,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.40,6.27,14.90
104962,10.94,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1100,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.37,6.27,14.60
105067,10.94,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1107,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.21,6.27,14.60
105171,10.94,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1105,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.25,5.37,6.27,14.50
105275,10.94,0.00,1,14.51,13.92,8,14.67,142,0.29,0.29,1097,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.21,6.27,14.60
105379,10.94,0.00,1,14.51,14.08,8,14.66,142,0.29,0.30,1096,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.44,6.27,14.60
105482,10.94,0.00,1,14.51,13.92,8,14.67,142,0.29,0.30,1078,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.44,6.27,14.70
105586,10.94,0.00,1,14.51,14.00,8,14.67,142,0.30,0.30,1077,0.00,1.00,0,0.5000,17.50,90,0,0.00,0,7.40,5.31,6.27,14.70
105691,10.94,0.00,1,14.51,14.00,8,14.67,142,0.30,0.29,1070,0.00,1.00,0,0.5000,17.00,90,0,0.00,0,7.40,5.34,6.27,14.60
105795,10.94,0.00,1,14.51,14.00,8,14.67,142,0.30,0.30,1081,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.40,5.40,6.27,14.70
105899,11.72,0.00,1,14.51,14.08,8,14.66,142,0.30,0.30,1091,0.00,1.00,0,0.5000,16.50,90,0,0.00,0,7.40,5.44,6.27,14.70
106003,11.72,0.00,1,14.51,13.84,8,14.66,142,0.30,0.29,1117,0.00,1.00,0,0.5000,16.50,91,0,0.00,0,7.40,5.47,6.27,14.80
106106,11.72,0.00,1,14.51,14.00,8,14.66,142,0.30,0.29,1111,0.00,1.00,0,0.5000,16.50,91,0,0.00,0,7.40,5.40,6.27,14.70
106210,10.94,0.00,1,14.51,13.92,8,14.66,142,0.29,0.30,1112,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.50,6.27,14.60
106315,10.94,0.00,1,14.51,14.00,8,14.66,142,0.30,0.30,1096,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.34,6.27,14.70
106419,10.94,0.00,1,14.51,14.00,8,14.66,142,0.30,0.30,1101,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.37,6.27,14.60
106523,10.94,0.00,1,14.51,14.00,8,14.66,142,0.29,0.30,1105,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.40,6.27,14.50
106627,10.94,0.00,1,14.51,14.00,8,14.66,142,0.30,0.29,1094,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.31,6.27,14.50
106731,10.94,0.00,1,14.51,13.92,8,14.66,142,0.29,0.28,1093,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.34,6.27,14.40
106834,10.16,0.00,1,14.51,13.92,8,14.67,142,0.29,0.30,1099,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.50,6.27,14.30
106939,10.16,0.00,1,14.51,14.00,8,14.67,142,0.29,0.30,1150,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.47,6.27,14.30
107043,10.16,0.00,1,14.51,14.00,8,14.67,142,0.30,0.30,1091,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.57,5.88,14.40
107147,10.16,0.00,1,14.51,14.00,8,14.67,142,0.30,0.30,1100,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.31,5.88,14.40
107250,10.16,0.00,1,14.51,13.92,8,14.66,142,0.30,0.30,1098,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.44,6.27,14.40
107355,10.16,0.00,1,14.51,13.92,8,14.66,142,0.30,0.30,1107,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.44,5.88,14.50
107459,10.16,0.00,1,14.51,14.00,8,14.66,142,0.30,0.30,1110,0.00,1.00,0,0.5000,16.50,91,0,0.00,0,7.25,5.50,5.88,14.50
107563,10.16,0.00,1,14.51,14.08,8,14.66,142,0.30,0.30,1110,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.50,5.88,14.50
107667,9.38,0.00,1,14.51,14.00,8,14.66,142,0.30,0.29,1100,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.40,5.88,14.40
107771,9.38,0.00,1,14.51,14.00,8,14.67,142,0.30,0.29,1091,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.31,5.88,14.50
107875,9.38,0.00,1,14.51,14.00,8,14.67,142,0.29,0.28,1080,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.18,5.88,14.40
107979,9.38,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1083,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.34,6.27,14.50
108083,9.38,0.00,1,14.51,14.08,8,14.66,142,0.29,0.29,1094,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.21,5.88,14.40
108187,9.38,0.00,1,14.51,14.00,8,14.67,142,0.29,0.29,1104,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.31,5.88,14.40
108291,9.38,0.00,1,14.51,14.00,8,14.66,142,0.29,0.29,1096,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.24,5.88,14.40
108395,9.38,0.00,1,14.51,13.92,8,14.66,142,0.29,0.30,1088,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.34,6.27,14.50
108499,9.38,0.00,1,14.51,14.00,8,14.67,142,0.29,0.30,1085,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.25,5.44,5.88,14.50
108602,9.38,0.00,1,14.51,14.00,8,14.67,142,0.29,0.30,1076,0.00,1.00,0,0.5000,17.50,91,0,0.00,0,7.25,5.34,5.88,14.60
108707,10.16,0.00,1,14.51,14.00,8,14.67,142,0.30,0.29,1076,0.00,1.00,0,0.5000,18.00,91,0,0.00,0,7.40,5.24,6.27,14.80
108810,10.16,0.00,1,14.51,13.92,8,14.67,142,0.29,0.30,1066,0.00,1.00,0,0.5000,17.00,91,0,0.00,0,7.40,5.44,6.27,14.80
